"","V1","V2"
"result.406","No","0.538098335471437"
"result.407","No","0.338971438403248"
"result.408","No","0.140602757818355"
"result.409","No","0.756400707387028"
"result.410","No","0.643547814916579"
"result.411","No","0.352518165628851"
"result.412","No","0.199469996002989"
"result.413","No","0.857541845978186"
"result.414","No","0.487432053201061"
"result.415","No","0.170061180125562"
"result.416","No","0.88562422249068"
"result.417","No","0.802573762404654"
"result.418","No","0.467860948974203"
"result.419","No","0.0713110972749268"
"result.420","No","0.542881487971651"
"result.421","No","0.933985591355583"
"result.422","No","0.87371049042471"
"result.423","No","0.193221827242147"
"result.424","No","0.684851382977133"
"result.425","No","0.697723821071789"
"result.426","No","0.078003106062336"
"result.427","No","0.0678042256346964"
"result.428","No","0.402014754571526"
"result.429","No","0.0566121498446911"
"result.430","No","0.267313790212734"
"result.431","No","0.74053876399929"
"result.432","No","0.854141126744077"
"result.433","No","0.371566099770431"
"result.434","Yes","0.0402044909860877"
"result.435","No","0.35444943746911"
"result.436","No","0.871970299877194"
"result.437","Yes","0.0228892607100871"
"result.438","No","0.779678881603963"
"result.439","No","0.31038074763349"
"result.440","No","0.762456640401663"
"result.441","No","0.563812380168891"
"result.442","No","0.585763677263065"
"result.443","No","0.219124537095883"
"result.444","No","0.726738720093157"
"result.445","No","0.894311478784184"
"result.446","No","0.31518459203431"
"result.447","No","0.437915658124001"
"result.448","No","0.858869767904637"
"result.449","No","0.0976575272418867"
"result.450","No","0.125517453870942"
"result.451","No","0.937188014066906"
"result.452","No","0.456500982846938"
"result.453","No","0.798816330998506"
"result.454","Yes","0.000755263847735248"
"result.455","Yes","0.0176185430661714"
"result.456","No","0.740288768025037"
"result.457","No","0.444560505961139"
"result.458","No","0.517958190679677"
"result.459","No","0.566859583898"
"result.460","No","0.354541506856887"
"result.461","No","0.450361963711176"
"result.462","No","0.829191266350081"
"result.463","No","0.345275926948807"
"result.464","No","0.674997874307845"
"result.465","No","0.231454657563756"
"result.466","No","0.736003237219574"
"result.467","No","0.48830838701686"
"result.468","Yes","0.0394788179483044"
"result.469","No","0.788771544974687"
"result.470","No","0.930321566353123"
"result.471","No","0.958742436335932"
"result.472","No","0.125115402099731"
"result.473","No","0.571304775486569"
"result.474","No","0.62449407017474"
"result.475","No","0.323643622014975"
"result.476","No","0.802129585328071"
"result.477","No","0.0783477710501877"
"result.478","No","0.76166847365822"
"result.479","No","0.120060052191229"
"result.480","No","0.767638060917452"
"result.481","No","0.79947399252034"
"result.482","No","0.836126634944074"
"result.483","No","0.708819697201235"
"result.484","No","0.448521746827691"
"result.485","No","0.613506564903048"
"result.486","No","0.942604957685213"
"result.487","No","0.149500631834635"
"result.488","No","0.437018409566173"
"result.489","No","0.43561126585095"
"result.490","No","0.646823369356163"
"result.491","No","0.160428194102465"
"result.492","No","0.663683141852502"
"result.493","No","0.090900914357996"
"result.494","No","0.626136503163493"
"result.495","No","0.382973101766727"
"result.496","No","0.784193396256433"
"result.497","No","0.880013399195612"
"result.498","No","0.0825840003578508"
"result.499","No","0.642806451858629"
"result.500","No","0.671765343559251"
"result.501","No","0.104354772687216"
"result.502","Yes","0.0185486284995781"
"result.503","No","0.257994341495829"
"result.504","No","0.454513611399643"
"result.505","No","0.779018696491776"
"result.506","No","0.147374527977389"
"result.507","No","0.109307763430555"
"result.508","No","0.394610240701155"
"result.509","No","0.500797009315514"
"result.510","No","0.905193254360116"
"result.511","No","0.825023967070415"
"result.512","No","0.636757987303829"
"result.513","No","0.944190527855956"
"result.514","No","0.550607952140606"
"result.515","No","0.779020080105627"
"result.516","No","0.728335002659005"
"result.517","No","0.352466081342304"
"result.518","No","0.366374604566187"
"result.519","No","0.746542808202552"
"result.520","No","0.112584350786187"
"result.521","No","0.817771673105103"
"result.522","No","0.600069781321413"
"result.523","No","0.54513083589546"
"result.524","No","0.459517979427683"
"result.525","No","0.1469549786962"
"result.526","No","0.728582244844863"
"result.527","No","0.545518108287997"
"result.528","No","0.602192564444776"
"result.529","No","0.869835290246008"
"result.530","No","0.619390129476857"
"result.531","No","0.916751095249764"
"result.532","No","0.230050647065865"
"result.533","No","0.673170502436276"
"result.534","No","0.273621003044812"
"result.535","No","0.889127265702115"
"result.536","No","0.287520203595395"
"result.537","No","0.328486157060189"
"result.538","No","0.0989565858001388"
"result.539","No","0.819836467332105"
"result.540","No","0.657503689822686"
"result.541","No","0.238133642759249"
"result.542","No","0.317200337560171"
"result.543","No","0.731894999375747"
"result.544","No","0.79416972192967"
"result.545","No","0.164930218066385"
"result.546","No","0.598489329158708"
"result.547","No","0.676234355215025"
"result.548","No","0.520138705198811"
"result.549","No","0.315578601193233"
"result.550","No","0.501321151539429"
"result.551","No","0.309650178607321"
"result.552","No","0.13787750838747"
"result.553","No","0.775406117902433"
"result.554","No","0.751735734283559"
"result.555","No","0.0771207532162015"
"result.556","No","0.272774414834632"
"result.557","No","0.985104199053473"
"result.558","No","0.814162467077809"
"result.559","No","0.463650061159069"
"result.560","No","0.0532877358951362"
"result.561","No","0.510857100646302"
"result.562","No","0.596765282778549"
"result.563","No","0.865044692475003"
"result.564","No","0.694027131623537"
"result.565","No","0.797230080929822"
"result.566","No","0.805069885156728"
"result.567","No","0.319642963726661"
"result.568","No","0.842471398258408"
"result.569","No","0.199053916592202"
"result.570","No","0.895141898231472"
"result.571","No","0.968090444527662"
"result.572","No","0.143764041225026"
"result.573","No","0.352000575128024"
"result.574","No","0.520737948844011"
"result.575","No","0.236655573503748"
"result.576","No","0.588166575949071"
"result.577","No","0.74052853474697"
"result.578","No","0.0519042238635564"
"result.579","No","0.935083149706773"
"result.580","No","0.268818094001687"
"result.581","No","0.933809024962309"
"result.582","No","0.966425007142046"
"result.583","No","0.221904066690084"
"result.584","No","0.598761997787169"
"result.585","No","0.581869774645719"
"result.586","No","0.882583555338743"
"result.587","No","0.24038949966829"
"result.588","No","0.0906134321279409"
"result.589","No","0.978888969596005"
"result.590","No","0.867022936772133"
"result.591","No","0.836713768492238"
"result.592","No","0.999071333049315"
"result.593","No","0.969979330832597"
"result.594","No","0.364838198863399"
"result.595","No","0.397104065038233"
"result.596","No","0.461648666224368"
"result.597","No","0.434482458202914"
"result.598","No","0.39331574609421"
"result.599","No","0.903888757856112"
"result.600","No","0.675167506620537"
"result.601","No","0.306590782669346"
"result.602","No","0.759686035874127"
"result.603","Yes","9.11731810212095e-05"
"result.604","No","0.491416662836398"
"result.605","No","0.143634073229797"
"result.606","No","0.798545734019545"
"result.607","No","0.414602307537599"
"result.608","No","0.147256329508859"
"result.609","No","0.683961345382879"
"result.610","No","0.888341738127064"
"result.611","No","0.531382251720314"
"result.612","No","0.491754898368945"
"result.613","No","0.158358908029427"
"result.614","No","0.273870481870235"
"result.615","No","0.153448541312139"
"result.616","No","0.562859227635879"
"result.617","No","0.366404011661323"
"result.618","No","0.146622424381924"
"result.619","No","0.487566426850299"
"result.620","No","0.90278432681342"
"result.621","No","0.544210081106928"
"result.622","No","0.802759164959807"
"result.623","No","0.37246672767155"
"result.624","No","0.128332073062879"
"result.625","No","0.839600418046134"
"result.626","No","0.770238275724385"
"result.627","No","0.519489008686576"
"result.628","No","0.692943405190301"
"result.629","No","0.19700515093758"
"result.630","No","0.699510795361105"
"result.631","No","0.513874846724159"
"result.632","No","0.280377532392086"
"result.633","No","0.551432746842101"
"result.634","No","0.651212219032865"
"result.635","No","0.704996013517947"
"result.636","No","0.233711463904687"
"result.637","No","0.131190591405214"
"result.638","No","0.657543485697119"
"result.639","No","0.377710760931943"
"result.640","No","0.12320339404852"
"result.641","Yes","0.0098994596725628"
"result.642","No","0.279779678832056"
"result.643","No","0.391709159682656"
"result.644","No","0.60090297275698"
"result.645","No","0.80493174917925"
"result.646","No","0.81114685281413"
"result.647","No","0.547722187161521"
"result.648","No","0.493172719579318"
"result.649","No","0.115597239753236"
"result.650","No","0.962865208401747"
"result.651","No","0.531424760673348"
"result.652","No","0.86837998629192"
"result.653","No","0.267882896204352"
"result.654","No","0.74855943825922"
"result.655","No","0.499683626260391"
"result.656","No","0.98179402384193"
"result.657","No","0.701502721260657"
"result.658","No","0.434000302057425"
"result.659","No","0.0581485112916914"
"result.660","No","0.795473031045038"
"result.661","No","0.38063979404142"
"result.662","No","0.976901042699108"
"result.663","No","0.744231454024913"
"result.664","No","0.319230021464529"
"result.665","No","0.344665296562171"
"result.666","No","0.592974493660326"
"result.667","No","0.245769216391258"
"result.668","No","0.435730818877952"
"result.669","No","0.74540174727495"
"result.670","No","0.652217981816139"
"result.671","No","0.517974263461956"
"result.672","No","0.389059484244053"
"result.673","No","0.847805388221567"
"result.674","No","0.307458329685563"
"result.675","No","0.209084463909009"
"result.676","No","0.95239841326727"
"result.677","No","0.11965482383371"
"result.678","No","0.731590878121597"
"result.679","No","0.948909033048505"
"result.680","No","0.91763846504378"
"result.681","No","0.567616855236298"
"result.682","No","0.22034190054528"
"result.683","No","0.71651069502209"
"result.684","No","0.882503334217265"
"result.685","No","0.716895170002021"
"result.686","No","0.165578435290795"
"result.687","No","0.9791553848298"
"result.688","No","0.62745409394855"
"result.689","No","0.783221390773178"
"result.690","No","0.810255562973161"
"result.691","No","0.386355517135648"
"result.692","Yes","0.0109339315500127"
"result.693","No","0.118981094280248"
"result.694","No","0.672901425522729"
"result.695","No","0.651954333317765"
"result.696","No","0.197591409447907"
"result.697","No","0.393564472935992"
"result.698","No","0.80066669072154"
"result.699","Yes","0.0293196180114442"
"result.700","No","0.732272555347023"
"result.701","No","0.153393317178436"
"result.702","No","0.677937535113971"
"result.703","No","0.271563895705873"
"result.704","No","0.684057476590262"
"result.705","No","0.43437285610101"
"result.706","No","0.998090587760052"
"result.707","No","0.928839319864721"
"result.708","No","0.986117607365907"
"result.709","No","0.338780992810153"
"result.710","No","0.663601705529801"
"result.711","No","0.696956956985275"
"result.712","No","0.943936790562565"
"result.713","No","0.416726413541426"
"result.714","No","0.914247177823292"
"result.715","No","0.989563755101619"
"result.716","Yes","0.0491402033680633"
"result.717","No","0.325933072529815"
"result.718","No","0.616681720470433"
"result.719","No","0.970659845492427"
"result.720","No","0.822106323035143"
"result.721","No","0.282047649354324"
"result.722","No","0.631714500835345"
"result.723","No","0.39654092357917"
"result.724","No","0.40709777380117"
"result.725","No","0.104808151087802"
"result.726","No","0.965804013206079"
"result.727","No","0.363188043404514"
"result.728","No","0.186361642634078"
"result.729","No","0.462006580387181"
"result.730","No","0.52049928314531"
"result.731","No","0.706647838808641"
"result.732","No","0.0543156077706634"
"result.733","No","0.4887627317242"
"result.734","No","0.366740830298245"
"result.735","Yes","0.0209854378172859"
"result.736","No","0.861725555846194"
"result.737","No","0.278030564977129"
"result.738","No","0.145249994904773"
"result.739","No","0.537255555696028"
"result.740","No","0.520631930348138"
"result.741","No","0.491092330440817"
"result.742","No","0.417410317828879"
"result.743","No","0.414184044577124"
"result.744","No","0.830339772144739"
"result.745","No","0.824809739577012"
"result.746","No","0.269482451828258"
"result.747","No","0.918047630182973"
"result.748","Yes","0.00372506282959271"
"result.749","No","0.829109026318047"
"result.750","No","0.937321220301277"
"result.751","No","0.828313516422026"
"result.752","No","0.644131430928332"
"result.753","No","0.943666650186016"
"result.754","No","0.331963947964081"
"result.755","No","0.624134986467467"
"result.756","No","0.939900984029636"
"result.757","No","0.0805234458075764"
"result.758","No","0.198304558392675"
"result.759","No","0.0802817778677796"
"result.760","No","0.829508727962933"
"result.761","No","0.909737309849172"
"result.762","No","0.964078227309287"
"result.763","No","0.488454884268142"
"result.764","No","0.0941950939694465"
"result.765","No","0.364807094205403"
"result.766","No","0.165919627055406"
"result.767","No","0.588161641242207"
"result.768","No","0.6163875779105"
"result.769","No","0.714768576553615"
"result.770","No","0.317114783677488"
"result.771","No","0.599913831226071"
"result.772","No","0.145120513023084"
"result.773","No","0.0952908925610697"
"result.774","No","0.7698366887484"
"result.775","No","0.196134195806502"
"result.776","No","0.442139280547026"
"result.777","No","0.147767833911849"
"result.778","No","0.326105148523428"
"result.779","No","0.316039296897812"
"result.780","No","0.978974251797007"
"result.781","No","0.14759431006912"
"result.782","No","0.795259554760258"
"result.783","No","0.859523745539183"
"result.784","No","0.207460520922003"
"result.785","No","0.128604144167676"
"result.786","No","0.145547360259868"
"result.787","No","0.908833626974813"
"result.788","No","0.717298993825595"
"result.789","No","0.8867401130628"
"result.790","Yes","0.0264512676973911"
"result.791","No","0.470347555886617"
"result.792","Yes","0.0315843568421504"
"result.793","No","0.260037468934753"
"result.794","No","0.810723644249508"
"result.795","No","0.229782964452123"
"result.796","No","0.2586541779838"
"result.797","No","0.256519701771392"
"result.798","No","0.761427339949814"
"result.799","No","0.242028086517416"
"result.800","No","0.673265795039218"
"result.801","No","0.95857330230553"
"result.802","No","0.554061906436355"
"result.803","No","0.975737529355357"
"result.804","No","0.217969336493251"
"result.805","No","0.160675351509388"
"result.806","No","0.31765234909465"
"result.807","No","0.561912682221734"
"result.808","No","0.230250167838666"
"result.809","No","0.999706905098608"
"result.810","No","0.559023379218011"
"result.811","No","0.191078245432159"
"result.812","No","0.595552244385467"
"result.813","No","0.2816184765446"
"result.814","No","0.330515849629363"
"result.815","No","0.948785048122953"
"result.816","No","0.100610765185347"
"result.817","No","0.336286255493569"
"result.818","No","0.810278869110094"
"result.819","No","0.393728470277548"
"result.820","No","0.0627774867667786"
"result.821","No","0.282697323583169"
"result.822","No","0.344905097698367"
"result.823","No","0.411094279242606"
"result.824","No","0.611543655387145"
"result.825","No","0.516786417850736"
"result.826","No","0.544256009609131"
"result.827","No","0.401018209666615"
"result.828","No","0.433627219924662"
"result.829","No","0.823054711331746"
"result.830","No","0.256890284802949"
"result.831","No","0.919917637889857"
"result.832","No","0.883967090678081"
"result.833","No","0.0627693974860934"
"result.834","No","0.554274991548757"
"result.835","No","0.528488294267115"
"result.836","No","0.779328531824286"
"result.837","Yes","0.00246258643779147"
"result.838","No","0.793531525728097"
"result.839","No","0.568941693094593"
"result.840","No","0.593186110663281"
"result.841","No","0.907892568729466"
"result.842","No","0.933595819069052"
"result.843","No","0.759187562510548"
"result.844","No","0.715747740929957"
"result.845","No","0.911097405843883"
"result.846","No","0.610512872438938"
"result.847","No","0.152654622626651"
"result.848","No","0.919729173087071"
"result.849","No","0.86583881894852"
"result.850","No","0.197957441856053"
"result.851","No","0.882839889571524"
"result.852","No","0.892864282126693"
"result.853","No","0.127418696730812"
"result.854","No","0.522823734212344"
"result.855","No","0.957458237696979"
"result.856","No","0.332448937829614"
"result.857","No","0.43230063411778"
"result.858","No","0.148739347967338"
"result.859","No","0.261127692231897"
"result.860","No","0.121427485301567"
"result.861","No","0.975532689836675"
"result.862","No","0.850604003625756"
"result.863","Yes","0.00670139034038459"
