"","post_prob_death_BM","post_prob_extubation_surv","trt_death_BM","trt_extubation_surv","sd_death_BM","sd_extubation_surv"
"result.1352",0.870430636996359,0.0901638705278991,-0.121,-0.077,0.107,0.058
"result.1353",0.94644130223537,0.0116170462077297,-0.174,-0.131,0.108,0.058
"result.1354",0.759961276010828,0.0187057707015778,-0.077,-0.118,0.11,0.057
"result.1355",0.762304035144595,0.0597837573591297,-0.078,-0.088,0.11,0.057
"result.1356",0.995565573435589,0.00909533837128051,-0.286,-0.135,0.11,0.057
"result.1357",0.673962994856902,0.0047848968989731,-0.049,-0.148,0.108,0.057
"result.1358",0.927392793388032,0.0318139315958318,-0.158,-0.105,0.109,0.057
"result.1359",0.990469408605371,0.00555084232378289,-0.256,-0.144,0.11,0.057
"result.1360",0.998643409434453,0.00168180066427015,-0.326,-0.166,0.109,0.057
"result.1361",0.999661576249235,0.224767180911478,-0.368,-0.043,0.109,0.056
"result.1362",0.973424493636601,0.213724354286171,-0.209,-0.045,0.108,0.057
"result.1363",0.999513735404773,0.0425128282934808,-0.357,-0.098,0.109,0.057
"result.1364",0.89366631496016,3.32581374036245e-05,-0.135,-0.225,0.108,0.057
"result.1365",0.878677895213139,0.0720717377495967,-0.128,-0.084,0.109,0.057
"result.1366",0.970823768166417,0.0017308352342551,-0.203,-0.167,0.107,0.057
"result.1367",0.994212559603151,0.306931242878888,-0.276,-0.029,0.11,0.057
"result.1368",0.909185721218953,0.0511650416027915,-0.144,-0.094,0.108,0.058
"result.1369",0.97616004432668,0.0357144053669519,-0.217,-0.101,0.11,0.056
"result.1370",0.986364234690486,0.00342138606012532,-0.243,-0.153,0.11,0.057
"result.1371",0.977549580558009,0.0824761801972642,-0.221,-0.079,0.111,0.057
"result.1372",0.941315762604736,0.00040927417366321,-0.171,-0.19,0.109,0.057
"result.1373",0.998469023131611,0.20374362415068,-0.322,-0.047,0.109,0.057
"result.1374",0.999043017962951,0.00197868603435736,-0.338,-0.166,0.109,0.058
"result.1375",0.976076018895308,0.00335995907942233,-0.213,-0.153,0.108,0.057
"result.1376",0.962080320332721,0.000532830904190207,-0.193,-0.185,0.109,0.057
"result.1377",0.981545948537325,0.0199419781970562,-0.226,-0.117,0.108,0.057
"result.1378",0.99987604048013,0.0162123393571185,-0.401,-0.122,0.11,0.057
"result.1379",0.995440981294336,0.174990903294429,-0.281,-0.053,0.108,0.057
"result.1380",0.998769091906393,0.431006068163544,-0.322,-0.01,0.107,0.058
"result.1381",0.999516164062118,0.00755662781326838,-0.358,-0.139,0.109,0.057
"result.1382",0.99826148974099,0.0220335798643539,-0.318,-0.115,0.109,0.057
"result.1383",0.999534559370027,0.0524520598846738,-0.357,-0.093,0.108,0.058
"result.1384",0.949149710561705,0.012792382012653,-0.179,-0.126,0.11,0.057
"result.1385",0.945232166560114,6.30816816640234e-05,-0.175,-0.218,0.11,0.058
"result.1386",0.996432002011217,0.00330628796831578,-0.293,-0.154,0.109,0.057
"result.1387",0.979281984065411,0.0879152832570312,-0.219,-0.078,0.108,0.058
"result.1388",0.794464101372096,0.0312709707488019,-0.09,-0.105,0.109,0.057
"result.1389",0.996246970874909,0.149883045278356,-0.293,-0.059,0.11,0.057
