"","post_prob_death_BM","post_prob_extubation_surv","trt_death_BM","trt_extubation_surv","sd_death_BM","sd_extubation_surv"
"result.368",0.975554851730488,0.998201752342533,-0.213,0.163,0.108,0.056
"result.369",0.522467272635277,0.999897051681051,-0.006,0.207,0.109,0.056
"result.370",0.998284437008596,0.999940001483418,-0.318,0.214,0.109,0.056
"result.371",0.878817727725792,0.957616200821165,-0.126,0.097,0.108,0.056
"result.372",0.987775917627004,0.994265062989915,-0.244,0.141,0.109,0.056
"result.373",0.967892347014289,0.997726609443108,-0.203,0.159,0.11,0.056
"result.374",0.959965939761433,0.999835581923581,-0.19,0.199,0.109,0.056
"result.375",0.99838637899807,0.999988259743376,-0.318,0.23,0.108,0.056
"result.376",0.999763066430887,0.996767490562596,-0.375,0.152,0.108,0.056
"result.377",0.991226486612707,0.999999810632798,-0.258,0.259,0.109,0.056
"result.378",0.965172448277671,0.999032693326756,-0.197,0.172,0.109,0.056
"result.379",0.666497991186407,0.983104750531719,-0.047,0.119,0.109,0.056
"result.380",0.995999270875643,0.818555304345842,-0.287,0.051,0.109,0.056
"result.381",0.999906515313825,0.996731329900386,-0.406,0.152,0.11,0.056
"result.382",0.928037995620644,0.999432793612715,-0.157,0.182,0.107,0.056
"result.383",0.974383553159122,0.998210581201857,-0.213,0.163,0.109,0.056
"result.384",0.960607683414737,0.998294585126791,-0.194,0.163,0.11,0.056
"result.385",0.999919631184015,0.999999811131947,-0.412,0.297,0.111,0.056
"result.386",0.923053706155488,0.999999810848382,-0.156,0.257,0.11,0.055
"result.387",0.996424008342062,0.998000987230707,-0.292,0.163,0.109,0.057
"result.388",0.886060852901182,0.999999811217748,-0.13,0.282,0.108,0.057
"result.389",0.863322750315467,0.999996554729122,-0.119,0.235,0.109,0.056
"result.390",0.892025849551479,0.996103449369088,-0.135,0.149,0.109,0.056
"result.391",0.987143463702858,0.996375824288008,-0.243,0.15,0.109,0.056
"result.392",0.927188005633385,0.999360486133604,-0.157,0.179,0.108,0.055
"result.393",0.987018742492716,0.974273714200356,-0.243,0.11,0.11,0.057
"result.394",0.996028776877056,0.991513517776918,-0.287,0.133,0.108,0.056
"result.395",0.748673160025611,0.999705372402754,-0.074,0.191,0.11,0.056
"result.396",0.999757691954606,0.939039179647834,-0.379,0.086,0.109,0.056
"result.397",0.797036161574146,0.96518521905305,-0.091,0.102,0.109,0.056
"result.398",0.994660732872248,0.991533729825921,-0.278,0.134,0.109,0.056
"result.399",0.999266929538436,0.986952924246466,-0.348,0.123,0.11,0.055
"result.400",0.998435163719723,0.960789580272692,-0.318,0.098,0.108,0.056
"result.401",0.971922995996283,0.976653436812166,-0.207,0.111,0.109,0.056
"result.402",0.531751422672724,0.999196702548247,-0.008,0.177,0.108,0.056
"result.403",0.999439025836847,0.999623092402552,-0.356,0.188,0.11,0.056
"result.404",0.977807675499789,0.996628145786815,-0.22,0.151,0.11,0.056
"result.405",0.810681808806077,0.9705427239824,-0.096,0.105,0.109,0.055
"result.406",0.884504120302535,0.992344667280668,-0.13,0.136,0.108,0.056
"result.407",0.993043206720296,0.997070985118082,-0.267,0.155,0.109,0.056
"result.408",0.981813020308766,0.998039252787076,-0.229,0.159,0.11,0.055
"result.409",0.989759249809823,0.99994140057881,-0.255,0.213,0.11,0.056
"result.410",0.963014278227488,0.999997326263753,-0.195,0.235,0.109,0.056
"result.411",0.991280312356064,0.999908933540696,-0.26,0.208,0.11,0.056
"result.412",0.936875617236501,0.999999810869686,-0.166,0.256,0.109,0.056
"result.413",0.917947637153828,0.999324596186413,-0.152,0.179,0.109,0.056
"result.414",0.987660302346438,0.999965799209152,-0.244,0.219,0.109,0.056
"result.415",0.854152637539633,0.906943078623665,-0.116,0.074,0.11,0.056
"result.416",0.974473496808072,0.999973683124998,-0.214,0.221,0.11,0.056
"result.417",0.938964640613777,0.999873293514805,-0.171,0.203,0.111,0.056
"result.418",0.714513295032381,0.999926858370623,-0.062,0.21,0.11,0.056
"result.419",0.992843764632417,0.999959370867787,-0.265,0.217,0.108,0.056
"result.420",0.946338455396471,0.999271425056973,-0.173,0.179,0.108,0.056
"result.421",0.987131087825624,0.999820488770163,-0.244,0.198,0.109,0.056
"result.422",0.730608957854743,0.993805090999125,-0.068,0.139,0.111,0.056
"result.423",0.914049914208997,0.998485351524273,-0.149,0.167,0.109,0.056
"result.424",0.960238291457477,0.991464659374463,-0.192,0.133,0.109,0.056
"result.425",0.906992628156895,0.998964632887096,-0.145,0.171,0.11,0.056
"result.426",0.995230252080477,0.97862054721065,-0.283,0.113,0.11,0.056
"result.427",0.979245784291357,0.999039328887042,-0.227,0.172,0.112,0.055
"result.428",1,0.999832278969391,-0.501,0.2,0.111,0.056
"result.429",0.985850918645006,0.999305507549961,-0.241,0.177,0.11,0.055
"result.430",0.967909759867174,0.999938080246829,-0.2,0.214,0.108,0.056
"result.431",0.842455777871547,0.999853144095518,-0.108,0.202,0.108,0.056
"result.432",0.936518628132796,0.90969715694985,-0.165,0.075,0.108,0.056
"result.433",1,0.999918067904462,-0.474,0.21,0.111,0.056
"result.434",0.954039588484607,0.801545372710211,-0.186,0.047,0.11,0.055
"result.435",0.999988907790034,0.99775388469568,-0.447,0.16,0.11,0.056
"result.436",0.96985399618582,0.998165885718283,-0.204,0.164,0.109,0.057
"result.437",0.910422405126387,0.999508108883914,-0.146,0.184,0.109,0.056
"result.438",0.999975773217567,0.999656322389326,-0.433,0.191,0.109,0.056
"result.439",0.707314157219056,0.999628414370566,-0.059,0.19,0.108,0.057
"result.440",0.875222755609331,0.997004048860865,-0.125,0.155,0.108,0.056
"result.441",0.838053884064548,0.999945752879418,-0.107,0.215,0.109,0.056
"result.442",0.94724115583158,0.999993438296681,-0.175,0.231,0.108,0.056
"result.443",0.995300281925224,0.999885116008575,-0.283,0.205,0.109,0.056
"result.444",0.943102606177903,0.999893123127615,-0.17,0.208,0.107,0.057
"result.445",0.954743448873857,0.999788285239587,-0.184,0.197,0.109,0.056
"result.446",0.995558415285932,0.999983001351858,-0.283,0.226,0.108,0.056
"result.447",0.987759328873962,0.999184611426736,-0.242,0.177,0.108,0.056
"result.448",0.999999523437149,0.999981424488253,-0.466,0.226,0.11,0.056
"result.449",0.89417985277072,0.999987165195249,-0.134,0.231,0.107,0.057
"result.450",0.999535869678247,0.999290646695842,-0.362,0.178,0.11,0.056
"result.451",0.986069624520702,0.999989413155606,-0.237,0.23,0.108,0.056
"result.452",0.995032077540665,0.997233640544157,-0.283,0.154,0.11,0.055
"result.453",0.984544357084428,0.994404228468008,-0.236,0.141,0.11,0.056
"result.454",0.887432234770498,0.999146889245441,-0.131,0.177,0.108,0.056
"result.455",0.915557163528853,0.990131783819405,-0.152,0.13,0.111,0.056
"result.456",0.970806372418545,0.974801642062302,-0.209,0.11,0.11,0.056
"result.457",0.99996411265845,0.999984793379171,-0.423,0.226,0.109,0.056
"result.458",0.999934953252902,0.99931838574001,-0.411,0.178,0.109,0.056
"result.459",0.986020165578672,0.994416291232332,-0.24,0.141,0.109,0.056
"result.460",0.999994111314482,0.999898469586646,-0.453,0.207,0.11,0.056
"result.461",0.999987431067068,0.996091160392926,-0.445,0.148,0.11,0.056
"result.462",0.974979671622839,0.999864070501605,-0.214,0.203,0.109,0.056
"result.463",0.985972814259759,0.995147609047713,-0.238,0.143,0.109,0.055
"result.464",0.991725397344088,0.99945698126799,-0.262,0.182,0.11,0.056
"result.465",0.456133648776138,0.941545274934669,0.012,0.088,0.11,0.056
"result.466",0.986653681703337,0.929443056910984,-0.244,0.082,0.11,0.056
"result.467",0.995614470985829,0.998918545197517,-0.28,0.174,0.107,0.057
"result.468",0.999718685200845,0.991339255826121,-0.379,0.133,0.111,0.056
"result.469",0.68149036657593,0.997139416922644,-0.051,0.154,0.108,0.056
"result.470",0.957299192785241,0.991304826643788,-0.184,0.134,0.107,0.056
"result.471",0.85905591283402,0.995222264832694,-0.118,0.145,0.109,0.056
"result.472",0.947935154421804,0.995362288492208,-0.177,0.146,0.109,0.056
"result.473",0.977370697887296,0.998795582410988,-0.218,0.168,0.109,0.055
"result.474",0.944176468236292,0.995843333190937,-0.172,0.147,0.108,0.056
"result.475",0.963359750492467,0.993736333345346,-0.195,0.14,0.109,0.056
"result.476",0.855945563455635,0.992838762551628,-0.114,0.137,0.107,0.056
"result.477",0.75687996694218,0.997234012278501,-0.074,0.156,0.107,0.056
"result.478",0.742471553400494,0.999555972896412,-0.071,0.183,0.109,0.055
"result.479",0.999095802960666,0.999989185672931,-0.337,0.23,0.108,0.056
"result.480",0.988837784428297,0.995334829812869,-0.248,0.146,0.109,0.056
"result.481",0.986858349832059,0.995588230549812,-0.24,0.147,0.108,0.056
"result.482",0.965175364502594,0.999980568361478,-0.199,0.225,0.11,0.056
"result.483",0.996276542513947,0.949975578827772,-0.289,0.092,0.108,0.056
"result.484",0.955281518010316,0.999999811304435,-0.183,0.264,0.108,0.056
"result.485",0.950836167572296,0.999999810913406,-0.18,0.252,0.109,0.056
"result.486",0.918555332531335,0.999483507066041,-0.152,0.185,0.109,0.056
"result.487",0.994280584411021,0.9996873300097,-0.276,0.19,0.11,0.056
"result.488",0.92293688644374,0.999908109729579,-0.154,0.209,0.108,0.056
"result.489",0.991889900093854,0.950283185562683,-0.256,0.093,0.107,0.056
"result.490",0.973929488769213,0.998156574923814,-0.212,0.162,0.109,0.056
"result.491",0.995707210300144,0.998622996782987,-0.287,0.166,0.11,0.055
"result.492",0.906857086417237,0.974780533675882,-0.144,0.109,0.109,0.056
"result.493",0.879078696605604,0.99470668944281,-0.127,0.144,0.109,0.056
"result.494",0.860996735627593,0.999856703454188,-0.118,0.203,0.109,0.056
"result.495",0.670638849737701,0.998418808328092,-0.048,0.164,0.109,0.056
"result.496",0.998009914923107,0.999918475435357,-0.312,0.211,0.108,0.056
"result.497",0.874898580173293,0.999628950751332,-0.124,0.191,0.108,0.057
"result.498",0.980537640876066,0.999999810805034,-0.224,0.262,0.108,0.056
"result.499",0.988144641948771,0.999978738921232,-0.242,0.228,0.107,0.057
"result.500",0.550920001753617,0.994490014091041,-0.014,0.142,0.109,0.056
"result.501",0.987496316387268,0.985111381023847,-0.243,0.121,0.109,0.056
"result.502",0.975943836954254,0.988572912035695,-0.217,0.128,0.11,0.056
"result.503",0.965782608980468,0.998309642172059,-0.199,0.164,0.109,0.056
"result.504",0.997252737064288,0.999999810758494,-0.302,0.31,0.109,0.056
"result.505",0.993383927338781,0.999452894719962,-0.27,0.181,0.109,0.056
"result.506",0.628284244354786,0.989431900819611,-0.035,0.129,0.108,0.056
"result.507",0.979995093055873,0.977141883486303,-0.225,0.112,0.11,0.056
"result.508",0.471230847168382,0.921745844851417,0.008,0.079,0.11,0.056
"result.509",0.995903067663836,0.992061853054703,-0.286,0.134,0.109,0.056
"result.510",0.995542118673646,0.997732645176431,-0.284,0.158,0.109,0.056
"result.511",0.997328396131781,0.999988203363982,-0.303,0.228,0.109,0.056
"result.512",0.998414317544064,0.999999811035472,-0.329,0.318,0.112,0.056
"result.513",0.891747273920645,0.979244104914668,-0.138,0.113,0.111,0.056
"result.514",0.662878888205272,0.995273655532925,-0.045,0.146,0.108,0.056
"result.515",0.952707959929985,0.996957047131209,-0.182,0.153,0.109,0.056
"result.516",0.991735035570157,0.99633243086361,-0.263,0.149,0.11,0.056
"result.517",0.999850443476649,0.999709117936755,-0.388,0.192,0.108,0.056
"result.518",0.99998978219511,0.995809250675174,-0.449,0.148,0.11,0.056
"result.519",0.961394165905124,0.998694390290694,-0.192,0.169,0.109,0.056
"result.520",0.975028361067958,0.995073129721722,-0.214,0.144,0.109,0.056
"result.521",0.966403491073746,0.99998179382626,-0.198,0.227,0.108,0.056
"result.522",0.876922323884779,0.991081311621473,-0.125,0.133,0.108,0.056
"result.523",0.975308895367382,0.978840309172888,-0.214,0.113,0.109,0.056
"result.524",0.960480937490526,0.999811131832445,-0.19,0.199,0.108,0.056
"result.525",0.999302858145084,0.999611278734322,-0.348,0.188,0.109,0.056
"result.526",0.996329324971949,0.999021463242925,-0.296,0.173,0.111,0.056
"result.527",0.848922369127182,0.993686361912343,-0.112,0.139,0.109,0.056
"result.528",0.96556163052536,0.992600313619064,-0.201,0.136,0.111,0.056
"result.529",0.911561091517578,0.999750706598544,-0.148,0.192,0.109,0.055
"result.530",0.999543048020832,0.999999810980164,-0.362,0.248,0.11,0.056
"result.531",0.685474148317815,0.999999810728987,-0.053,0.283,0.11,0.056
"result.532",0.976819685675566,0.999097877628995,-0.218,0.174,0.109,0.056
"result.533",0.990060602052822,0.992643599242371,-0.253,0.135,0.109,0.056
"result.534",0.999642524306271,0.99973632583966,-0.369,0.193,0.11,0.056
"result.535",0.999815610932519,0.999995515630571,-0.387,0.233,0.109,0.056
"result.536",0.974803587702595,0.996324704454473,-0.211,0.15,0.108,0.056
"result.537",0.978107508584726,0.993778218553125,-0.217,0.141,0.108,0.057
"result.538",0.862935559267483,0.999999811001116,-0.117,0.254,0.107,0.057
"result.539",0.932342366048193,0.855221896424317,-0.163,0.059,0.109,0.056
"result.540",0.968665373918155,0.995133608559489,-0.203,0.144,0.109,0.056
