"","post_prob_death_BM","post_prob_extubation_surv","trt_death_BM","trt_extubation_surv","sd_death_BM","sd_extubation_surv"
"result.1488",0.015520793333572,0.999521051179343,0.23,0.188,0.107,0.057
"result.1489",0.0058781367509415,0.999999811107686,0.268,0.308,0.107,0.056
"result.1490",1.86274273713299e-07,0.999922740808514,0.502,0.213,0.108,0.057
"result.1491",0.236555795182105,0.999998844764215,0.077,0.238,0.107,0.056
"result.1492",0.0317363458378218,0.999618476000843,0.195,0.193,0.105,0.057
"result.1493",0.371027060877714,0.999999810642908,0.036,0.326,0.108,0.057
"result.1494",0.171032223405839,0.999999810715481,0.101,0.314,0.106,0.057
"result.1495",0.15483266902854,0.99999981078214,0.108,0.343,0.106,0.057
"result.1496",0.0478733942787947,0.999999810576321,0.177,0.419,0.106,0.057
"result.1497",0.04754719916299,0.999999811052066,0.177,0.317,0.106,0.058
"result.1498",0.0160673718481435,0.999999810598522,0.225,0.376,0.105,0.057
"result.1499",0.0731384656134854,0.999999810747902,0.153,0.391,0.105,0.057
"result.1500",0.745978991833145,0.999999810562813,-0.07,0.289,0.106,0.057
"result.1501",0.254278856574513,0.999999810998323,0.07,0.404,0.106,0.057
"result.1502",0.183491897443618,0.999999810406437,0.095,0.427,0.105,0.057
"result.1503",0.257615584631456,0.999999811007449,0.069,0.293,0.105,0.057
"result.1504",0.0422998448846203,0.99999981081305,0.181,0.286,0.105,0.057
"result.1505",0.0547599882931115,0.999999810819684,0.169,0.352,0.106,0.057
"result.1506",0.0743093407563293,0.999999810936423,0.155,0.298,0.107,0.056
"result.1507",0.0166382798902279,0.999999810550166,0.226,0.365,0.106,0.057
"result.1508",0.000521675393649854,0.999999811323103,0.351,0.315,0.107,0.057
"result.1509",0.000409039803463546,0.999980946981293,0.354,0.229,0.106,0.057
"result.1510",0.0579828074224213,0.999345748920448,0.165,0.184,0.105,0.057
"result.1511",0.011678383863265,0.999999810976794,0.24,0.25,0.106,0.057
"result.1512",0.0457798274212839,0.999999810680877,0.178,0.322,0.106,0.057
"result.1513",0.0044803400584206,0.999999810446388,0.276,0.27,0.106,0.056
"result.1514",0.00259341199413777,0.999999811495961,0.293,0.269,0.105,0.058
"result.1515",0.00707973565213763,0.999999811112093,0.261,0.29,0.107,0.057
"result.1516",0.0648525992544317,0.999999810884566,0.159,0.313,0.105,0.058
"result.1517",0.0381874017658056,0.998743363161052,0.189,0.171,0.107,0.057
"result.1518",0.00319521920043986,0.999999810922748,0.291,0.267,0.107,0.057
"result.1519",0.00760950622189545,0.999999812116709,0.255,0.26,0.105,0.057
"result.1520",0.000176229917036036,0.999999810812798,0.38,0.333,0.107,0.057
"result.1521",0.00638153053531503,0.999999810159045,0.264,0.243,0.106,0.057
"result.1522",0.248999071192657,0.999999810553346,0.072,0.344,0.106,0.057
"result.1523",0.00476167573581244,0.999999811155816,0.273,0.245,0.105,0.057
"result.1524",0.146777539421873,0.999913530955994,0.111,0.211,0.106,0.057
"result.1525",0.00625303096436149,0.999999811459763,0.262,0.383,0.105,0.057
"result.1526",0.0432492584991529,0.999999810941328,0.181,0.247,0.105,0.057
"result.1527",0.274274739936849,0.999999810529508,0.064,0.262,0.105,0.057
"result.1528",0.0155072808279613,0.999986936911539,0.229,0.23,0.106,0.056
"result.1529",0.00168423859093495,0.99993948462477,0.31,0.217,0.106,0.057
"result.1530",0.0288048024913539,0.999999810822387,0.201,0.288,0.106,0.057
"result.1531",0.000144835307983492,0.999999811358312,0.38,0.25,0.106,0.057
"result.1532",0.14184095469229,0.999999810802246,0.113,0.263,0.105,0.058
"result.1533",0.00182073987511138,0.999999810928097,0.314,0.242,0.108,0.057
"result.1534",0.291834779217203,0.999999810811793,0.058,0.408,0.106,0.057
"result.1535",0.421214591976788,0.999999810658476,0.021,0.294,0.106,0.057
"result.1536",0.413223392171783,0.999999810421178,0.024,0.287,0.106,0.057
"result.1537",0.0689428042271498,0.999994795067877,0.158,0.235,0.106,0.056
"result.1538",0.000443842190194927,0.999967450716378,0.354,0.222,0.107,0.057
"result.1539",0.121192348176096,0.999999811134069,0.124,0.253,0.106,0.057
"result.1540",0.215973411038713,0.999999810388997,0.084,0.41,0.106,0.057
