"","post_prob_death_BM","post_prob_extubation_surv","trt_death_BM","trt_extubation_surv","sd_death_BM","sd_extubation_surv"
"result.305",0.0685726827381173,0.791195448451117,0.16,0.046,0.107,0.056
"result.306",0.777669462235439,0.928064130950069,-0.082,0.083,0.107,0.057
"result.307",0.646390814488855,0.829965395691137,-0.04,0.054,0.107,0.057
"result.308",0.634469459935217,0.0881234998561657,-0.037,-0.076,0.107,0.057
"result.309",0.385608363103045,0.693366940854821,0.031,0.029,0.107,0.057
"result.310",0.726179867679298,0.49462481126742,-0.064,-0.001,0.107,0.057
"result.311",0.871601016656012,0.533878892693143,-0.123,0.005,0.109,0.057
"result.312",0.680198490673462,0.94676822400066,-0.051,0.093,0.109,0.057
"result.313",0.271811645535813,0.166304087184125,0.066,-0.054,0.108,0.056
"result.314",0.752001093475605,0.862443249729567,-0.072,0.062,0.107,0.057
"result.315",0.961286700895104,0.955094401271205,-0.187,0.096,0.106,0.057
"result.316",0.327184972891426,0.635349114785633,0.048,0.02,0.107,0.057
"result.317",0.539082640598151,0.0463961728191727,-0.01,-0.095,0.106,0.056
"result.318",0.566029484832238,0.534917786202574,-0.018,0.005,0.107,0.057
"result.319",0.177277119799946,0.439057117664873,0.099,-0.009,0.107,0.057
"result.320",0.296392176836169,0.487447761623654,0.058,-0.002,0.108,0.056
"result.321",0.0920481135980698,0.685378041534855,0.142,0.028,0.107,0.057
"result.322",0.579937876067789,0.55119860763658,-0.022,0.007,0.108,0.057
"result.323",0.629598544729776,0.483620898913505,-0.035,-0.002,0.108,0.057
"result.324",0.391965054687126,0.75486400876972,0.029,0.039,0.106,0.057
"result.325",0.982719239108368,0.704368795045807,-0.224,0.031,0.106,0.057
"result.326",0.885312757829055,0.584185213181369,-0.129,0.012,0.108,0.056
"result.327",0.245292186205494,0.0670698340407032,0.074,-0.085,0.106,0.057
"result.328",0.191922709281059,0.215409667702563,0.094,-0.044,0.108,0.057
"result.329",0.906892515750446,0.593165550116151,-0.141,0.013,0.107,0.057
"result.330",0.456765303737763,0.237756831243405,0.012,-0.041,0.107,0.057
"result.331",0.0579013933863593,0.7345122363103,0.169,0.035,0.108,0.056
"result.332",0.698454440307303,0.349675049045984,-0.056,-0.022,0.108,0.056
"result.333",0.658997457641233,0.0341690045994217,-0.044,-0.103,0.108,0.057
"result.334",0.718202781100206,0.601957222327086,-0.062,0.015,0.107,0.057
"result.335",0.112610276549372,0.52006347223916,0.128,0.003,0.106,0.056
"result.336",0.387912171271992,0.589545600344983,0.031,0.013,0.107,0.057
"result.337",0.748394348144754,0.353142804884724,-0.072,-0.021,0.107,0.056
"result.338",0.14265929561895,0.387285053996411,0.115,-0.016,0.108,0.056
"result.339",0.337323027244884,0.228120461501304,0.045,-0.042,0.106,0.057
"result.340",0.48582468915222,0.440829417306103,0.004,-0.008,0.108,0.057
"result.341",0.0746827495125845,0.81851990914863,0.153,0.052,0.106,0.057
"result.342",0.131546902392333,0.120690983062618,0.12,-0.066,0.107,0.057
"result.343",0.264717844706289,0.762793358724186,0.068,0.041,0.108,0.057
"result.344",0.834119576640938,0.950502435454003,-0.105,0.093,0.108,0.056
"result.345",0.560253478431222,0.732376595762348,-0.016,0.036,0.107,0.057
"result.346",0.346237565570067,0.696882160223639,0.043,0.029,0.108,0.056
"result.347",0.0216337771966547,0.312567778427609,0.215,-0.028,0.106,0.057
"result.348",0.959193844755138,0.956082556724835,-0.186,0.097,0.107,0.057
"result.349",0.886831110197134,0.751824919087704,-0.131,0.039,0.109,0.056
"result.350",0.068696194244264,0.3601821762655,0.158,-0.02,0.106,0.056
"result.351",0.324890455713024,0.14101161621145,0.049,-0.061,0.107,0.057
"result.352",0.263742673505512,0.857932845391144,0.068,0.061,0.107,0.056
"result.353",0.0743505910732427,0.0915414712916095,0.154,-0.076,0.106,0.057
"result.354",0.857049067516441,0.591631158170388,-0.114,0.013,0.107,0.056
"result.355",0.433629155024019,0.648986129914128,0.018,0.022,0.108,0.057
"result.356",0.717536781650393,0.535527617730113,-0.061,0.005,0.106,0.057
"result.357",0.252181090052794,0.856712535179236,0.071,0.06,0.107,0.056
"result.358",0.944114440167945,0.676337616670091,-0.168,0.026,0.106,0.056
"result.359",0.390619972851595,0.45200953191791,0.03,-0.007,0.107,0.057
"result.360",0.466026048990797,0.688545376597038,0.01,0.028,0.11,0.057
"result.361",0.458080931974473,0.313489664077675,0.012,-0.027,0.108,0.057
"result.362",0.427291049203992,0.091383348192266,0.02,-0.075,0.107,0.057
"result.363",0.141248458511326,0.890891041643856,0.115,0.07,0.106,0.057
"result.364",0.91241869781141,0.889119789677576,-0.147,0.069,0.109,0.056
"result.365",0.206390206483077,0.873706569515659,0.089,0.065,0.108,0.057
"result.366",0.282260357622292,0.115519843954689,0.061,-0.068,0.106,0.057
"result.367",0.560578510523157,0.0710641664234736,-0.016,-0.083,0.106,0.057
"result.368",0.505117454015214,0.435289025220261,-0.001,-0.009,0.106,0.057
"result.369",0.0264444350322124,0.842218721400338,0.209,0.057,0.108,0.057
"result.370",0.75625053466899,0.863602946572457,-0.074,0.063,0.107,0.057
"result.371",0.337691614273355,0.121137380675385,0.045,-0.066,0.107,0.057
"result.372",0.651927656898248,0.221242543919965,-0.042,-0.044,0.107,0.057
"result.373",0.22963590842556,0.464783686838881,0.08,-0.005,0.108,0.057
"result.374",0.399689068942566,0.720084209220091,0.027,0.033,0.107,0.056
"result.375",0.822278321288172,0.873179337785419,-0.098,0.065,0.107,0.057
"result.376",0.90119580240808,0.405289102987678,-0.137,-0.013,0.106,0.056
"result.377",0.722904104107775,0.961826799293761,-0.063,0.101,0.107,0.057
"result.378",0.401011525037677,0.519363970905954,0.027,0.003,0.107,0.056
"result.379",0.0258614329413882,0.133727096403436,0.208,-0.063,0.107,0.057
"result.380",0.62425747475083,0.0400435710404711,-0.034,-0.1,0.107,0.057
"result.381",0.976361170922203,0.456470935129925,-0.214,-0.006,0.108,0.056
"result.382",0.425069664069499,0.589452834560873,0.02,0.013,0.106,0.056
"result.383",0.394155748969985,0.419790965431996,0.029,-0.011,0.107,0.057
"result.384",0.527193180852694,0.387048192432615,-0.007,-0.016,0.109,0.056
"result.385",0.95905296042543,0.987016369036532,-0.188,0.126,0.108,0.057
"result.386",0.301048533376411,0.912287847120338,0.057,0.076,0.108,0.056
"result.387",0.792025559773257,0.54783840469124,-0.087,0.007,0.107,0.057
"result.388",0.309055188144911,0.983064159801062,0.053,0.121,0.106,0.057
"result.389",0.284568704867559,0.888915647206357,0.062,0.069,0.107,0.057
"result.390",0.0979322188284011,0.460508104215807,0.139,-0.006,0.107,0.057
"result.391",0.554065155114223,0.271196520327392,-0.014,-0.034,0.107,0.057
"result.392",0.260154792359041,0.414606346078947,0.069,-0.012,0.106,0.056
"result.393",0.576358475813359,0.275085963319554,-0.021,-0.034,0.107,0.057
"result.394",0.563853452463671,0.265073512838414,-0.017,-0.035,0.106,0.056
"result.395",0.204187036302913,0.654103958851743,0.09,0.022,0.109,0.056
"result.396",0.909432737548282,0.0455496901182517,-0.143,-0.096,0.107,0.057
"result.397",0.0701716347636806,0.168586952311052,0.158,-0.054,0.107,0.057
"result.398",0.690030459934698,0.2699827369888,-0.053,-0.035,0.107,0.057
"result.399",0.877173726966297,0.190770902480225,-0.125,-0.049,0.108,0.056
"result.400",0.841675538003985,0.0905106940588847,-0.106,-0.076,0.106,0.057
"result.401",0.385275653395208,0.185587464656057,0.031,-0.051,0.107,0.057
"result.402",0.0612454730264548,0.642017296806267,0.165,0.021,0.107,0.057
"result.403",0.85054155951552,0.5817073914501,-0.111,0.012,0.107,0.057
"result.404",0.487461860720641,0.341953218781108,0.004,-0.023,0.108,0.057
"result.405",0.2903382768482,0.136590599821372,0.06,-0.062,0.108,0.056
"result.406",0.124343778926588,0.393888268134162,0.123,-0.015,0.106,0.056
"result.407",0.81808695079053,0.553468879986215,-0.097,0.008,0.107,0.057
"result.408",0.595594375497328,0.384151367862408,-0.026,-0.016,0.108,0.056
"result.409",0.377323744490051,0.854210815849514,0.034,0.06,0.108,0.056
"result.410",0.618938201526658,0.893364925049907,-0.033,0.07,0.108,0.056
"result.411",0.655964468437414,0.755936350728632,-0.043,0.039,0.108,0.056
"result.412",0.220707566454171,0.888917240737165,0.082,0.069,0.107,0.057
"result.413",0.232401808926401,0.61644239086163,0.079,0.017,0.107,0.056
"result.414",0.562975826385307,0.651851185581874,-0.017,0.022,0.107,0.057
"result.415",0.176549276207097,0.036037003728469,0.101,-0.102,0.108,0.057
"result.416",0.580812433234358,0.815374642838821,-0.022,0.051,0.108,0.057
"result.417",0.139174768186702,0.714430941636688,0.117,0.032,0.108,0.056
"result.418",0.0745904044124848,0.676162037375931,0.156,0.026,0.108,0.057
