"","post_prob_death_BM","post_prob_extubation_surv","trt_death_BM","trt_extubation_surv","sd_death_BM","sd_extubation_surv"
"result.1974",0.935441597766323,0.194427696436006,-0.163,-0.058,0.108,0.067
"result.1975",0.452739801186284,0.419661540914807,0.013,-0.014,0.106,0.068
"result.1976",0.757358221888201,0.683086987696804,-0.074,0.033,0.107,0.068
"result.1977",0.756432612136242,0.689588994001907,-0.074,0.033,0.107,0.067
"result.1978",0.242522417556592,0.537742842207642,0.074,0.007,0.106,0.069
"result.1979",0.998696796918403,0.976886834869315,-0.322,0.136,0.107,0.068
"result.1980",0.122922779024439,0.189389041987101,0.124,-0.06,0.107,0.068
"result.1981",0.199157452276178,0.509500727884696,0.091,0.002,0.108,0.067
"result.1982",0.375304567036445,0.844915544156681,0.034,0.069,0.107,0.067
"result.1983",0.80765337137391,0.426573648467627,-0.093,-0.012,0.107,0.067
"result.1984",0.805539506390079,0.0842032060656661,-0.092,-0.093,0.107,0.068
"result.1985",0.398504232946757,0.889012979923697,0.028,0.083,0.107,0.068
"result.1986",0.361098280161129,0.153246064988842,0.038,-0.07,0.106,0.068
"result.1987",0.159827996255024,0.916113778241205,0.107,0.093,0.107,0.068
"result.1988",0.287008177110252,0.841224873090304,0.061,0.067,0.108,0.067
"result.1989",0.760388262202051,0.511657226693255,-0.075,0.002,0.106,0.068
"result.1990",0.109050303731104,0.45110031892159,0.132,-0.008,0.107,0.068
"result.1991",0.17054872965828,0.945449276348992,0.104,0.106,0.109,0.066
"result.1992",0.433154006475998,0.0805614871294685,0.018,-0.094,0.107,0.067
"result.1993",0.355387983722408,0.308651837691078,0.04,-0.033,0.107,0.067
"result.1994",0.796173035451328,0.630765760427079,-0.089,0.022,0.107,0.067
"result.1995",0.731897571426873,0.456989571532047,-0.067,-0.007,0.108,0.067
"result.1996",0.340832668652442,0.774691627575547,0.044,0.051,0.107,0.068
"result.1997",0.557025151109038,0.147295592523628,-0.015,-0.07,0.107,0.067
"result.1998",0.725584272885232,0.930770925534749,-0.064,0.099,0.108,0.067
"result.1999",0.216990642190623,0.0417061050074695,0.084,-0.117,0.107,0.068
"result.2000",0.258727146647501,0.830318716213382,0.07,0.063,0.108,0.066
