"","V1","V2","V3","V4","V5","V6"
"result.152",0.858,0.70925,-0.119142150944975,0.0072757019803624,0.109984396296899,0.0134453287786547
"result.153",1,0.93725,-0.384010123572692,0.0211672148078425,0.111311581512364,0.0138856710798945
"result.154",1,0.9765,-0.37825215251191,0.0267938151692085,0.1075006510987,0.013728914204407
"result.155",0.98125,0.9995,-0.234040598831001,0.0389579579709366,0.111861038301059,0.0138577514713787
"result.156",0.999,0.4195,-0.32709391353561,-0.00300224141866966,0.111485626893674,0.0137814355568771
"result.157",0.99475,0.9905,-0.2954811093952,0.0322177233846449,0.112312820274567,0.0138136249401909
"result.158",0.9095,0.947,-0.143106223879814,0.0225815726231807,0.109288741327635,0.0137942844739537
"result.159",0.98525,1,-0.239213009678052,0.0748805881076317,0.111481379389814,0.0135880760444031
"result.160",0.653,0.9995,-0.0448688691398162,0.0444971468288213,0.113025358646325,0.0132985938441274
"result.161",0.9995,0.99175,-0.346095968886833,0.0318008217940025,0.109911904338008,0.0135298603090188
"result.162",0.958,0.42625,-0.196505882764513,-0.00245355516693326,0.112870479310856,0.0132467089727883
"result.163",1,0.983,-0.442834323356533,0.0288261256953502,0.111368724369186,0.0132758202273659
"result.164",1,0.9625,-0.441583671564421,0.0252791527102454,0.112548441279526,0.0140461871052277
"result.165",0.99925,0.98,-0.33893291851088,0.0281943583105029,0.111932454688313,0.0136176861792329
"result.166",0.9985,1,-0.330989719300771,0.0564854843580404,0.10873921324771,0.0138493714912314
"result.167",0.932,0.997,-0.160854344500577,0.0381974136032296,0.106920445839463,0.0138916067362328
"result.168",0.99575,0.99975,-0.299801233333394,0.0459638467895704,0.112475431512015,0.0135501815961616
"result.169",0.784,1,-0.0859391234914798,0.0492926522241373,0.109006439561387,0.0134784940967592
"result.170",0.99075,0.98075,-0.250891306848573,0.0296866758340889,0.107875306027126,0.0139801721486848
"result.171",0.99725,0.458,-0.304599201440093,-0.00147209065588053,0.111521477260273,0.0134420806147108
"result.172",0.95425,0.89375,-0.186836433700387,0.017193927786362,0.109827675111639,0.0137470141941865
"result.173",0.99775,0.995,-0.305959421173707,0.0353974351776733,0.107320330821061,0.0139491909717533
"result.174",0.99725,0.99875,-0.306493406759746,0.039599556604217,0.108864489011278,0.0140891473448443
"result.175",1,0.7735,-0.41482174479616,0.00996309619927856,0.10899048086244,0.0134090863268212
"result.176",0.9945,0.9975,-0.280387956050398,0.0389610238358463,0.109735451654182,0.0135814849401854
"result.177",0.95775,1,-0.195073967992099,0.0486192215987205,0.112380948207728,0.0137566071807178
"result.178",0.996,0.72325,-0.295753305523632,0.00798681156631519,0.111695998402797,0.0136344561724234
"result.179",0.9995,0.90725,-0.319190127288651,0.0181416493636847,0.10820599509132,0.0138819714666872
"result.180",0.882,1,-0.126060219656034,0.0590827967054686,0.107214429089839,0.0137899284028203
"result.181",1,0.9845,-0.437043196872996,0.0279735764511608,0.112094066788097,0.0131654407680853
"result.182",0.99625,0.9975,-0.311621657625414,0.0382684425637839,0.112687170257597,0.0132113977950028
"result.183",0.998,0.99825,-0.324418061576791,0.0372950077754279,0.110005190343683,0.0132969602430844
"result.184",0.9875,0.40575,-0.241899705620107,-0.00350779933523162,0.108661142339016,0.013984889671442
"result.185",0.981,0.978,-0.235535862692433,0.0285183894512167,0.111608360074316,0.0138675504008168
"result.186",0.99725,0.9995,-0.310289468752412,0.0444295862429491,0.109732875427758,0.0138346270652191
"result.187",0.99325,0.8115,-0.275683759678418,0.011553265781253,0.111007056603364,0.0136227921483056
"result.188",1,0.7455,-0.597517084630119,0.00891668953249079,0.11278526598001,0.013513287751048
"result.189",1,0.986,-0.405804748951463,0.0303196866134433,0.112967380116616,0.0134919703209263
"result.190",0.9995,1,-0.345408300532195,0.0594358971745023,0.113432292106486,0.0136925409062412
"result.191",0.99975,0.97825,-0.396267587988056,0.0274182845755055,0.108879635559034,0.0137764012749316
"result.192",1,0.99375,-0.386212135955336,0.0348311923589296,0.108188537726077,0.0138802144040151
"result.193",1,0.99675,-0.521491999324927,0.0373632014008694,0.110497141352382,0.0137143839103281
"result.194",0.9995,0.98275,-0.397503711113882,0.0289665832075145,0.111911335002825,0.0135739522375363
"result.195",0.97025,0.99625,-0.202503138061444,0.039073668129248,0.108908887838804,0.0139968407823398
"result.196",0.99975,0.9995,-0.375806225882791,0.0472260020299382,0.11322860267064,0.014195165595523
"result.197",0.994,0.9995,-0.275778627940635,0.0457452094469799,0.108383004004402,0.0139166979645465
"result.198",1,1,-0.485812725857594,0.0663169171408749,0.11276657301926,0.0134449487342103
"result.199",0.9995,0.9495,-0.392701151131952,0.0229269694810207,0.107469278544803,0.0141716769675177
"result.200",0.91575,0.97125,-0.148419412697361,0.0258842986876662,0.107975172582332,0.0136639598064156
"result.201",0.99625,1,-0.275972067305934,0.053531121524103,0.110007458092957,0.0138404656804203
"result.202",0.9675,1,-0.204621123801584,0.0429861435611278,0.112566552384278,0.0137448711793946
"result.203",0.95725,1,-0.184893840500074,0.0817413286351881,0.109973327828933,0.0141562937660528
"result.204",0.99875,0.9985,-0.351270079728951,0.0453210847329984,0.108748808498872,0.0137023620023404
"result.205",1,0.99,-0.369486369020809,0.0313539394783765,0.112598688326704,0.0138603969852248
"result.206",0.99975,1,-0.39859181101612,0.0505497734183171,0.114923135649301,0.0139343403244544
"result.207",0.99625,0.9385,-0.290317075629797,0.0211918061056371,0.111163047730611,0.0137115263511094
"result.208",0.89275,0.64625,-0.134758930940549,0.00519940908626088,0.109442715940352,0.0134763882478896
"result.209",0.99825,0.9635,-0.338977589792686,0.0253444638680732,0.111273752805549,0.0141559568858753
"result.210",0.99975,0.713,-0.411888941347331,0.00768342159015626,0.111103730612832,0.0137220405694033
"result.211",0.9975,0.76675,-0.329197217230579,0.0103520240474741,0.111776714382629,0.013877722737
"result.212",1,0.99975,-0.44176566522099,0.0478946191498077,0.109874190038322,0.0137473920509129
"result.213",0.9805,0.9995,-0.233774879362188,0.0446877597398292,0.110377991169537,0.0138049654984533
"result.214",0.99525,0.76125,-0.288647975525296,0.0102507938031655,0.110270145628176,0.013788279219441
"result.215",0.999,0.999,-0.328172838725599,0.0467858817268133,0.111198361998825,0.0139373199347682
"result.216",0.99975,0.3335,-0.414137054261638,-0.0060058905823601,0.108712735170963,0.0135213593181437
"result.217",1,0.99925,-0.511085704547101,0.0428945657569081,0.111755277187998,0.013552175821098
"result.218",0.9315,1,-0.156143671123106,0.0635965974090009,0.106340968267773,0.0145113712467561
"result.219",1,0.80775,-0.547287246050855,0.0123320162356691,0.112434825848035,0.0141283861222591
"result.220",1,0.9925,-0.446457674137634,0.0324332582592805,0.112365521517453,0.013603282018791
"result.221",0.97375,1,-0.217443708865103,0.0636276193828189,0.110868002686459,0.0134101990756796
"result.222",0.99975,0.96625,-0.387807761417739,0.0242865620514892,0.112223747992556,0.0132176499531215
"result.223",0.99425,0.9945,-0.270805355948359,0.0335723703916827,0.112959051909845,0.0134191557214965
"result.224",0.9985,0.93875,-0.348226524554999,0.0213603092268302,0.106997304300235,0.0138684667574537
"result.225",0.999,0.885,-0.362193429734344,0.0166247390548309,0.107528045722048,0.0136780577754686
"result.226",0.99925,0.74575,-0.35460242694828,0.00900264951458302,0.110698980134564,0.0137762238375129
"result.227",0.98525,0.989,-0.233479218235186,0.03248193551065,0.109228349711498,0.0139920923909744
"result.228",0.9855,0.71225,-0.241362254308277,0.00745449643893799,0.111274057466539,0.0133907432027361
"result.229",0.98275,0.65275,-0.235672380064974,0.00519672764194494,0.111815548380186,0.0132868989385801
"result.230",0.984,1,-0.236379680129282,0.0582411140713022,0.112421860629109,0.0138403053377473
"result.231",0.999,0.9945,-0.358590036593638,0.0352430428944956,0.110385663444375,0.0138111773586603
"result.232",1,0.7975,-0.438617652377072,0.0114928690894284,0.112610880413424,0.0138739730027607
"result.233",1,0.9995,-0.381429533013976,0.0467354781130918,0.108976768945187,0.0138269681892812
"result.234",0.99925,1,-0.379220235827235,0.0507880522505754,0.113421920181374,0.0134732718740956
"result.235",0.97175,1,-0.203628608599739,0.0504035845946994,0.109637929879366,0.0137637436774434
"result.236",0.93375,1,-0.167964249204681,0.0846635610557642,0.111848296297679,0.0137498977512591
"result.237",1,0.9955,-0.540524212300003,0.0357194050609635,0.113220716420929,0.0137469034120336
"result.238",0.998,1,-0.343280178544615,0.0464371140750197,0.113499730616959,0.0134928127545763
"result.239",0.9995,1,-0.379700827878737,0.064701424524926,0.110875977276758,0.0139629833537434
"result.240",0.8645,0.99975,-0.120258996980536,0.0490334392735684,0.108768968658642,0.0141536524840547
"result.241",0.9995,0.99975,-0.432301167656894,0.0440648928566919,0.11224258475934,0.0139246949392354
"result.242",0.99975,1,-0.400070385864589,0.055764047929595,0.106927428355972,0.0133603222466484
"result.243",0.9945,0.954,-0.273939825312967,0.0235657816120298,0.109461820560933,0.0140794002417237
"result.244",0.9825,0.6495,-0.232419418335542,0.00542806198261566,0.107909044866648,0.0141102245953037
"result.245",0.99825,0.99125,-0.324465389902814,0.0328587463937615,0.110081293830192,0.0136529642639336
"result.246",0.99975,0.9905,-0.399502128187273,0.0311557448725567,0.111779472818966,0.0138563627886314
"result.247",0.9945,0.99875,-0.28435215340348,0.0439230520994031,0.108617145132066,0.0137293033953902
"result.248",1,1,-0.383581798307335,0.0422343120685947,0.111601034290532,0.0132454739024073
"result.249",0.9995,0.501,-0.347025645026625,0.000185801322666254,0.110443512666453,0.0135234363834931
"result.250",0.976,1,-0.223732100390801,0.0501067700072099,0.112774583644126,0.0132388728751035
"result.251",1,0.982,-0.430436393719995,0.0301984837787546,0.11068200120149,0.0143362489665807
"result.252",0.93175,0.99825,-0.166582021447449,0.0402006695479848,0.111009192660178,0.0135702357554434
"result.253",0.9905,0.6675,-0.257553241562473,0.00605387477107398,0.107198211664313,0.0138666213534104
"result.254",0.99,0.9985,-0.250924791378967,0.0421076865383631,0.108092508057766,0.013441178987706
"result.255",0.998,1,-0.297972726647225,0.059581096338397,0.107828834269479,0.0137218197696278
"result.256",0.994,0.99875,-0.277681646086722,0.041955117301287,0.108360858388343,0.0139551048312946
"result.257",1,1,-0.526675670776049,0.0438905028725862,0.111501415173653,0.0135337371119289
"result.258",0.999,0.998,-0.334774851440572,0.041712564920625,0.108982429727511,0.0138196611659034
"result.259",0.99,1,-0.261588711103283,0.0605857022126545,0.11457288968964,0.0134748752713251
"result.260",0.77275,1,-0.0802618513490895,0.0564433964139304,0.105097237922863,0.0139753649244638
"result.261",1,0.979,-0.406431263939006,0.0283154723224353,0.110490936439087,0.0137260396078444
"result.262",0.99675,0.847,-0.32381629486133,0.013972217278115,0.113820515003086,0.0137031780332503
"result.263",0.9865,0.94275,-0.248887643718114,0.0219745848754674,0.109793365347503,0.0137189833357263
"result.264",0.975,0.99375,-0.208548611728525,0.0353098691567433,0.10669077729381,0.0141075130763044
"result.265",1,0.9985,-0.481136781935268,0.0420270374696055,0.11061844188901,0.0138670485084482
"result.266",0.895,0.99825,-0.139155422577237,0.0410684513630993,0.110170777765096,0.0138682587387297
"result.267",0.986,0.99975,-0.236143136723756,0.0511362424896047,0.110542644735178,0.0138546784692375
"result.268",0.957,0.9715,-0.185224309560875,0.0251921152032093,0.109672393083716,0.0134344534090017
"result.269",0.9995,0.979,-0.362115847222818,0.0287089909925019,0.109298897468104,0.0137515528633937
"result.270",0.984,0.983,-0.245291547586493,0.0287995495551948,0.11137033620149,0.0140771819074076
"result.271",0.99975,0.99675,-0.348809434226512,0.0396347974701138,0.108651891234633,0.0139951634360413
"result.272",0.8365,0.98625,-0.11264540193673,0.0302788242043683,0.113891690299757,0.0133465192192136
"result.273",1,0.9885,-0.496478658759177,0.0326145870811327,0.112025229472497,0.0137377590071388
"result.274",0.99825,1,-0.350111918448746,0.0756512205762199,0.110405681562298,0.0135919031927361
"result.275",1,0.99775,-0.4529781012354,0.0390095451706851,0.110279473222657,0.0138953627520772
"result.276",0.99325,0.47425,-0.26592845967736,-0.000700787587710404,0.107881731263784,0.0133397723116187
"result.277",0.99975,0.207,-0.374993902228663,-0.0116121244256784,0.113259015133644,0.0138780011878908
"result.278",0.99975,1,-0.454398889652034,0.0585098984533777,0.113171938090467,0.0137053179307461
"result.279",0.998,0.98975,-0.302475599738091,0.0304041837443113,0.108113710833601,0.0136751300894102
"result.280",0.99975,0.315,-0.406713840905363,-0.00678914442795924,0.112390252979028,0.0137425583735223
"result.281",0.9945,0.977,-0.282630753811827,0.0258576733527855,0.107344601749332,0.0134471310136304
"result.282",0.99,1,-0.254280589148096,0.0613358545916191,0.11136885950438,0.0139814587420424
"result.283",1,0.275,-0.574386524114604,-0.00791104937583334,0.112645495546961,0.0132097796055075
"result.284",0.99525,1,-0.2754515336563,0.0727343321212517,0.111645427216748,0.0140592143119397
"result.285",1,0.9615,-0.439672074922028,0.0231624072101253,0.109664832815068,0.0131884221447201
"result.286",0.99725,0.99825,-0.300214725552722,0.0415822272436065,0.109592218069046,0.0137555870175854
"result.287",0.99975,0.24775,-0.396645373525288,-0.00981580576915373,0.110627960408534,0.0137297270410628
"result.288",1,0.37,-0.500105383972158,-0.00424761344386338,0.112620765454629,0.0134518716122945
