"","V1","V2","V3","V4","V5","V6"
"result.51",0.583,0.5455,-0.0218671150500204,0.0018710937833487,0.104071266149559,0.0151577201245915
"result.52",0.67475,1,-0.04857690396235,0.0669108921120268,0.108430211707818,0.0149985384845572
"result.53",0.58425,0.7505,-0.0253636794256036,0.00999647329696929,0.109888188912741,0.0144188926967494
"result.54",0.536,1,-0.00939194717251394,0.0766319820495408,0.107154575318992,0.0151952104710414
"result.55",0.28275,0.64525,0.0608308015180235,0.00554176075019307,0.106246709789481,0.0151545010446984
"result.56",0.4485,1,0.0147048374937316,0.0704320535559476,0.107508902604873,0.0144697032857456
"result.57",0.0495,0.94225,0.18024141378169,0.023173299611829,0.106885940996396,0.014778778552395
"result.58",0.0545,0.996,0.166578231130309,0.0386273937634329,0.104334915010595,0.0152335115102834
"result.59",0.084,0.9925,0.145111440887485,0.0361134593198732,0.106198610911332,0.0145351904771894
"result.60",0.3625,0.99875,0.0368152712766628,0.0458400434054568,0.107630693366372,0.0147371900295167
"result.61",0.216,0.99825,0.0833472305865388,0.0429496036771502,0.106847187115846,0.0142567090132967
"result.62",0.9815,1,-0.22207275354582,0.115700443925291,0.10753971219184,0.0146622490201691
"result.63",0.83975,0.994,-0.106527885330021,0.0370871709572106,0.10715455413395,0.0144165514934617
"result.64",0.36275,1,0.03710143897245,0.0768565880397819,0.106887401400073,0.0146298026619562
"result.65",0.8745,1,-0.127473489188315,0.0775503983677439,0.109348876660711,0.0150077438734824
"result.66",0.13375,1,0.115674065087518,0.0973104051361231,0.105246058538468,0.0152396253239368
"result.67",0.98325,1,-0.230819503326339,0.0687261405388056,0.108617341428539,0.0150362440408619
"result.68",0.3885,0.8725,0.0321431237670923,0.0166327662568684,0.110874752318836,0.0145355875062371
"result.69",0.24125,1,0.0746843915641008,0.056538080571458,0.104828127427598,0.0147327965436162
"result.70",0.552,0.999,-0.011828967396333,0.0453501574538665,0.11033341611374,0.014872873459034
"result.71",0.15775,1,0.108749488279867,0.0838843725331182,0.107626146844704,0.0144685620480159
"result.72",0.7545,0.9,-0.071917261976799,0.0188546125858055,0.106899710299579,0.0146236764092719
"result.73",0.68325,1,-0.0513795912493565,0.108702325659584,0.108895175653198,0.015564130079002
"result.74",0.3205,0.99375,0.0517630606014658,0.0369875082580182,0.107861571512393,0.0145207720122042
"result.75",0.02575,1,0.208644857904469,0.0670181760287301,0.105519417343321,0.0151429542396535
"result.76",0.68425,1,-0.0481350724130286,0.0667941112316432,0.106034214883672,0.0149182534786161
"result.77",0.55375,1,-0.0142132546363332,0.0821854165497903,0.10440594609404,0.0148685248600654
"result.78",0.746,1,-0.0714624798946152,0.0594626705994824,0.105228363709889,0.0148138305666551
"result.79",0.25925,0.95475,0.0706841821958837,0.0244324095688377,0.108781454960921,0.0146930009491278
"result.80",0.38325,0.96925,0.0319974590848814,0.0273158780494543,0.106420603164891,0.014563237812195
"result.81",0.4505,1,0.0136208843218088,0.100724388202805,0.106468525729116,0.0147734578952845
"result.82",0.7735,0.9915,-0.0821803797628121,0.0355127091904535,0.107679515871624,0.0147232997060933
"result.83",0.75725,1,-0.0730840657088704,0.0750307029387961,0.106712413577389,0.0145082365750817
"result.84",0.313,1,0.0478070333927701,0.0771680287400084,0.102720046806236,0.0150945852826269
"result.85",0.82125,1,-0.101596999184239,0.0809278951497269,0.109139833261183,0.0150024624150524
"result.86",0.013,1,0.241109933059075,0.0881566007157258,0.108700401670605,0.0147286936765403
"result.87",0.253,0.9985,0.0730698109684952,0.0442492424534706,0.107182104618394,0.0148180860389221
"result.88",0.32625,0.76475,0.0463611538719762,0.0107681099859186,0.108307366626478,0.0149765985569305
"result.89",0.59875,0.7915,-0.0268186990388859,0.0117823880046947,0.106885995518231,0.0143711515340138
"result.90",0.4335,0.035,0.0171383988926962,-0.0261685487874034,0.107060774085738,0.0144974635678927
"result.91",0.26875,0.99975,0.0674414703905004,0.0509024865017924,0.110071949632212,0.0141902048309293
"result.92",0.15925,1,0.106935801209832,0.108611238150616,0.104584643839417,0.0150600119977142
"result.93",0.0605,0.93925,0.164876349758436,0.0233314194078712,0.107316141128557,0.0152314180404845
"result.94",0.08575,1,0.149055991266666,0.102020462585122,0.109353378685709,0.0146421571927175
"result.95",0.2725,0.99775,0.0668334179385117,0.0507440488092691,0.108625751261136,0.014833929706061
"result.96",0.361,0.29775,0.0395564311292243,-0.00749602996625909,0.108835356042035,0.0144128968248405
"result.97",0.59,0.99975,-0.0249123927741353,0.0602719231246039,0.109097033511996,0.0147355284347926
"result.98",0.4405,1,0.0164998611101236,0.0731380836447563,0.108250552857627,0.0147217390548888
"result.99",0.679,1,-0.0482029387976077,0.0531659941884353,0.107590382604334,0.015027647419801
"result.100",0.64125,1,-0.0411683658948396,0.0484136114871835,0.108593430945979,0.0146851310199044
"result.101",0.2775,1,0.0673998613790508,0.0830040666767345,0.109128533256867,0.0150293349406915
"result.102",0.957,0.914,-0.186004875232523,0.0206315701116111,0.109010074570828,0.0147642802174741
"result.103",0.09125,0.96075,0.140540471885679,0.0265261058385413,0.105403037903511,0.0148812095082326
"result.104",0.6155,0.98375,-0.0307511052903208,0.0319221903951733,0.106437498447894,0.0148245848092607
"result.105",0.2845,0.02725,0.0612755989739483,-0.0296232018467911,0.109193671992263,0.0150648945764808
"result.106",0.53325,0.9995,-0.011057810773549,0.04709457154796,0.110426422724599,0.0146256767797294
"result.107",0.40825,0.99975,0.0257164387654855,0.0555506849211699,0.10667033001228,0.0147284166597705
"result.108",0.7685,0.997,-0.0777588504391005,0.0378511967108951,0.108308201957114,0.0143938149532099
"result.109",0.508,1,-0.00157785042629222,0.059129144624272,0.10908781490507,0.0143958751460998
"result.110",0.78675,0.999,-0.0872689263472501,0.0413993361767704,0.109885944641453,0.0143777548496621
"result.111",0.649,1,-0.0426630469015307,0.0769452701866944,0.107137883367733,0.0144865161375935
"result.112",0.7815,0.996,-0.0810282520556961,0.0378231298435422,0.106492886285617,0.0143753276916023
"result.113",0.48675,0.8995,0.00198985930652135,0.0189200365649909,0.109631014062362,0.0146876132269044
"result.114",0.187,0.99475,0.0999204037652007,0.036772546729278,0.110109523578462,0.0139754505604717
"result.115",0.9165,0.3005,-0.148863500494983,-0.00750980993641409,0.107324126442145,0.0145917685483616
"result.116",0.37,1,0.0358153209227655,0.0540743472457344,0.106300813413849,0.0145910012538217
"result.117",0.747,0.87025,-0.070117503471732,0.016651925256638,0.105060510763848,0.0149597886118491
"result.118",0.6925,0.33675,-0.0570909600505745,-0.00630683840969876,0.107132303266363,0.0151084227776852
"result.119",0.19275,1,0.0925712710467313,0.0929992637700623,0.106752319152833,0.0144673797343058
"result.120",0.42825,1,0.0205090720504695,0.0620242325615011,0.108634795285305,0.0146067027074999
"result.121",0.86125,0.4235,-0.118955986794857,-0.00252024887798215,0.107982737729786,0.0146539190217011
"result.122",0.29625,0.54175,0.0583016840730812,0.001539281164997,0.108781242713809,0.0145811586789821
"result.123",0.0705,1,0.163106829094153,0.0724138188775569,0.110614318047741,0.0148104773616441
"result.124",0.962,0.99375,-0.188413971872438,0.037272754644666,0.106864182020528,0.0152360171387694
"result.125",0.5215,0.968,-0.00552269034595426,0.0270208869540692,0.107157734294872,0.0146318544863909
"result.126",0.8915,1,-0.140233591425765,0.0985560681535171,0.112153253461455,0.0147841858095818
"result.127",0.90275,1,-0.140658368126592,0.0664920417490117,0.108724504714401,0.0147413270483915
"result.128",0.87225,0.99975,-0.121952231110249,0.0650333829601962,0.106662825065754,0.0150782503449265
"result.129",0.45625,0.999,0.0129182291732641,0.0495849721529687,0.108965625391327,0.0143022272490791
"result.130",0.024,0.99975,0.21178110635753,0.0479113072166618,0.10648619925578,0.0144745137038621
"result.131",0.83425,0.9995,-0.098101609726858,0.0520454429355405,0.103677497902032,0.0147161891771929
"result.132",0.55775,0.9895,-0.0162247384316124,0.0341118408741998,0.103954805854903,0.0145120612498332
"result.133",0.81675,1,-0.0963896145552284,0.074596886946114,0.107175626101114,0.0143998872198224
"result.134",0.7375,0.9525,-0.0684020464655694,0.0242667673434503,0.107493787181573,0.0146141392550022
"result.135",0.27025,1,0.0640012729466011,0.0522769673984455,0.106568723154915,0.014468773375769
"result.136",0.5075,1,-0.00296980873410296,0.0547222822104351,0.104401879196816,0.0143686219237723
"result.137",0.599,0.779,-0.0261849299146573,0.0113966903257432,0.107942343122306,0.0148012771190529
"result.138",0.24775,0.99475,0.0760148456653605,0.0392937849117216,0.107653265059713,0.0153290810042554
"result.139",0.054,1,0.169859778168089,0.0700740763611815,0.106178167472143,0.0144601895200891
"result.140",0.48025,0.929,0.0052248546440504,0.0210649927843119,0.108637730093316,0.0145909794249151
"result.141",0.16875,0.9885,0.104025486154095,0.0346602087520062,0.106424215720051,0.0150209948015325
"result.142",0.7545,0.99175,-0.0748074958370325,0.0348014959752624,0.107440764027935,0.0144068027469227
"result.143",0.42325,0.99825,0.0196735008374257,0.0443794830897471,0.110465921866518,0.0141729365174941
"result.144",0.754,1,-0.0752386360644066,0.0584031637511398,0.106301329529129,0.0147907359547911
"result.145",0.8025,1,-0.0880421414268977,0.0507857925172347,0.105609080503461,0.0147649715274077
"result.146",0.573,0.999,-0.024210747116677,0.0415084966558443,0.108411524185211,0.0146918368613468
"result.147",0.66775,0.5635,-0.0454690601842878,0.0022006312767506,0.105998550736802,0.0146334307497127
"result.148",0.70025,1,-0.056413005332485,0.0732380223676086,0.107796140354943,0.0149828484914415
"result.149",0.92425,1,-0.150571036012779,0.0868293109686771,0.106243748357799,0.0145318935026444
"result.150",0.864,0.998,-0.119976590819703,0.0421842535051961,0.108881748752533,0.0144691001687627
"result.151",0.55625,0.998,-0.0156134844874656,0.0431920217322063,0.107606462163937,0.0146984858642754
"result.152",0.6655,0.00275,-0.0467190442301054,-0.0410003393198608,0.105008000445333,0.0150329815647789
"result.153",0.76775,0.59425,-0.0812686867260364,0.00372325201067434,0.108016280852182,0.0146751216744511
"result.154",0.71675,0.99525,-0.0588709492724656,0.0386245499665282,0.107087831703674,0.0148918725525416
"result.155",0.1225,0.99275,0.123805238390491,0.0334743424283341,0.106823753191655,0.0146434915344232
"result.156",0.65025,1,-0.0427232746690246,0.0717864036811311,0.106547512218834,0.0149116950609965
"result.157",0.428,1,0.017195965847918,0.084097993657828,0.109119071158428,0.0148132881959713
"result.158",0.472,1,0.00972277390475873,0.0776103256150788,0.109331605128913,0.0148267595577354
"result.159",0.80775,0.95125,-0.0941336975626184,0.0245906617487694,0.107700830202759,0.0146719164409768
"result.160",0.072,1,0.153143426782455,0.0726509634962788,0.107731408916095,0.0144367733665125
"result.161",0.27125,1,0.0660933296986288,0.0710443888897703,0.110017063038358,0.0145325630553608
"result.162",0.6825,1,-0.051300674334998,0.0684173243707059,0.109201467446376,0.0144655380610823
"result.163",0.879,0.9995,-0.128688086683952,0.0490976906839523,0.107638656570095,0.0151939099481003
"result.164",0.9735,1,-0.209107103687415,0.097096770691117,0.10854906996605,0.0148082905170718
"result.165",0.4945,0.91775,0.000102441468145059,0.0202563128192664,0.110437320155806,0.0144551288536492
"result.166",0.626,1,-0.0349905928424666,0.0706656075092136,0.108509758979935,0.0146705641269648
"result.167",0.8865,1,-0.128731871875314,0.0809454144565279,0.107038730084009,0.0147838058080051
"result.168",0.39375,0.99925,0.0283261258331372,0.0471194447767393,0.108366862414205,0.0148420985458415
"result.169",0.18175,0.87725,0.0994887064606814,0.0178368892127261,0.108125860099418,0.0151570789897857
"result.170",0.96025,0.86325,-0.187896710346233,0.0165248919267441,0.107577869969694,0.0151496157026415
"result.171",0.6305,0.99875,-0.0384660839175111,0.0474122031360492,0.109388763852507,0.0147224782437208
"result.172",0.93125,0.97875,-0.160531275033226,0.0297549630675398,0.105974023475011,0.0148171059964026
"result.173",0.21025,0.93125,0.0863216091667225,0.0211209764276401,0.108774972000164,0.0145020043098823
"result.174",0.5985,1,-0.0271030684883711,0.0734753990560108,0.109745612594526,0.0147032065188947
"result.175",0.21975,0.57225,0.0838885912271187,0.00311602714156201,0.107905792775049,0.0148432996606401
"result.176",0.8655,0.16575,-0.116370772291962,-0.0149358676204671,0.106280447569114,0.0151518897076912
"result.177",0.885,1,-0.130270297484093,0.0659518201657673,0.108467559774304,0.0151167383985784
"result.178",0.0905,0.00925,0.14793164048934,-0.033541911507631,0.108942210548681,0.0143244474074422
"result.179",0.34125,1,0.0428232124553064,0.0530751728054307,0.106925686385325,0.0146635087863644
"result.180",0.79475,0.998,-0.0917109615056068,0.0438863077626411,0.108816438187298,0.0148217200351365
"result.181",0.63325,1,-0.037019144620989,0.0621608130645672,0.108825914774162,0.0146730808192349
"result.182",0.4815,0.998,0.00264918995884742,0.0396814043323033,0.104716695227243,0.0146193203673958
"result.183",0.89775,0.85975,-0.135614769017588,0.0157986196134758,0.106858044286953,0.0147041049511714
"result.184",0.2445,1,0.077091416534905,0.0794062059347556,0.108600453145226,0.0146982778111375
"result.185",0.425,0.99925,0.0192134886197799,0.0513776523443591,0.107484225243111,0.0144519019548488
"result.186",0.8195,1,-0.0968196821051917,0.0546116199313343,0.105850592666768,0.0147533280841049
"result.187",0.04975,1,0.182526222777398,0.0902638770922949,0.109100483256049,0.0144087300628474
"result.188",0.63,1,-0.0360883732159696,0.0694276739412322,0.108143586245237,0.0147027699301696
"result.189",0.7655,1,-0.0796499389833845,0.0539034324336574,0.109652276132736,0.0143930960567103
"result.190",0.01925,1,0.224503118543269,0.0943395259087623,0.10640527200728,0.0149118906012364
"result.191",0.9985,0.895,-0.317153158968431,0.0181722009405406,0.107167072530384,0.0145297739973468
"result.192",0.9315,0.99925,-0.163991639381643,0.0496774288056271,0.108051309130813,0.014965450617645
"result.193",0.84425,0.9365,-0.110487225620799,0.0219527936710961,0.111183858775221,0.0144190154699689
"result.194",0.21175,1,0.0894016246704716,0.0657415811419369,0.10898850350814,0.0152526899207038
"result.195",0.1885,1,0.0958335147761621,0.0686110219509071,0.108905466536704,0.014583168385455
"result.196",0.96425,1,-0.191163987599843,0.0706647026277647,0.106586354443596,0.0148328008582653
"result.197",0.672,1,-0.0462241416483513,0.0659707219363995,0.106719142589055,0.0149251978592544
"result.198",0.9065,1,-0.139927961602003,0.0763041362977392,0.107930506749794,0.0145544533902013
"result.199",0.80025,0.9315,-0.0947767506592435,0.0216155382652022,0.110518107957312,0.0145709054323769
"result.200",0.435,0.99975,0.0142489895088663,0.049948966906298,0.106751076389024,0.014662400970918
"result.201",0.6975,0.99,-0.0560199514561874,0.0349581361969179,0.105308471664039,0.0151679163092145
"result.202",0.042,0.9905,0.183680534245704,0.0329183686974294,0.107326360282424,0.0145600156080691
"result.203",0.10125,1,0.138543619003685,0.0965855985509132,0.107358294124337,0.0144699051037369
"result.204",0.78675,1,-0.0883627118834057,0.0799703449824445,0.110019856874778,0.0146799391759384
"result.205",0.2815,0.55925,0.0638753186833372,0.00207880906615342,0.109272957281421,0.0151399690891797
"result.206",0.344,1,0.0443569138643346,0.0815223220322209,0.107263962746888,0.0146434321216829
"result.207",0.23075,1,0.0772682232397432,0.053967912709947,0.103924696522791,0.0150095863845748
"result.208",0.03325,1,0.187050720865949,0.0594300107832963,0.104602216948332,0.0149581981829496
"result.209",0.76875,1,-0.0784522625879813,0.0555450530809452,0.105421113245988,0.015055462451337
"result.210",0.89675,0.59375,-0.140170122711596,0.00338246269229729,0.108745092753454,0.0148185520443928
"result.211",0.96075,0.9975,-0.180166658143712,0.0452910847054431,0.103277655594759,0.0150108302450827
"result.212",0.599,0.9985,-0.028902830107017,0.0439456968497798,0.108578469776136,0.0144444198712956
"result.213",0.23075,1,0.0798437871891576,0.054947914690772,0.106044725954188,0.015026025310106
"result.214",0.23275,0.9165,0.0769626369271593,0.0209444935462519,0.106128025634171,0.0149176557389108
"result.215",0.39425,1,0.0289096584159728,0.0683302884705646,0.107209436071298,0.0147724335392371
"result.216",0.08375,1,0.145919418973132,0.064353811597692,0.1066587160249,0.0145236855381571
"result.217",0.89,0.9995,-0.135921819815677,0.049762308652026,0.10936479154221,0.0151208961160603
"result.218",0.4645,0.85425,0.00954475348209236,0.0157025257365358,0.107113333831106,0.0148993884286119
"result.219",0.861,0.59725,-0.118878906357435,0.00360004578339937,0.108355557177243,0.0146411222426701
"result.220",0.65025,0.7415,-0.0400097027645496,0.00966326695490194,0.103385736712395,0.0147516174841233
"result.221",0.318,0.93175,0.0490749812060742,0.0225240952478087,0.107941777689538,0.0146977341584238
"result.222",0.6735,0.96325,-0.0464786886349201,0.0258445680418524,0.106155122587454,0.0144404526806254
"result.223",0.9115,0.07025,-0.140737099274143,-0.021564093044745,0.106826979562756,0.0148094792315529
"result.224",0.0815,1,0.14968808981146,0.0703445176120363,0.105728850210174,0.0148587996966948
"result.225",0.73225,1,-0.0659966588252498,0.0925197434508471,0.106025037851715,0.014718166389368
"result.226",0.58675,0.38125,-0.0247645790786758,-0.00431700478140329,0.108838446927262,0.014568981953399
"result.227",0.96925,0.997,-0.190693396909187,0.0409127261826437,0.104279125946579,0.0149527593016214
"result.228",0.441,1,0.0175381143314059,0.0634430791574654,0.107832180981555,0.0148325833959156
"result.229",0.582,0.99975,-0.0223747315715391,0.0485983523284839,0.110941612078887,0.0145222011729198
"result.230",0.96575,1,-0.195051802361211,0.0769840506826987,0.110162255761611,0.0143569637414987
"result.231",0.84625,0.96725,-0.107407751783299,0.0273247545052612,0.106876282718526,0.0149146489453726
"result.232",0.424,0.0785,0.0211856494386388,-0.0205048455327508,0.107786788435472,0.0144316277918327
"result.233",0.43825,0.1605,0.0165456745015203,-0.0145104802499454,0.107549903069837,0.0146123372551351
"result.234",0.845,1,-0.114585697480482,0.0684754807931365,0.112221370323445,0.0144118642861505
"result.235",0.76325,0.887,-0.0776831070153438,0.0179930632222519,0.106983609200468,0.0150449999144474
"result.236",0.41475,0.99825,0.0216576626164191,0.0420861446912178,0.1080007170165,0.0146345245552067
"result.237",0.48275,0.99625,0.00291708416174143,0.0407241751748465,0.107315426234169,0.0148752902480429
"result.238",0.31825,1,0.0517932980875288,0.0659619823355369,0.109207280273245,0.0145293749977344
"result.239",0.47975,1,0.00623226185209844,0.107999530232135,0.109186868187069,0.0148529162076896
"result.240",0.30975,0.99025,0.0532775446314793,0.0339982498531945,0.107061616399319,0.0148013383443348
"result.241",0.2755,1,0.0629133676167545,0.0727645838416133,0.10947874989844,0.0152999393398841
"result.242",0.15075,1,0.112843971816872,0.0566325656172027,0.109310524685718,0.014777294382563
"result.243",0.42625,0.778,0.016635218872583,0.0113896242574139,0.107713643752896,0.0149031331636283
"result.244",0.2025,1,0.0935117316935515,0.0589080297740719,0.10703697955495,0.0142433443865822
"result.245",0.8395,0.9995,-0.10885707233399,0.0497021979463784,0.106348408732745,0.0146803823847059
"result.246",0.9075,0.99775,-0.140803486176834,0.0422334724606218,0.106652352473283,0.0149267348881508
"result.247",0.93275,1,-0.16021056154336,0.0861992974438468,0.108510419797814,0.0147973584304086
"result.248",0.354,1,0.0415980274795922,0.0882401827193202,0.108091989490787,0.0150749007099696
"result.249",0.825,1,-0.101023476704179,0.0748446695012084,0.108908783393529,0.014746646376206
"result.250",0.44,0.94375,0.0165421541433567,0.0229976371353613,0.110625477718064,0.0146510725309416
"result.251",0.85025,0.898,-0.11468605406405,0.0181680137510019,0.108511773989296,0.0142113076717153
"result.252",0.1455,1,0.11703886960515,0.0886985512364634,0.107587060200552,0.0152068832458533
"result.253",0.15775,0.83425,0.104965680767093,0.0146779233084044,0.10583163294154,0.0149697479821661
"result.254",0.5905,1,-0.025224637102618,0.0486034853890593,0.106498302046434,0.014394657792558
"result.255",0.35425,0.99975,0.0357013938630013,0.053350490091825,0.105614627687952,0.0147859742789435
"result.256",0.67875,1,-0.0520178179258582,0.0615903871933259,0.10779296162697,0.0147745045880985
"result.257",0.7525,0.5415,-0.0760727825475962,0.00135063702247258,0.108733715145218,0.014736577073011
"result.258",0.24375,0.9975,0.075011538359489,0.0393996548458872,0.106678527944767,0.0147613518868821
"result.259",0.13375,0.45125,0.122762710052516,-0.0018570156445753,0.110120703174153,0.0144516887270379
"result.260",0.7865,1,-0.0853076198377009,0.0566575843576923,0.108243753869471,0.015263668206127
"result.261",0.191,1,0.096469961380381,0.0702205683425937,0.110714580442339,0.0148639824524355
"result.262",0.5075,0.998,-0.00369353468125178,0.042565939780777,0.107343391105943,0.0145840134321386
"result.263",0.541,0.99975,-0.0124555349701776,0.0495287669259958,0.108851630975154,0.0142773419279366
"result.264",0.17075,1,0.101630736020775,0.0771592921513159,0.107204308762387,0.0149805893089222
"result.265",0.995,1,-0.279388198533292,0.0784448123522018,0.107438904022998,0.0149765883281998
"result.266",0.361,0.90825,0.038323313845014,0.0199220480179827,0.106850843986038,0.0148990860374032
"result.267",0.3005,1,0.0533699106839998,0.0507663363914041,0.106454244832912,0.0151603222641066
"result.268",0.90325,1,-0.139203184386394,0.0618496879056954,0.10874512983007,0.0148619429628296
"result.269",0.166,1,0.107129034815688,0.0808065091053705,0.10940156715527,0.0150072311989196
"result.270",0.13,0.98075,0.120319655184787,0.0294281368893864,0.107374259012962,0.0144761476382534
"result.271",0.46325,0.99475,0.00938884539009364,0.0365445850573989,0.106791255497187,0.0145970272888561
"result.272",0.67875,0.95825,-0.0503790416413753,0.0253341169450081,0.109456473450917,0.0145545907444851
"result.273",0.53725,1,-0.00892962521338914,0.101505738816103,0.105476334319267,0.0150165102520092
"result.274",0.8955,1,-0.136921627711532,0.0634332349998617,0.108515535359262,0.0150550623675388
"result.275",0.75,0.9895,-0.0731943839109405,0.0355597796968281,0.108728208346663,0.015223611460983
"result.276",0.67575,0.64625,-0.0491585154447064,0.00518490829398972,0.106862755292583,0.0144718734427374
"result.277",0.6275,0.9805,-0.0361973392116638,0.0299317083987969,0.108736578435315,0.0148915858281448
"result.278",0.4145,1,0.02128525603332,0.065068527601927,0.107613506406147,0.0146419544901771
"result.279",0.0875,1,0.148093056382065,0.0725201584131483,0.108454133408245,0.0145568217280609
"result.280",0.876,0.9985,-0.124181647425398,0.042323259370325,0.107476187961942,0.0138096962717554
"result.281",0.129,0.9945,0.122138221448058,0.0373756583821765,0.10661000135643,0.0145299197054702
"result.282",0.72775,1,-0.0658826510317352,0.0856500503520091,0.107861876351395,0.0151978072582714
"result.283",0.79625,0.9995,-0.0876270983792502,0.0462354205806237,0.105651723735824,0.0145839191849201
"result.284",0.0885,0.99325,0.146794465676595,0.0344914757552311,0.107652981621812,0.0145280698572711
"result.285",0.25725,1,0.0660856332964821,0.0570952822728463,0.107560503712278,0.0145012683735728
"result.286",0.47275,1,0.00726407535628936,0.0712769677706592,0.111042740842606,0.0147021297587897
"result.287",0.8575,0.768,-0.116399527214462,0.0110396048040299,0.109601797184996,0.0151176664372914
"result.288",0.587,0.31275,-0.0243437325202801,-0.00740528721185487,0.109071173360784,0.0152214444390495
