"","V1","V2","V3","V4","V5","V6"
"result.110",0.9995,0.02225,-0.362961518718165,-0.0288010699612134,0.110916205122053,0.0144027648150327
"result.111",0.99425,0.07275,-0.269039115577984,-0.0218341929679771,0.109520099005229,0.0149957176713552
"result.112",0.99825,0,-0.315803357443454,-0.0608704903682131,0.107842302706793,0.0150488181162066
"result.113",0.98275,0,-0.231304215518745,-0.0708190705695016,0.109227422611321,0.0146929542478095
"result.114",0.98425,0.0125,-0.242648744691886,-0.0317478543444831,0.111985682172286,0.0138394156976524
"result.115",1,0,-0.433948644329327,-0.0588691007561301,0.108240788663978,0.0147449080547572
"result.116",0.99325,0,-0.280137855814455,-0.0670539164363756,0.111082002120718,0.0151599115248026
"result.117",0.99975,0.02575,-0.37307905702538,-0.0278674352818668,0.110118536375342,0.0144697638790817
"result.118",0.99675,0,-0.300528854635604,-0.0641151428548727,0.11121641474461,0.0146549225776474
"result.119",0.98825,0.91725,-0.235854648332092,0.0199226572606077,0.107025373091954,0.0144761992586568
"result.120",0.99025,0,-0.258975348294412,-0.057486296226513,0.113010084617853,0.0150034673309361
"result.121",1,0.01125,-0.417490415865145,-0.031511228788638,0.112425304490202,0.0142021659237154
"result.122",0.96775,0.00075,-0.202614155523061,-0.0467817708743997,0.111511815289118,0.0147750794952805
"result.123",0.8935,0.1875,-0.141948030214574,-0.0129616014083755,0.11228100854172,0.0144299682486397
"result.124",1,0.00025,-0.467835965675999,-0.0508391104377963,0.111707728120939,0.0149464671268998
"result.125",0.9935,0,-0.284031564705206,-0.0887701936026078,0.112050515843439,0.015008944917848
"result.126",1,0.175,-0.472509895830409,-0.0139466553698737,0.110325917730112,0.0144635367708183
"result.127",1,0.14025,-0.477983016942285,-0.0155084221465611,0.112735863173992,0.0146934947505105
"result.128",1,0.13175,-0.426820108464783,-0.0158449882043763,0.111192354928116,0.0141788368466769
"result.129",0.9965,0.00025,-0.282431557494159,-0.0595005365406638,0.109354859935596,0.0146943305864871
"result.130",0.83075,0.01275,-0.104883354466757,-0.0324458958695471,0.10885115199538,0.0141606607674725
"result.131",0.99975,0,-0.3661063349839,-0.078582038073262,0.107830869048441,0.0152521357906305
"result.132",0.991,0.001,-0.253640215192158,-0.0472043829393271,0.109352041807662,0.0145345057704609
"result.133",1,0.0115,-0.406393953431233,-0.0336102695623463,0.112373228596769,0.0144767429401292
"result.134",0.999,0.00025,-0.327210429436579,-0.0542883649762283,0.111534208250526,0.0146505620149118
"result.135",0.982,0.001,-0.23445084580793,-0.0436836972570784,0.110678977313019,0.0148299241720833
"result.136",0.997,0.0025,-0.296480952123682,-0.0401829160216547,0.11047311180669,0.0142506774437108
"result.137",0.99925,0.009,-0.350646277269946,-0.0351542946929151,0.111512935298327,0.0145349172295852
"result.138",0.966,0,-0.194538296969369,-0.0619563304573427,0.107980865554595,0.015121300143332
"result.139",0.92225,0.12675,-0.156105254430182,-0.0163414491915478,0.111026884665324,0.0143681299551084
"result.140",0.9975,0,-0.309658848724063,-0.0494208759794441,0.110227129783566,0.0140372408344367
"result.141",0.90025,0,-0.140794061506139,-0.0545606682610306,0.109004404730997,0.014778659625277
"result.142",0.99975,0.00025,-0.409340073418596,-0.0471954916294115,0.114225782755012,0.0141585338700159
"result.143",0.98825,0,-0.253672684505281,-0.0607838248048514,0.110350889455704,0.0145425451781101
"result.144",0.998,0.08225,-0.299078411619096,-0.0208770814524422,0.105962545707016,0.0148308773780569
