"","V1","V2","V3","V4","V5","V6"
"result.65",0.0325,0.53825,0.191423118252462,0.00165718015349016,0.105795561527935,0.0154859276503417
"result.66",0.03125,0.53375,0.210552004437527,0.00144174435712371,0.109936950123244,0.0155500005453221
"result.67",0.02375,0.5935,0.206448392622657,0.00355121774256523,0.109477509902225,0.0156614442456436
"result.68",0.1095,0.00075,0.130160813136086,-0.0519909673224109,0.105349280436461,0.0160145278222866
"result.69",0.1325,0.01575,0.121279088474873,-0.033749505113205,0.108201209274713,0.0152342696328977
"result.70",0.08475,0.12175,0.145377170692205,-0.0187167119447191,0.105008017555007,0.0157725695612499
"result.71",0.00375,0.02425,0.270459347528655,-0.0298086229893638,0.103190166391334,0.0152291575321872
"result.72",0.1215,0.00075,0.123492172208614,-0.0508954154098477,0.106435684608505,0.0156273752506663
"result.73",0.09475,0.26725,0.135622828963154,-0.00991507395479164,0.105681686482798,0.0155926800289466
"result.74",0.01725,0.01075,0.225255097537607,-0.0356230529316379,0.106545677204148,0.0153083508525453
"result.75",0.00375,0.00125,0.267717841665983,-0.0444562741725715,0.106512537761983,0.0156355914452781
"result.76",0.01975,0.00225,0.216938513712582,-0.0487501696657582,0.104587742613169,0.0156890198908226
"result.77",0.61075,0.082,-0.0291090698092284,-0.0220314973162653,0.105013380316047,0.0157267671768451
"result.78",5e-04,0,0.356748162338474,-0.0703353739738382,0.105760180134889,0.0152448882939738
"result.79",0.00175,0.00675,0.288301222279139,-0.037300974460417,0.106191877687145,0.0149697462012222
"result.80",0.06725,0.06975,0.160838155783416,-0.0234448012956921,0.106508728208623,0.0158625667962156
"result.81",0.06575,0,0.159380942809054,-0.059372946157234,0.104925928898632,0.0151885934995218
"result.82",0.105,0.32725,0.136343422171318,-0.00719649255875396,0.107571804829376,0.0152883328994503
"result.83",0.0345,0.1295,0.196605778099582,-0.0171307855142206,0.106358706399809,0.0150313566601406
"result.84",0.009,0.00625,0.2593270503577,-0.0364642252277144,0.108434228275905,0.0150790629966782
"result.85",0.28875,0.40925,0.0602208634379443,-0.00370151423118224,0.106262337607346,0.0153889046185501
"result.86",0.00375,0.15025,0.313796561822232,-0.0153598560719876,0.107292510109921,0.0149034248698194
"result.87",0.001,0.14525,0.317900495044649,-0.0164109813161854,0.106291539587538,0.0155087399902221
"result.88",0.01225,0.37225,0.236107992284296,-0.00520177297873379,0.104498908819933,0.0154821392830396
"result.89",0.0015,0.00025,0.327882565670477,-0.053569658611084,0.107028423572899,0.015380731979532
"result.90",0.19425,0.05675,0.0915804959942271,-0.0236685475230325,0.105455946832479,0.0152764141413678
"result.91",0.0575,0.40975,0.170308395485628,-0.00327800162424711,0.106689490220867,0.0154388895884619
"result.92",0.15775,0.01575,0.111942969232809,-0.0330696038292656,0.10801620225058,0.0150500654243757
"result.93",0.002,0.68975,0.304396629074783,0.00808830051736441,0.106465696120935,0.015589559261293
"result.94",0.033,0,0.194051026810557,-0.0684428136569522,0.104114606752741,0.0155246538946154
"result.95",0.004,0.198,0.281831914554281,-0.0132347899171285,0.106896561431229,0.0153883807198807
"result.96",0,0.00025,0.344410273885379,-0.0516353853973042,0.108006998307898,0.015604939896657
"result.97",0.00475,0.00875,0.277332194066661,-0.0382598719329748,0.108254043804937,0.0153897142155029
"result.98",0.00025,0.00525,0.350655080978215,-0.0409680039779962,0.108222998376892,0.0154260965614623
"result.99",0.00375,0.23775,0.267767682366994,-0.0114502823306563,0.103442731399557,0.0157643651492038
"result.100",0.00175,0.0095,0.287491077862192,-0.0365804683303238,0.104463079206509,0.0158056323070639
"result.101",0.089,0.24375,0.139577409204068,-0.0103692662499401,0.105343274479515,0.0154234798264973
"result.102",0.00925,0,0.250637941310253,-0.0616926640594776,0.107343870997091,0.0157851811127671
"result.103",0.1735,0.0055,0.0947127150766333,-0.0412682081571644,0.104059746328275,0.0158130484558479
"result.104",0.0065,0,0.262432507576105,-0.0557299448688198,0.105291031592919,0.0151289394473907
"result.105",0.086,0.00075,0.147949299395507,-0.0447754081100542,0.107812036131316,0.0152017040373738
"result.106",0.00025,0.01125,0.351025679824436,-0.0346389604105383,0.107298490945202,0.0153971220921174
"result.107",0.1775,0.02975,0.0977283053934723,-0.0302532847069463,0.104593778461296,0.0155329321298578
"result.108",0.00125,0.001,0.310224254842854,-0.0547032295312757,0.104930338938329,0.0160409925269591
"result.109",0.69825,0,-0.0583441261270511,-0.054954570312015,0.111178993820953,0.0153218945939927
"result.110",5e-04,0,0.314008737769905,-0.0644818608971558,0.103971992806954,0.0156694265350146
"result.111",0.2035,5e-04,0.0876198747658719,-0.0515983550575923,0.105469437243044,0.0151096381360204
"result.112",0.04225,0.85825,0.19045137820744,0.0166584367490677,0.109896697293557,0.015592040328435
"result.113",0.31275,0,0.053157429547166,-0.095723136718567,0.105250842302856,0.0155271311639599
"result.114",0.02975,0.69125,0.207285617395354,0.00769999623452808,0.11010588333474,0.0157287511635205
"result.115",0.28475,0.3865,0.0592006740072699,-0.00437835297037378,0.106684022665924,0.0152146241673325
"result.116",0.0065,0.003,0.261368617795644,-0.042879798464086,0.105370778930868,0.015494274243755
"result.117",0.07175,0.0085,0.156310341283707,-0.0361888154574638,0.109252051014483,0.0151383635290165
"result.118",0.00175,0.00075,0.334956941516735,-0.0486357131002799,0.109608299266675,0.0147553962225445
"result.119",0.003,0.00225,0.295740737364768,-0.0432060437569424,0.108899342524285,0.0157133168690445
"result.120",0.005,0.319,0.280987817711311,-0.00756744289461674,0.106567154213732,0.0155737247617279
"result.121",0.09075,0.60225,0.137898044649398,0.00405709456573249,0.104889654222359,0.0153867538634195
"result.122",0.1945,0.3755,0.0900389495457589,-0.00500835307773619,0.105177057652823,0.0160717381193898
"result.123",0.0785,0.068,0.152314072560108,-0.0231197121064051,0.107155403051784,0.0154990917392321
"result.124",0.03675,0.878,0.189445325465161,0.0178884008328109,0.108631317460118,0.015405457411147
"result.125",0.07675,0,0.14966966295519,-0.0535799042170228,0.105689726051478,0.015144681578909
"result.126",0.70475,0.6825,-0.0551507152838709,0.00788398852912173,0.105955960738587,0.0157964365629439
"result.127",0.11375,0.004,0.133402924013616,-0.0421605779722554,0.10644910781282,0.0156636547468257
"result.128",0.015,0.002,0.231860165449446,-0.0423732756424824,0.104232305386738,0.0154771241274651
"result.129",0.11,0.48825,0.134381538063609,-0.000453289826672698,0.105194434238643,0.0154532489350772
"result.130",0.02025,0.05825,0.21741985835641,-0.023532018132743,0.10704266562956,0.0154162172071305
"result.131",0.102,0.078,0.133296752130582,-0.0228689537489328,0.106085430724419,0.0159470342555199
"result.132",0.014,0.04125,0.232394812691389,-0.0262260094731791,0.107533749860916,0.0150869123957005
"result.133",0.0025,0.005,0.283630193620326,-0.0408621299445049,0.105202416453419,0.0158234365155472
"result.134",0.376,0.0075,0.0333193281582233,-0.037441217521276,0.103210610513915,0.0151340746369587
"result.135",0.06325,0.05675,0.16575547401585,-0.0246573246310247,0.107801730939064,0.0155073355172301
"result.136",0.0495,0.0365,0.180446313595263,-0.0276558624615785,0.109191071699672,0.0152203456088777
"result.137",0.1275,0.02275,0.119233747975077,-0.0309107253388595,0.104973789362864,0.015726140130802
"result.138",0.00175,0.001,0.28910308637987,-0.0436146359849823,0.104266991234495,0.015006862208335
"result.139",0.1105,0.05325,0.126218740020337,-0.0247784570353608,0.103393140202689,0.0155942263693127
"result.140",0.0845,0,0.140368431466123,-0.0762545745061579,0.103328534338152,0.0161184405662621
"result.141",0.0125,0.016,0.233279033087675,-0.0331297387989432,0.106458620075048,0.0162185600812552
"result.142",0.10275,0.00325,0.135423978462349,-0.0422716067026514,0.105564843959942,0.0154615661833113
"result.143",0.51375,0.00225,-0.00374145264045322,-0.041307770544225,0.102649837000316,0.0156272568066415
"result.144",0.03175,0.00825,0.196397969071123,-0.0365676911756815,0.105821709970584,0.0151852595415901
"result.145",0.001,0.292,0.332606833430524,-0.00865175407122859,0.108169396539788,0.0151298144992492
"result.146",0.01675,0.0075,0.218656382435985,-0.0385515650255281,0.103328075196489,0.0154970382713264
"result.147",0.05675,0.007,0.164608977605655,-0.0390442992015834,0.105918163299156,0.0158860532317738
"result.148",0.2825,0.728,0.0612361999552959,0.00909349523349923,0.107664030149047,0.0152843060277221
"result.149",0.12225,0.63925,0.125797003524165,0.00596485997870367,0.104528436171736,0.01555072103053
"result.150",0.001,0.653,0.323022198209721,0.00606862703210317,0.110594688676194,0.0152289616573535
"result.151",0.00025,0.0065,0.364156402455698,-0.038766621186082,0.105719851188282,0.0159017413018281
"result.152",0.1495,0.00425,0.112878470334112,-0.0424845573461062,0.10730645156297,0.0154647570302348
"result.153",0.173,0,0.096937985935117,-0.0837237107515926,0.10253065783876,0.015485351897402
"result.154",0.02125,0.86975,0.217576146804305,0.0166122565440716,0.10644609437186,0.014661764446739
"result.155",0.044,0,0.179576725646447,-0.0601526455348163,0.10469474383331,0.0156637173878605
"result.156",0.00575,0,0.288779501422903,-0.0685851257913071,0.107858492994279,0.0158031910130159
"result.157",0.00125,0.00225,0.323295938177183,-0.0458994411302114,0.106259433277899,0.015585045192022
"result.158",0.17675,0,0.0956917314382257,-0.0862702935747165,0.106286399545303,0.0153675524058398
"result.159",0.09975,0,0.131874019667147,-0.0877315792467585,0.103918695968357,0.0153627905537688
"result.160",0.0015,0.9295,0.31704958105395,0.0224738947710851,0.109945501664604,0.0153689749303765
"result.161",0.00725,0.091,0.264711134392415,-0.0212136611091224,0.105977943773685,0.0159471169312348
"result.162",0.11625,0.92475,0.125306510621544,0.02329122175174,0.104766485346313,0.0156668326526753
"result.163",0.07275,0.08325,0.155638303865532,-0.0217815571463385,0.108353076591391,0.0155439886755831
"result.164",0.00175,0.0175,0.296483520335758,-0.0329633452805275,0.106090115873032,0.0152769807745588
"result.165",0.03325,0.0195,0.190399313684658,-0.0308127849284384,0.104496749150168,0.0147083625666247
"result.166",0.07225,0.00025,0.152757727382376,-0.0571766701850113,0.106062667680125,0.015767720673166
"result.167",0.03575,0.00025,0.192036090051142,-0.0550359116108088,0.106548860699387,0.0162426082415273
"result.168",0.0345,0.04125,0.194116233179179,-0.026861734141816,0.106883936655983,0.015551580502145
"result.169",0.03,0.0055,0.206930111733859,-0.0359900214532745,0.110920918133067,0.0150214304661617
"result.170",0.0035,0,0.289365381290566,-0.0595278616902726,0.10801106008827,0.0155501226279148
"result.171",0.1125,0.005,0.127784221664032,-0.0372534223450211,0.107651421148298,0.0151549415203821
"result.172",0.026,0.0035,0.212496871385433,-0.0418433399601994,0.105958034782203,0.0155563738905747
"result.173",0.046,0,0.179048358573683,-0.101496255575086,0.103652044488332,0.0155258251262024
"result.174",0.0085,0.00075,0.256553982190637,-0.0458680776513913,0.106899028110263,0.0157054545136941
"result.175",0.00625,0.4065,0.254929072690893,-0.0031790327064897,0.10526856169244,0.0150687445063902
"result.176",0.01625,0.46875,0.227686046834413,-0.00110685712479885,0.106058237500091,0.0152732217862221
"result.177",0.27075,0,0.0667863633272774,-0.0818930950794337,0.109249866694163,0.0156398336292322
"result.178",0.0295,0,0.203458046307542,-0.0680739474026118,0.105138415529133,0.0159577549174813
"result.179",0.05125,0.27475,0.171485112826016,-0.00946904460625611,0.107649693780787,0.0158324502223171
"result.180",0.03225,0.00675,0.199751560279787,-0.0401177484262261,0.106140929809677,0.0154095106173739
"result.181",0.00375,0.00825,0.275251108675721,-0.0349446815913755,0.106909075239972,0.0145815187635675
"result.182",0.031,0.12025,0.202675696080657,-0.0178035338357614,0.109029200052282,0.0151350941747001
"result.183",0.0875,0.9065,0.143421490960585,0.0209139126023417,0.106444874174297,0.0156260959034672
"result.184",0.00375,0.01225,0.2873842950342,-0.0340355806588566,0.105472854147807,0.0153357911822176
"result.185",0.5225,0.77475,-0.00587204498649359,0.0118109659643307,0.103580852466932,0.015362047024058
"result.186",0.07,5e-04,0.157765271959179,-0.0543270354560453,0.106795760347433,0.0161543771593902
"result.187",0.00275,0.3185,0.312649025006935,-0.00772157386054194,0.106359905230574,0.0157404073827064
"result.188",0.02675,0.00225,0.206181257501457,-0.0456219728114745,0.106625990233979,0.0149737590444854
"result.189",0.02725,0.001,0.208721904977956,-0.0463622581513779,0.109398017319355,0.0151072448322635
"result.190",5e-04,0.2085,0.327093503084023,-0.0123609010452521,0.108263501094998,0.0155868870715795
"result.191",0,0.3915,0.385012181012322,-0.00412323854519288,0.101322379682079,0.0159284842457435
"result.192",0.008,0.12175,0.261442765753265,-0.0186128765847424,0.105507060037184,0.0158134221701724
"result.193",0.014,0.87925,0.234703293718627,0.0178320060686344,0.109447652130778,0.0152674956919736
"result.194",0.25925,0.043,0.069175614297685,-0.0258204670549974,0.106107730712739,0.0152110747032033
"result.195",0.06175,0.06275,0.17515622632053,-0.0230760056926758,0.111712621133904,0.0149841903859509
"result.196",0.04425,0.00025,0.178171173843774,-0.0530068931115501,0.105808011906854,0.0153577913885516
"result.197",0.324,0.23375,0.0505694181645717,-0.0107993420620241,0.104838469593389,0.0152027403678274
"result.198",0.00375,0.055,0.277793968176254,-0.0259768563869143,0.107661210121578,0.0157484877072254
"result.199",0,0.37075,0.401476002215119,-0.00495633739897763,0.104807394704751,0.0155094230265134
"result.200",0.10875,0.98925,0.132739787515003,0.0351813842829985,0.105964549893277,0.0153078947163371
"result.201",0.00025,0.002,0.40505258786999,-0.0415222382174657,0.10597550545663,0.0150421837140308
"result.202",0.055,0.51375,0.163634913668396,0.000751366408488448,0.105173830121648,0.0157205945591561
"result.203",0.03425,0,0.194274029808772,-0.0819613600883359,0.104454003428985,0.0153399595072062
"result.204",0.0085,0,0.241608331060937,-0.0766874936343363,0.102777126646524,0.0160308470607864
"result.205",0.01075,0.24675,0.2283235885061,-0.0108210087099962,0.102255877148379,0.0156369603068151
"result.206",0.0565,0.1615,0.168227225440798,-0.0150475650868759,0.106427486032267,0.0153808077412022
"result.207",0,0,0.428727262429035,-0.056397728522146,0.107276804928138,0.0152555144516656
"result.208",0.00625,0.735,0.262889820941045,0.0100826817545275,0.105476388056825,0.0156626442565117
"result.209",0.01925,0,0.22482148078825,-0.0614286492981529,0.107143206137799,0.0158116590725576
"result.210",0.1815,0.5035,0.0954832585638068,0.000325432644467522,0.106510439780626,0.015350965080317
"result.211",0.0015,0,0.312931939757617,-0.0753817193067304,0.10466578388146,0.0155609088258566
"result.212",0.15525,0.24925,0.108351848176249,-0.0106050393429903,0.107827306488947,0.0152927469336627
"result.213",0.49075,0.28825,0.00192551084307666,-0.00820370957148942,0.103538945634743,0.0153074275570147
"result.214",0.14925,0.0065,0.105268986465018,-0.0370836075007664,0.102455049881501,0.0153291893586022
"result.215",0.2855,0,0.0603335134529194,-0.0768694916228144,0.106239070955369,0.0156145328281755
"result.216",0.0035,0.00125,0.307719290668728,-0.0434135607869183,0.107787369675104,0.0154505555050866
"result.217",0.0035,0.097,0.289359545181225,-0.0213037147457423,0.104256173008092,0.0160659658484151
"result.218",0.0335,0.006,0.197363563796448,-0.0372625566685115,0.108217006847197,0.0153497904367479
"result.219",0.00075,5e-04,0.341490584856707,-0.0513530227110858,0.106880452820524,0.015656008197992
"result.220",0.0015,0.016,0.323784099402587,-0.033995850110528,0.105440768433266,0.0156202752582288
"result.221",0.02875,0.31675,0.197549785318357,-0.00679978461674897,0.106126344334695,0.0149395873405949
"result.222",0.0015,0.058,0.314399182472188,-0.0251993971285411,0.105694383884614,0.0161701072895158
"result.223",5e-04,0,0.347300483748125,-0.0680252953717741,0.106323693118032,0.0158311849694865
"result.224",0.49425,0.001,0.00304713350608913,-0.0501850299749886,0.103644944386297,0.0150049459635866
"result.225",0.00175,0.0995,0.308197216024486,-0.0202476604883995,0.105692060793385,0.0155097912476472
"result.226",0.086,0.0025,0.140794454383522,-0.0417742980252792,0.103219343666641,0.0155481076306184
"result.227",0.003,0.51475,0.305442324629944,0.000559391199563641,0.10760984035733,0.0158053303582632
"result.228",0.10175,0.008,0.134590834326432,-0.0373649688624168,0.102988835900513,0.0151813552981143
"result.229",0.0205,0.28525,0.205794208785756,-0.00889138528231321,0.104597570254574,0.0155614464248116
"result.230",0.0035,0.18675,0.286916657815946,-0.0140635417568008,0.103883222992828,0.0157763767164972
"result.231",0.48325,0,0.00518042007487857,-0.0543509725477765,0.103621706917307,0.0156266936484738
"result.232",0.0245,0.68125,0.206009842412008,0.00728241634050354,0.104697828717036,0.0156061658181981
"result.233",0.0135,0.26175,0.235373938528254,-0.00993576147868842,0.105425833711022,0.0158131346802633
"result.234",0.00225,0,0.31346871470792,-0.0753139871678461,0.106851091839585,0.0149658363079411
"result.235",0.00275,0,0.302364593580629,-0.0693518071008342,0.107831431159748,0.0150180851465498
"result.236",0.30775,0,0.0531869564587013,-0.0541376388793652,0.105087011169575,0.0153529557353038
"result.237",0.01775,0,0.21944649150548,-0.0827395626329122,0.10448428029939,0.015574388669985
"result.238",0.06825,0.1545,0.156756013780688,-0.0163608019151031,0.104919809225161,0.0162252515174222
"result.239",0.09975,0.0535,0.136277478118569,-0.0256597439569892,0.106625589801132,0.0159751441868849
"result.240",0.01125,0.96725,0.245206392624355,0.0279484320495504,0.106258962857877,0.0153194184584137
"result.241",0.001,0,0.327053390229967,-0.107954354573349,0.104975509360131,0.0156550096125439
"result.242",0.02775,0,0.201908290953966,-0.0888219425060539,0.106890946181121,0.0157200175460793
"result.243",0.07975,0.17475,0.144716177036576,-0.0145937589392066,0.105641913547148,0.0155073923157686
"result.244",0.0225,0,0.221762830210386,-0.0867937956660942,0.107573190002536,0.0154213360185131
"result.245",0.00025,0.00175,0.312710292112053,-0.0449227084926058,0.105842671055694,0.0156259222857764
"result.246",5e-04,0,0.346450701800669,-0.0599700709074983,0.105585771175855,0.0159391399344011
"result.247",0.0065,0.99825,0.271401782624833,0.0431996290113556,0.108187520694327,0.0153556249822859
"result.248",0.021,0.0265,0.218183714373351,-0.0299004054358611,0.107429292107459,0.015061715043032
"result.249",0.0105,0.18725,0.249832095473673,-0.0139458541084341,0.105209817335786,0.0155826562768984
"result.250",0.07625,0.2895,0.150422548106256,-0.00871018492901945,0.105716854170468,0.0153980278778684
"result.251",0.0055,0.0075,0.268949086170437,-0.0382406185637553,0.104040732176099,0.0153803254188028
"result.252",0.21775,0.574,0.083211146958197,0.00293719110034467,0.106629382417747,0.0156705047699976
"result.253",0.294,0.69275,0.0549629811153291,0.00776377521253592,0.103769766313554,0.0156189396463996
"result.254",0.00175,0,0.309255903527421,-0.0538119319523966,0.108436794419163,0.0146685567192883
"result.255",0.1285,0.947,0.122430982353007,0.0247686828065009,0.108512243907009,0.0154518034572853
"result.256",0.104,0,0.132960738966101,-0.103924157436217,0.10673086560559,0.0158749272276985
"result.257",0.0015,0.00025,0.294522859422482,-0.0592355599963833,0.104080396799845,0.0158636720668012
"result.258",0.306,0.118,0.0553535939827994,-0.0184595125040319,0.107342080529809,0.0156454508603259
"result.259",0.1485,0.68,0.108988536025297,0.00738086267673572,0.105424243473083,0.0156333862717488
"result.260",0.02025,0.08775,0.213998676948328,-0.0210871231090169,0.103714636572773,0.0153302772685273
"result.261",0.07,0.30275,0.161634444807996,-0.00774982045323185,0.110100242187537,0.0150414261949701
"result.262",0.09275,0.31125,0.142598347641766,-0.00777604059041636,0.106916078622809,0.0157203680838957
"result.263",0.0205,0.05675,0.222757687472923,-0.0239557251204265,0.107088089460955,0.0152911509865208
"result.264",0.021,0.79525,0.218591087833689,0.0128408020009998,0.107011243608764,0.01563896014702
"result.265",0.73925,0,-0.0659518450492308,-0.0561324369729433,0.104258079912518,0.0152149881360199
"result.266",0.066,0.0485,0.155379709974195,-0.0251314134530468,0.103523684881739,0.0150865793147996
"result.267",0.062,0.0385,0.161692268962049,-0.0277160955094933,0.103708418575135,0.0155069600618083
"result.268",0.00175,0.0045,0.293111892990643,-0.0403657785262274,0.106525804507743,0.0152109086911242
"result.269",0.013,0,0.240078621362743,-0.0651562072226014,0.107138572765311,0.0155880883254051
"result.270",0.00075,0.1875,0.331397465762726,-0.0133125534786793,0.108797337006535,0.0151447905425577
"result.271",0,0.00175,0.503817129598731,-0.044100188282106,0.105218618018556,0.0155716394587649
"result.272",0.21075,0.0815,0.0856084992218249,-0.0219524724086301,0.104813829067978,0.015605957142974
"result.273",0.01325,0,0.231402917624118,-0.0824756497234048,0.105258445485903,0.0156686321362993
"result.274",0.11375,0.0065,0.131920345420584,-0.039068155771077,0.107188440169295,0.0153085181517803
"result.275",0.189,0.66625,0.0930442418793654,0.00647752343848936,0.104287305229541,0.0157829807615657
"result.276",0.00075,0.0625,0.307274787322649,-0.0240842859137714,0.106216473298555,0.0157319439314161
"result.277",0.0165,0,0.224382118643554,-0.0828345414206917,0.106322838458275,0.0154953792329015
"result.278",0.003,0.1935,0.283613456925223,-0.0132843915798544,0.104475049584944,0.0155434862478514
"result.279",0.006,0.002,0.263938604098447,-0.0461035862277792,0.106150839514018,0.015644164748442
"result.280",0.18125,0.12225,0.0976347183462089,-0.0178383992492351,0.104457949073801,0.0150794685964396
"result.281",0.00025,0.07975,0.373160674396101,-0.0221700050173943,0.106394165477552,0.0154921091468315
"result.282",0.22025,0.002,0.0835188948097903,-0.0414682323264644,0.105467369163054,0.0153408809985678
"result.283",0.0015,0.0105,0.291372429998571,-0.0352337264766227,0.104949467350591,0.0157322603690021
"result.284",0.00725,0.43325,0.260286288092165,-0.0025114526724705,0.105471270962774,0.0156014430750421
"result.285",0.0215,0.00025,0.2096191782342,-0.0497495974168426,0.104404972189696,0.0153874867212198
