"","post_prob_death_BM","post_prob_extubation_surv","trt_death_BM","trt_extubation_surv","sd_death_BM","sd_extubation_surv"
"result.415","0.0314040660859865","0.22159378356947","0.202","-0.051","0.109","0.066"
"result.416","0.913136892853642","0.981036448579775","-0.145","0.141","0.107","0.068"
"result.417","0.0695767621838961","0.274715817119778","0.159","-0.04","0.107","0.068"
"result.418","0.720443472591138","0.795644510215588","-0.062","0.056","0.107","0.067"
"result.419","0.901973470456851","0.864241677264133","-0.14","0.073","0.108","0.066"
"result.420","0.377260269609735","0.697624515382445","0.034","0.035","0.108","0.067"
"result.421","0.706114131088587","0.931837224155296","-0.057","0.101","0.106","0.068"
"result.422","0.746785479337352","0.882323677408392","-0.071","0.08","0.107","0.067"
"result.423","0.566956583072526","0.756824502643047","-0.018","0.046","0.107","0.067"
"result.424","0.884036274230619","0.95096461028603","-0.129","0.11","0.108","0.067"
"result.425","0.464702324789251","0.293667806800901","0.01","-0.036","0.107","0.067"
"result.426","0.783334373925383","0.923681854328385","-0.084","0.096","0.107","0.067"
"result.427","0.978911287309695","0.979085067825801","-0.217","0.137","0.107","0.067"
"result.428","0.61131118886231","0.91599297514959","-0.03","0.093","0.107","0.067"
"result.429","0.549678384983976","0.733022093685314","-0.013","0.043","0.106","0.068"
"result.430","0.565055140931549","0.771201804386916","-0.018","0.049","0.108","0.066"
"result.431","0.539772213760777","0.870228740003064","-0.011","0.075","0.108","0.066"
"result.432","0.365865315855295","0.812020691328865","0.037","0.059","0.107","0.067"
"result.433","0.736950339350107","0.75708562764294","-0.068","0.047","0.108","0.067"
"result.434","0.651279606291713","0.845253762227287","-0.042","0.067","0.108","0.066"
"result.435","0.658376546928506","0.73244083844957","-0.043","0.042","0.106","0.068"
"result.436","0.0852246883292842","0.280693762530792","0.147","-0.039","0.107","0.067"
"result.437","0.55894664537347","0.536444369523653","-0.016","0.006","0.108","0.067"
"result.438","0.233691657641611","0.440529771131316","0.077","-0.01","0.106","0.068"
"result.439","0.389297447597712","0.756388971314062","0.031","0.046","0.108","0.066"
"result.440","0.0703659129226362","0.149124807131065","0.158","-0.07","0.107","0.067"
"result.441","0.367580370264662","0.661099707331042","0.036","0.028","0.107","0.067"
"result.442","0.2402650757216","0.482662967392179","0.075","-0.003","0.106","0.068"
"result.443","0.470138372780671","0.909991049177752","0.008","0.089","0.108","0.066"
"result.444","0.823743365944878","0.941767720266899","-0.1","0.105","0.108","0.067"
"result.445","0.566713576296239","0.868665866737824","-0.018","0.076","0.107","0.067"
"result.446","0.153417860678616","0.497306730812203","0.111","0","0.108","0.066"
"result.447","0.429688923277345","0.369110355784301","0.019","-0.022","0.106","0.068"
"result.448","0.577163827982442","0.78457729845187","-0.021","0.052","0.108","0.066"
"result.449","0.944545253440884","0.860319655688657","-0.172","0.072","0.108","0.067"
"result.450","0.490967742943391","0.622941647851186","0.003","0.021","0.106","0.068"
"result.451","0.0153977300934296","0.290599585251158","0.231","-0.037","0.107","0.068"
"result.452","0.497231562914325","0.786504358718615","0.001","0.053","0.108","0.066"
"result.453","0.836718771309625","0.993987868710679","-0.105","0.168","0.107","0.067"
"result.454","0.851374909142636","0.830152077204802","-0.111","0.065","0.106","0.068"
"result.455","0.966903654739871","0.961525468967837","-0.198","0.117","0.108","0.066"
"result.456","0.248167919100804","0.541038704923159","0.073","0.007","0.106","0.068"
"result.457","0.262383288177294","0.698049551749338","0.069","0.035","0.107","0.067"
"result.458","0.310597485398362","0.634433031487085","0.054","0.023","0.108","0.066"
"result.459","0.490321772945546","0.772772399811684","0.003","0.051","0.107","0.068"
"result.460","0.172362363850066","0.495586098881526","0.101","-0.001","0.107","0.068"
"result.461","0.056352575281849","0.528973146653045","0.172","0.005","0.108","0.067"
"result.462","0.0114401199169733","0.102461817886249","0.244","-0.084","0.107","0.067"
"result.463","0.499553800111444","0.675921177200315","0","0.031","0.107","0.067"
"result.464","0.864841229402903","0.869179146052374","-0.12","0.075","0.109","0.066"
"result.465","0.952922523396338","0.97502587976283","-0.179","0.131","0.107","0.067"
"result.466","0.448207847773293","0.762370611237271","0.014","0.048","0.107","0.067"
"result.467","0.396003448051773","0.571057480986966","0.029","0.012","0.108","0.066"
"result.468","0.464909224503505","0.78602538787772","0.01","0.053","0.107","0.067"
