"","post_prob_death_BM","post_prob_extubation_surv","trt_death_BM","trt_extubation_surv","sd_death_BM","sd_extubation_surv"
"result.1594","0.0149509444217399","0.118924709721013","0.23","-0.081","0.106","0.069"
"result.1595","9.04228568599461e-05","0.00761417659775698","0.394","-0.165","0.106","0.068"
"result.1596","0.000125211626101088","0.0247557929578496","0.386","-0.135","0.106","0.069"
"result.1597","0.000550107884815653","0.0339893068340857","0.347","-0.124","0.107","0.068"
"result.1598","0.00181567875649939","0.0306843492628937","0.308","-0.128","0.106","0.069"
"result.1599","0.0832820689569222","0.245468506416431","0.147","-0.047","0.106","0.068"
"result.1600","0.000333558638664412","0.00954797632090076","0.36","-0.16","0.106","0.068"
"result.1601","0.0146133073049873","0.207838958124039","0.232","-0.055","0.106","0.068"
"result.1602","0.0482883249415481","0.18490231603384","0.175","-0.062","0.105","0.069"
"result.1603","0.134792220519048","0.284748393530466","0.117","-0.039","0.105","0.069"
"result.1604","0.000681143654930235","0.0426632076037168","0.338","-0.119","0.106","0.069"
"result.1605","0.0599840842135877","0.353650521640943","0.166","-0.025","0.107","0.067"
"result.1606","0.000221837041976468","0.0461541603764185","0.37","-0.117","0.106","0.069"
"result.1607","0.00971792714325672","0.0714642781868723","0.248","-0.099","0.106","0.068"
"result.1608","0.0189199620275662","0.167366687254447","0.219","-0.066","0.105","0.069"
"result.1609","0.0122835621760573","0.164843629677403","0.238","-0.067","0.106","0.069"
"result.1610","0.000520803949342657","0.00581523762048597","0.348","-0.171","0.106","0.068"
"result.1611","0.0908092240652288","0.459840324517469","0.142","-0.007","0.106","0.068"
"result.1612","0.019263904604987","0.0410984800751513","0.219","-0.121","0.106","0.07"
"result.1613","0.152604415763342","0.426818360215732","0.108","-0.013","0.105","0.069"
"result.1614","0.071804411792613","0.142113333145498","0.156","-0.072","0.106","0.068"
"result.1615","0.0185584876013332","0.169253948702687","0.219","-0.067","0.105","0.07"
"result.1616","0.000537261234450955","0.000953004827451753","0.349","-0.213","0.107","0.069"
"result.1617","0.000170318904594897","0.00478750811537532","0.377","-0.179","0.106","0.069"
"result.1618","0.553700051658631","0.884004744761323","-0.014","0.081","0.106","0.068"
"result.1619","1.86167002193869e-07","0.000905612407546719","0.456","-0.213","0.107","0.068"
"result.1620","0.0339464481566636","0.20143619992034","0.194","-0.057","0.106","0.068"
"result.1621","0.0129513424305627","0.122142839060316","0.234","-0.081","0.105","0.07"
"result.1622","0.000732977618580961","0.00443712162911514","0.337","-0.178","0.106","0.068"
"result.1623","1.85976384080337e-07","8.14519962279991e-05","0.491","-0.261","0.106","0.07"
"result.1624","0.0928438530721848","0.258506006215077","0.141","-0.044","0.106","0.068"
"result.1625","0.0732747086774411","0.31179288679469","0.155","-0.033","0.107","0.067"
"result.1626","0.0929945538694401","0.431646675332567","0.141","-0.011","0.107","0.067"
"result.1627","0.240404280604242","0.247294376980294","0.075","-0.047","0.106","0.068"
"result.1628","0.0617502390650199","0.156186594878981","0.164","-0.068","0.106","0.068"
"result.1629","0.293713285351611","0.732317481898033","0.058","0.042","0.107","0.067"
"result.1630","0.575413807861696","0.758240150157943","-0.02","0.049","0.106","0.069"
"result.1631","0.00708873742570425","0.066217268808368","0.261","-0.102","0.107","0.068"
"result.1632","0.000121039291010921","0.0251446931853008","0.386","-0.135","0.106","0.069"
"result.1633","0.106074838268781","0.516896121102406","0.134","0.003","0.107","0.067"
"result.1634","0.00180523271915044","0.0366738021092119","0.313","-0.12","0.108","0.067"
"result.1635","0.0035597795331026","0.0236122453011514","0.287","-0.133","0.107","0.067"
"result.1636","0.00902445743825772","0.193863283911164","0.252","-0.058","0.107","0.068"
"result.1637","0.135369562810845","0.335415414839867","0.117","-0.029","0.106","0.068"
"result.1638","0.00269725926433118","0.0977620906874892","0.298","-0.087","0.107","0.067"
"result.1639","0.00373480214635667","0.0323842843187141","0.282","-0.127","0.105","0.069"
"result.1640","0.0257729315011584","0.070396863304133","0.205","-0.101","0.105","0.069"
"result.1641","0.261086013982051","0.615019848340715","0.068","0.02","0.106","0.069"
"result.1642","0.0143056886794066","0.162543124275911","0.232","-0.067","0.106","0.068"
"result.1643","0.0548596249635957","0.148737861821172","0.171","-0.071","0.107","0.068"
"result.1644","0.00164073211713847","0.0339415377502833","0.311","-0.124","0.106","0.068"
"result.1645","0.00854067296067835","0.0506279894948108","0.256","-0.109","0.107","0.067"
"result.1646","0.0432359522727773","0.0633508870549342","0.183","-0.102","0.107","0.067"
"result.1647","0.038849064317007","0.160060649268227","0.188","-0.068","0.107","0.068"
"result.1648","0.120284652764378","0.352669908486119","0.125","-0.025","0.107","0.067"
