"","post_prob_death_BM","post_prob_extubation_surv","trt_death_BM","trt_extubation_surv","sd_death_BM","sd_extubation_surv"
"result.1118","0.00883880380206159","0.0103905512971114","0.25","-0.158","0.106","0.069"
"result.1119","0.200130657916752","0.0906687130100923","0.089","-0.092","0.106","0.069"
"result.1120","0.0727628956899388","0.0596070729500439","0.155","-0.108","0.106","0.069"
"result.1121","0.0164323295733557","0.00470310344802083","0.226","-0.18","0.106","0.07"
"result.1122","0.0192075869050708","0.00800543844875967","0.219","-0.166","0.106","0.069"
"result.1123","0.000240836178793115","0.00064330086782971","0.366","-0.225","0.105","0.07"
"result.1124","0.014119665011083","0.0345931232733093","0.231","-0.126","0.105","0.069"
"result.1125","0.0144718564384894","0.00278196444006751","0.233","-0.187","0.107","0.068"
"result.1126","0.0108226610910069","0.0017749413437782","0.245","-0.202","0.107","0.069"
"result.1127","0.024691037123806","0.000882152308882334","0.207","-0.218","0.105","0.07"
"result.1128","0.0604332704867661","0.135382382307946","0.165","-0.076","0.106","0.069"
"result.1129","0.0276830252169065","0.008619237169603","0.206","-0.161","0.107","0.068"
"result.1130","0.00775641762320723","0.0259917371339194","0.256","-0.133","0.106","0.069"
"result.1131","0.00104135934856918","0.00193206534184076","0.325","-0.2","0.106","0.069"
"result.1132","0.595984336624683","0.236497261662296","-0.025","-0.049","0.106","0.069"
"result.1133","0.00156267578267639","0.00866932438514767","0.311","-0.164","0.105","0.069"
"result.1134","0.00954004405139025","0.0032811495045284","0.249","-0.186","0.106","0.069"
"result.1135","0.00480693107794771","0.00171540392221647","0.276","-0.199","0.107","0.068"
"result.1136","0.000165928007163476","0.000405291278860687","0.38","-0.229","0.106","0.069"
"result.1137","0.117282536828215","0.0404395822325726","0.127","-0.119","0.106","0.069"
"result.1138","0.00609393817294847","0.0485456506225653","0.268","-0.112","0.107","0.068"
"result.1139","0.103333744219584","0.117591268437416","0.135","-0.08","0.107","0.068"
"result.1140","2.78514411517414e-05","8.01276976780674e-06","0.418","-0.287","0.106","0.07"
"result.1141","0.0604065596752928","0.072927832739566","0.162","-0.103","0.104","0.071"
"result.1142","0.000288447388852646","0","0.362","-0.32","0.106","0.07"
"result.1143","0.00173526689744832","0.000450398706809407","0.309","-0.228","0.106","0.069"
"result.1144","0.00983665147726637","0.00850524373467576","0.247","-0.163","0.106","0.069"
"result.1145","0.000221020675419834","0.000175610714608365","0.373","-0.241","0.107","0.068"
"result.1146","0.123473886304756","0.276652848765295","0.122","-0.041","0.106","0.07"
"result.1147","0.0138020705238168","0.00801797614939681","0.232","-0.165","0.106","0.069"
"result.1148","0.006579869573143","0.00377428478483632","0.261","-0.187","0.105","0.07"
"result.1149","0.0152628087222725","0.0057302639568455","0.23","-0.172","0.106","0.068"
"result.1150","0.0809588406988443","0.0768411523036543","0.149","-0.097","0.106","0.068"
"result.1151","0.00174754949696543","0.000583783457081655","0.314","-0.217","0.108","0.067"
"result.1152","0.00461640157861368","0.00180814030397558","0.274","-0.202","0.105","0.07"
"result.1153","3.61682420331492e-05","0.0015262562597953","0.418","-0.202","0.107","0.068"
"result.1154","0.0010999662391106","0.000150307899423718","0.325","-0.248","0.106","0.069"
"result.1155","0.00156648835132624","0.00115186707092385","0.311","-0.213","0.105","0.07"
"result.1156","0.0102192322262919","0.0110379840888898","0.245","-0.158","0.106","0.069"
"result.1157","0.016480159526178","0.0139987416856846","0.227","-0.151","0.106","0.069"
"result.1158","0.0405968899776645","0.198933763090805","0.186","-0.057","0.107","0.068"
"result.1159","0.0046555482096624","0.00157154347929078","0.273","-0.205","0.105","0.07"
"result.1160","0.00713614480223011","0.00523881122761005","0.259","-0.176","0.106","0.069"
"result.1161","0.375111246820389","0.515021041561907","0.034","0.003","0.106","0.069"
"result.1162","Error","Error","Error","Error","Error","Error"
"result.1163","0.111812755598968","0.238690158828719","0.13","-0.048","0.106","0.068"
"result.1164","0.0236157002082575","0.00822991207376267","0.212","-0.162","0.107","0.068"
"result.1165","0.00217081575941856","0.00235150163936326","0.302","-0.196","0.106","0.069"
"result.1166","9.5663119913894e-05","0.00017193824944195","0.391","-0.248","0.106","0.07"
"result.1167","0.0152932619217034","0.00383588790538414","0.228","-0.185","0.106","0.07"
"result.1168","0.0751418011018524","0.0404234805506459","0.154","-0.119","0.107","0.068"
"result.1169","0.0607597216784163","0.0267472258338152","0.165","-0.131","0.106","0.068"
"result.1170","0.000922868590214816","0.000968636270474277","0.334","-0.21","0.108","0.068"
"result.1171","0.0385398974581356","0.0334274260070219","0.188","-0.125","0.106","0.068"
"result.1172","0.540761221172851","0.58194459877059","-0.011","0.014","0.106","0.068"
"result.1173","0.0490895191086469","0.0197163067892937","0.175","-0.143","0.106","0.069"
"result.1174","0.00353274733655747","0.00467457982338171","0.29","-0.174","0.108","0.067"
"result.1175","1.86093909761113e-07","0.000524710876971368","0.468","-0.227","0.106","0.07"
"result.1176","0.0034020859711502","0.00369456999993001","0.287","-0.184","0.106","0.069"
"result.1177","0.41911081327604","0.106427261746718","0.022","-0.085","0.106","0.069"
"result.1178","0.000580859941282245","0.00188979411612167","0.346","-0.198","0.107","0.069"
"result.1179","0.00318388225203065","0.019323679488322","0.29","-0.142","0.106","0.069"
"result.1180","0.352630640399011","0.228165110546941","0.041","-0.05","0.107","0.068"
"result.1181","0.00207126552683297","0.000627785071945386","0.302","-0.223","0.106","0.069"
"result.1182","0.0478721032089083","0.0222128643799454","0.176","-0.139","0.105","0.069"
"result.1183","0.0489263130684658","0.0104140541071654","0.177","-0.158","0.107","0.068"
"result.1184","0.25197267835337","0.201620461512244","0.071","-0.057","0.106","0.069"
"result.1185","0.0259222790232394","0.00420085289240613","0.208","-0.178","0.107","0.068"
"result.1186","0.00136297863790638","0.00193035587536894","0.318","-0.197","0.106","0.068"
"result.1187","0.0041792743158046","0.00235618417133898","0.277","-0.198","0.105","0.07"
