"","V1","V2","V3"
"result.427",0.993229719660546,0.228,0.092
"result.428",0.961577275263895,0.163,0.092
"result.429",0.731476661316227,0.057,0.093
"result.430",0.950765861245036,0.152,0.092
"result.431",0.92407478241171,0.132,0.092
"result.432",0.83216681498836,0.089,0.092
"result.433",0.79325456972947,0.075,0.092
"result.434",0.807561018546107,0.08,0.092
"result.435",0.818216432731803,0.084,0.093
"result.436",0.333246726291393,-0.04,0.092
"result.437",0.732348390105654,0.057,0.092
"result.438",0.459836582238505,-0.009,0.093
"result.439",0.952588885918051,0.154,0.092
"result.440",0.304630996745891,-0.047,0.092
"result.441",0.834306449254244,0.09,0.092
"result.442",0.567659563914639,0.016,0.093
"result.443",0.951894523654816,0.153,0.092
"result.444",0.988890984447564,0.211,0.092
"result.445",0.894943682455186,0.115,0.092
"result.446",0.494162530600637,-0.002,0.092
"result.447",0.593497944902346,0.022,0.093
"result.448",0.760641453998277,0.065,0.092
"result.449",0.926032009757965,0.133,0.092
"result.450",0.661893493548287,0.038,0.092
"result.451",0.209173786508577,-0.075,0.092
"result.452",0.894728009645321,0.115,0.092
"result.453",0.987107008352961,0.205,0.092
"result.454",0.975246673066788,0.182,0.093
"result.455",0.982196233500015,0.193,0.092
"result.456",0.653453431371001,0.036,0.092
"result.457",0.763520863241294,0.066,0.092
"result.458",0.5756384438036,0.017,0.092
"result.459",0.707551300158459,0.05,0.092
"result.460",0.609420761698054,0.025,0.092
"result.461",0.637505386030047,0.032,0.092
"result.462",0.192501527471375,-0.08,0.092
"result.463",0.889953553036936,0.113,0.092
"result.464",0.9681629855103,0.171,0.092
"result.465",0.989584112957405,0.213,0.092
"result.466",0.825912256452099,0.086,0.092
"result.467",0.777977586472319,0.07,0.092
"result.468",0.834463763058293,0.09,0.092
"result.469",0.985108907195235,0.201,0.093
"result.470",0.954061998875901,0.156,0.092
"result.471",0.969554404506731,0.173,0.092
"result.472",0.612458822132921,0.026,0.092
"result.473",0.979416062875079,0.188,0.092
"result.474",0.561363875140304,0.014,0.092
"result.475",0.979493732977123,0.188,0.092
"result.476",0.890408319681675,0.113,0.092
"result.477",0.982998647657536,0.196,0.093
"result.478",0.967566627849102,0.17,0.092
"result.479",0.987146977043743,0.206,0.092
"result.480",0.99014003745991,0.214,0.092
"result.481",0.390922810556593,-0.026,0.092
"result.482",0.78143057523506,0.072,0.092
"result.483",0.92810885240347,0.134,0.092
"result.484",0.804778207909494,0.08,0.093
"result.485",0.735670430340055,0.058,0.092
"result.486",0.910936603492363,0.124,0.092
"result.487",0.709816303116919,0.051,0.092
"result.488",0.997876650527743,0.263,0.092
"result.489",0.97761417740914,0.185,0.092
"result.490",0.743026135309987,0.06,0.092
"result.491",0.939531275230495,0.143,0.092
"result.492",0.885267867945962,0.11,0.092
"result.493",0.987435730907645,0.206,0.092
"result.494",0.628633121329457,0.03,0.092
"result.495",0.549141430142516,0.011,0.092
"result.496",0.476933937639428,-0.005,0.092
"result.497",0.720281582974961,0.053,0.092
"result.498",0.764013326754607,0.066,0.092
"result.499",0.957790519306117,0.159,0.092
"result.500",0.248069247882192,-0.063,0.092
"result.501",0.562011923926744,0.014,0.092
"result.502",0.765610344041607,0.067,0.092
"result.503",0.544655101857855,0.01,0.092
"result.504",0.990771640422357,0.216,0.092
"result.505",0.935730028265026,0.14,0.093
"result.506",0.880086420684894,0.109,0.093
"result.507",0.197236424578521,-0.079,0.092
"result.508",0.910078202857675,0.123,0.092
"result.509",0.700816949465613,0.048,0.092
"result.510",0.943042540740925,0.147,0.093
"result.511",0.194192455066764,-0.08,0.092
"result.512",0.985517439148327,0.201,0.092
"result.513",0.688351725629215,0.045,0.092
"result.514",0.967875891648562,0.17,0.092
"result.515",0.810426266944132,0.081,0.092
"result.516",0.944358302358493,0.146,0.092
"result.517",0.981546072548436,0.193,0.092
"result.518",0.211547261211245,-0.074,0.092
"result.519",0.940740998608185,0.143,0.092
"result.520",0.990067915187021,0.215,0.092
"result.521",0.979032915231604,0.188,0.092
"result.522",0.985516415292045,0.201,0.092
"result.523",0.986264609686081,0.203,0.092
"result.524",0.795156341890599,0.076,0.092
"result.525",0.953516620652352,0.155,0.092
"result.526",0.553438923787109,0.012,0.092
"result.527",0.916111545147557,0.127,0.093
"result.528",0.992211240436105,0.223,0.092
"result.529",0.641389232386835,0.033,0.092
"result.530",0.967801964565468,0.17,0.092
"result.531",0.641596342785925,0.033,0.092
"result.532",0.921024540306301,0.13,0.092
"result.533",0.918012216646327,0.128,0.092
"result.534",0.578777496050264,0.018,0.092
"result.535",0.939258560831164,0.142,0.092
"result.536",0.682173885625613,0.044,0.092
"result.537",0.729487527597263,0.056,0.092
"result.538",0.865160902631979,0.102,0.092
"result.539",0.770824944873905,0.068,0.092
"result.540",0.852299882705777,0.097,0.093
"result.541",0.885592647444608,0.111,0.093
"result.542",0.659158720033526,0.038,0.092
"result.543",0.962148059027006,0.163,0.092
"result.544",0.884777310635566,0.11,0.092
"result.545",0.90789624356488,0.122,0.092
"result.546",0.593589563723427,0.022,0.092
"result.547",0.404658644317816,-0.023,0.093
"result.548",0.872959350077789,0.105,0.092
"result.549",0.305095613459347,-0.047,0.092
"result.550",0.825076361309569,0.086,0.092
"result.551",0.916935412228421,0.127,0.092
"result.552",0.946208510013959,0.148,0.092
"result.553",0.878113988778065,0.107,0.092
"result.554",0.440778999092557,-0.014,0.092
"result.555",0.634527151295033,0.032,0.092
"result.556",0.585083535265449,0.02,0.093
"result.557",0.944062584867143,0.146,0.092
"result.558",0.860372974010825,0.099,0.092
"result.559",0.932043779822401,0.137,0.092
"result.560",0.803590096112368,0.079,0.092
"result.561",0.947327039141132,0.149,0.092
"result.562",0.00376959119312502,-0.247,0.092
"result.563",0.752751865883864,0.063,0.092
"result.564",0.795534806480458,0.076,0.092
"result.565",0.0869175009685063,-0.126,0.092
"result.566",0.738690342678577,0.059,0.092
