"","V1","V2","V3"
"result.218",0.000488388886662803,-0.311,0.095
"result.219",0.0869859538187993,-0.129,0.095
"result.220",0.0236210087888646,-0.188,0.095
"result.221",0.013924898972589,-0.206,0.094
"result.222",0.0824799716332599,-0.131,0.095
"result.223",0.0268986932875981,-0.182,0.094
"result.224",0.00830405382809728,-0.226,0.095
"result.225",0.00860913393482538,-0.226,0.095
"result.226",0.0151873787522347,-0.205,0.095
"result.227",0.00363518621452557,-0.255,0.095
"result.228",4.66901623729574e-06,-0.395,0.095
"result.229",0.00176231333815419,-0.274,0.094
"result.230",0.0569065812299687,-0.148,0.094
"result.231",0.00125576205997368,-0.287,0.095
"result.232",0.0601930006364959,-0.147,0.094
"result.233",0.152627892991264,-0.097,0.095
"result.234",0.00815275005059054,-0.226,0.094
"result.235",6.18839259685008e-05,-0.36,0.095
"result.236",4.20638652186287e-05,-0.367,0.095
"result.237",0.0185150045388044,-0.196,0.094
"result.238",0.0114711294715008,-0.215,0.094
"result.239",0.0112130123790335,-0.215,0.094
"result.240",0.000279537577199788,-0.325,0.095
"result.241",0.0941241606009351,-0.124,0.094
"result.242",0.12250112905648,-0.111,0.095
"result.243",0.00122324634496938,-0.287,0.095
"result.244",0.00189979013035607,-0.275,0.095
"result.245",0.00199955387003052,-0.271,0.094
"result.246",0.00112648926737819,-0.289,0.095
"result.247",0.00638988280984321,-0.235,0.095
"result.248",0.0829119296734414,-0.131,0.095
"result.249",0.00112759738669871,-0.288,0.095
"result.250",0.000561188496664904,-0.307,0.095
"result.251",0.0220858400548733,-0.19,0.094
"result.252",0.00052485076331447,-0.309,0.095
"result.253",0.000266627928410322,-0.326,0.094
"result.254",1.88833593029661e-07,-0.434,0.095
"result.255",0.0310960256903002,-0.176,0.094
"result.256",0.0163711168035065,-0.202,0.095
"result.257",0.212315754173173,-0.076,0.095
"result.258",0.0415116170640189,-0.164,0.095
"result.259",0.0158095854397262,-0.202,0.094
"result.260",1.88809645090376e-07,-0.445,0.095
"result.261",0.107184861240781,-0.118,0.095
"result.262",0.0030519605884735,-0.259,0.094
"result.263",1.88822520389083e-07,-0.43,0.095
"result.264",3.11059322529799e-05,-0.374,0.095
"result.265",0.18306671160301,-0.086,0.095
"result.266",3.93769563883763e-05,-0.368,0.095
"result.267",0.00117588156343396,-0.288,0.095
"result.268",0.0090020543337224,-0.223,0.094
"result.269",0.0240853169373273,-0.187,0.095
"result.270",0.000165512092762148,-0.339,0.095
"result.271",0.00226217703275027,-0.268,0.094
"result.272",1.24070179131131e-05,-0.384,0.094
"result.273",0.0106404440615693,-0.216,0.094
"result.274",0.0806930744611766,-0.132,0.094
"result.275",0.134075277881092,-0.105,0.095
"result.276",0.0212617501973814,-0.19,0.094
"result.277",0.0800523415206815,-0.133,0.094
"result.278",0.150765964497504,-0.098,0.094
"result.279",0.00119001594408484,-0.287,0.095
"result.280",0.0908719066310123,-0.126,0.094
"result.281",0.0762703602651044,-0.134,0.094
"result.282",0.00446366593112261,-0.246,0.094
"result.283",0.125747822745961,-0.108,0.094
"result.284",0.0341850808808709,-0.172,0.094
"result.285",0.0120306271475479,-0.213,0.095
"result.286",0.0127604353312098,-0.21,0.094
"result.287",0.026653753030776,-0.182,0.094
"result.288",0.15741030195828,-0.095,0.094
"result.289",0.00793522099190751,-0.228,0.094
"result.290",9.80185461339232e-05,-0.351,0.095
"result.291",0.000950723339929517,-0.293,0.094
"result.292",8.90081620531879e-05,-0.354,0.095
"result.293",0.167965073290395,-0.091,0.094
"result.294",0.0160379306563631,-0.201,0.094
"result.295",0.000222711171295344,-0.331,0.095
"result.296",0.0952391130625485,-0.124,0.094
"result.297",0.00021807032451858,-0.331,0.095
"result.298",0.201116751314993,-0.079,0.094
"result.299",0.41150929923714,-0.021,0.095
"result.300",0.000136758831078338,-0.345,0.095
"result.301",0.11076326566154,-0.115,0.094
"result.302",0.00330499531393272,-0.257,0.095
"result.303",0.0808180704141359,-0.132,0.094
"result.304",0.000226908719169637,-0.331,0.095
"result.305",0.00614144552913874,-0.235,0.094
"result.306",0.241181066150646,-0.066,0.094
"result.307",0.112101408555029,-0.114,0.094
"result.308",0.00252070499022009,-0.265,0.095
"result.309",0.0028921944372798,-0.26,0.094
"result.310",0.000523621518951429,-0.311,0.095
"result.311",0.0117982419279252,-0.214,0.095
"result.312",0.0588722738656929,-0.149,0.095
"result.313",0.00327320098585539,-0.257,0.095
"result.314",0.0757728587874583,-0.135,0.094
"result.315",0.343631297996454,-0.038,0.094
"result.316",0.0586370065281556,-0.148,0.094
"result.317",9.93471285735094e-05,-0.352,0.095
"result.318",0.0450963576175222,-0.16,0.094
"result.319",0.000246234924245538,-0.328,0.095
"result.320",0.0364145539330598,-0.169,0.094
"result.321",1.88779443579885e-07,-0.417,0.095
"result.322",5.68099585006636e-05,-0.36,0.094
"result.323",1.88845403327019e-07,-0.448,0.094
"result.324",1.49465588665812e-05,-0.387,0.096
"result.325",0.00161840234912686,-0.278,0.094
"result.326",0.0298747113613232,-0.178,0.095
"result.327",0.10212515436449,-0.12,0.094
"result.328",1.07397224013841e-05,-0.389,0.095
"result.329",0.000142178502679692,-0.341,0.095
"result.330",9.54838454281264e-05,-0.348,0.094
"result.331",0.0049005619042094,-0.242,0.094
"result.332",0.0224430964345748,-0.191,0.095
"result.333",0.00358735299067903,-0.255,0.095
"result.334",0.0250040868639035,-0.184,0.094
"result.335",0.052124039989274,-0.154,0.095
"result.336",0.000173460565319465,-0.336,0.094
"result.337",0.0252510283016309,-0.185,0.095
"result.338",0.239829684431381,-0.067,0.095
"result.339",1.88782809721588e-07,-0.416,0.095
"result.340",1.43309906067729e-05,-0.383,0.094
"result.341",0.00608702486222016,-0.237,0.095
"result.342",0.00145209204781645,-0.282,0.095
"result.343",0.0126371176391632,-0.213,0.095
"result.344",0.069014659042128,-0.14,0.095
"result.345",0.506759266923395,0.001,0.095
"result.346",0.00352214428706364,-0.255,0.095
"result.347",0.00333786256822672,-0.255,0.094
"result.348",0.00337715118624607,-0.256,0.095
"result.349",0.194801467397398,-0.082,0.095
"result.350",2.74149075589982e-05,-0.373,0.094
"result.351",0.290199146873152,-0.053,0.095
"result.352",0.042732577594243,-0.163,0.095
"result.353",2.1956388503641e-05,-0.378,0.095
"result.354",1.888349845446e-07,-0.444,0.095
"result.355",1.61252080298544e-06,-0.4,0.095
"result.356",1.88818865214548e-07,-0.404,0.094
"result.357",0.0150317357654962,-0.206,0.095
"result.358",5.39297848832814e-05,-0.361,0.094
"result.359",0.291785692830381,-0.051,0.094
"result.360",0.00816684063543958,-0.226,0.094
"result.361",0.000432898007875584,-0.314,0.095
"result.362",0.00156989377671229,-0.278,0.094
"result.363",0.000800976204738463,-0.298,0.095
"result.364",0.150345928198201,-0.097,0.094
"result.365",0.000135830942552764,-0.343,0.095
"result.366",0.0466724063808086,-0.159,0.094
"result.367",1.8887335869785e-07,-0.472,0.095
"result.368",0.0263066588286545,-0.183,0.094
"result.369",0.00015676276046159,-0.338,0.094
"result.370",0.000407087983705261,-0.317,0.095
"result.371",0.0157801851078001,-0.203,0.094
"result.372",0.00888116591266079,-0.225,0.095
"result.373",0.00888112262291012,-0.222,0.094
"result.374",0.0102314935742374,-0.219,0.095
"result.375",0.000167047599559438,-0.336,0.094
"result.376",0.0260268378343111,-0.184,0.095
"result.377",0.00251162927418199,-0.265,0.094
"result.378",0.0362153158322615,-0.17,0.094
"result.379",6.49192553321619e-06,-0.392,0.094
"result.380",0.0721075665010787,-0.137,0.094
"result.381",0.410714695036648,-0.021,0.094
"result.382",0.0137120958400278,-0.209,0.095
"result.383",1.8884469556856e-07,-0.452,0.095
"result.384",0.0677941026291149,-0.141,0.095
"result.385",0.192168562969631,-0.083,0.095
"result.386",1.88902558910281e-07,-0.513,0.095
"result.387",0.00101318446577492,-0.292,0.095
"result.388",0.00746076688302835,-0.229,0.094
"result.389",0.0185234623943087,-0.197,0.095
"result.390",0.195706745118281,-0.081,0.095
"result.391",4.17435030458923e-05,-0.368,0.095
"result.392",0.00248966900791061,-0.265,0.094
"result.393",8.72994643703903e-05,-0.353,0.095
"result.394",0.0157147792135455,-0.202,0.094
"result.395",0.10478980819558,-0.119,0.095
"result.396",0.0077092967517035,-0.228,0.094
"result.397",0.00596849253056146,-0.238,0.095
"result.398",0.000401736707848733,-0.315,0.094
"result.399",0.143560363945029,-0.101,0.095
"result.400",0.000769908413179269,-0.298,0.094
"result.401",0.00639648910796297,-0.233,0.094
"result.402",0.0437402259676939,-0.162,0.095
"result.403",0.210032582335162,-0.076,0.094
"result.404",0.00297319151143051,-0.259,0.094
"result.405",0.0342522381719907,-0.173,0.095
"result.406",0.107449011897545,-0.117,0.094
"result.407",0.00117546766813688,-0.287,0.094
"result.408",1.88833701953585e-07,-0.435,0.095
"result.409",0.0103129623060501,-0.218,0.094
"result.410",0.00141348936337959,-0.281,0.094
"result.411",0.00310939425808857,-0.259,0.095
"result.412",1.88829586236461e-07,-0.464,0.095
"result.413",0.00146744067288904,-0.279,0.094
