"","V1","V2","V3"
"result.304",0.743401118017118,0.064,0.099
"result.305",0.00372352391708092,-0.266,0.1
"result.306",0.760862688674185,0.07,0.099
"result.307",0.670859385356864,0.044,0.099
"result.308",0.360635130094617,-0.035,0.099
"result.309",0.0837803321736172,-0.137,0.099
"result.310",0.673825995594586,0.044,0.099
"result.311",0.78592792410127,0.078,0.099
"result.312",0.336582817438258,-0.042,0.099
"result.313",0.0120888246132191,-0.223,0.099
"result.314",0.611067950943911,0.028,0.099
"result.315",0.991916946726774,0.238,0.099
"result.316",0.525362065299314,0.006,0.099
"result.317",0.224910318633207,-0.075,0.1
"result.318",0.339600786558659,-0.041,0.099
"result.319",0.0959820812020714,-0.13,0.099
"result.320",0.0717556483010262,-0.145,0.099
"result.321",0.0784926116432202,-0.141,0.099
"result.322",0.173953439484713,-0.093,0.099
"result.323",0.218155272256509,-0.077,0.099
"result.324",0.489117292147965,-0.003,0.1
"result.325",0.980464897937903,0.205,0.099
"result.326",0.890344757190579,0.121,0.099
"result.327",0.00960855078160753,-0.233,0.1
"result.328",0.0873194264562053,-0.134,0.099
"result.329",0.715907589421474,0.056,0.099
"result.330",0.130553053384708,-0.112,0.099
"result.331",0.0624290150440999,-0.152,0.099
"result.332",0.280251035780301,-0.058,0.099
"result.333",0.0099853737549409,-0.231,0.099
"result.334",0.609496787029274,0.027,0.099
"result.335",0.0469616591734588,-0.167,0.1
"result.336",0.10251848746479,-0.126,0.099
"result.337",0.54099646869231,0.01,0.1
"result.338",0.286349362989171,-0.056,0.099
"result.339",0.123281536713968,-0.115,0.099
"result.340",0.431490383922032,-0.017,0.099
"result.341",0.161205026465805,-0.098,0.099
"result.342",0.013526073601014,-0.22,0.1
"result.343",0.683273831836751,0.047,0.099
"result.344",0.640217832403812,0.035,0.099
"result.345",0.339053180659525,-0.041,0.099
"result.346",0.0856784052107964,-0.136,0.099
"result.347",0.00216209979581216,-0.283,0.099
"result.348",0.81871104586001,0.09,0.099
"result.349",0.735027118349929,0.062,0.099
"result.350",0.0231665694346856,-0.198,0.1
"result.351",0.175121129186879,-0.093,0.099
"result.352",0.0746427399945102,-0.143,0.099
"result.353",0.000409221470327327,-0.334,0.1
"result.354",0.651110603145194,0.038,0.099
"result.355",0.499255088957592,0,0.099
"result.356",0.882567812798657,0.118,0.099
"result.357",0.347673132976935,-0.039,0.099
"result.358",0.9403319154894,0.155,0.099
"result.359",0.34518671751356,-0.04,0.099
