"","post_prob_death_CR","post_prob_liberation_CR","trt_death_CR","trt_liberation_CR","trt_interaction_trt_ext_CR_inla","sd_death_CR","sd_liberation_CR","sd_interaction_trt_ext_CR_inla"
"result.740",0.903234253475066,0.968400481710866,-0.111,2.382,0.215,0.086,0.09,0.102
"result.741",0.502545899284524,0.981635413000648,0,2.495,0.117,0.088,0.091,0.104
"result.742",0.73410606833101,0.996769773502654,-0.054,2.461,0.206,0.086,0.077,0.103
"result.743",0.186769030298205,0.994939254978983,0.074,2.293,0.071,0.083,0.09,0.101
"result.744",0.323313656832198,0.999603676951776,0.04,2.586,0.146,0.088,0.079,0.104
"result.745",0.284832088066163,0.992984014673769,0.049,2.496,0.088,0.087,0.089,0.103
"result.746",0.816403873327601,0.981001529050452,-0.076,2.453,0.192,0.085,0.083,0.102
"result.747",0.444857662094632,0.997932807244372,0.012,2.404,0.15,0.085,0.081,0.102
"result.748",0.202902285122999,0.950321037884401,0.071,2.501,0.021,0.086,0.089,0.102
"result.749",0.865671709200386,0.976565041178642,-0.094,2.301,0.206,0.085,0.09,0.102
"result.750",0.360787912007562,0.979296807139625,0.03,2.449,0.084,0.085,0.084,0.101
"result.751",0.679677275359052,0.992581886331197,-0.039,2.404,0.174,0.083,0.077,0.1
"result.752",0.878821632529098,0.999960013005574,-0.101,2.429,0.319,0.087,0.083,0.103
"result.753",0.0268767944794045,0.973475394456597,0.163,2.465,-0.054,0.085,0.092,0.102
"result.754",0.0968212863542596,0.932515571273436,0.109,2.45,-0.026,0.084,0.086,0.101
"result.755",0.804296825819937,0.994707919289028,-0.074,2.252,0.219,0.086,0.09,0.103
"result.756",0.234641230305514,0.996217677423326,0.062,2.399,0.089,0.085,0.093,0.102
"result.757",0.0303072196935982,0.982941552540161,0.16,2.526,-0.041,0.085,0.081,0.102
"result.758",0.95380691999953,0.999208230060831,-0.146,2.435,0.322,0.087,0.082,0.103
"result.759",0.580832134081623,0.999786334942352,-0.017,2.319,0.215,0.083,0.077,0.101
"result.760",0.168208547254768,0.990153321591357,0.082,2.541,0.048,0.085,0.081,0.102
"result.761",0.54496459238367,0.977548055029272,-0.009,2.456,0.121,0.084,0.076,0.101
"result.762",0.28865316488383,0.996410247293883,0.047,2.439,0.103,0.085,0.083,0.101
"result.763",0.523621876839415,0.970930340149845,-0.005,2.49,0.111,0.087,0.089,0.103
"result.764",0.301271492642874,0.995996769413935,0.045,2.367,0.105,0.086,0.094,0.103
"result.765",0.0496713900980526,0.946416175567914,0.145,2.504,-0.055,0.088,0.09,0.104
"result.766",0.900075551364454,0.997739902114158,-0.107,2.311,0.267,0.084,0.081,0.101
"result.767",0.819686177448745,0.994959462014271,-0.078,2.368,0.222,0.086,0.089,0.102
"result.768",0.352805770810706,0.999884939630341,0.033,2.369,0.174,0.086,0.093,0.103
"result.769",0.872465236270993,0.997408902779001,-0.097,2.417,0.252,0.085,0.08,0.102
"result.770",0.268269494729784,0.867834314970629,0.052,2.448,0.01,0.085,0.086,0.101
"result.771",0.110791629543072,0.999853997677592,0.105,2.511,0.097,0.086,0.081,0.103
"result.772",0.123694438033642,0.952705295272764,0.099,2.538,-0.005,0.085,0.081,0.102
"result.773",0.62190290618484,0.982262201452157,-0.026,2.323,0.145,0.084,0.088,0.101
"result.774",0.310150305101024,0.962405098183522,0.042,2.531,0.056,0.085,0.083,0.102
"result.775",0.41081860648136,0.977238806406163,0.019,2.428,0.093,0.085,0.082,0.102
"result.776",0.230831229215351,0.925548325982477,0.062,2.435,0.019,0.084,0.091,0.101
"result.777",0.71624570003638,0.981504937203702,-0.048,2.254,0.166,0.084,0.089,0.101
"result.778",0.675327040721249,0.995920889824147,-0.039,2.373,0.187,0.085,0.089,0.102
"result.779",0.114109855473986,0.977696865822916,0.101,2.35,0.012,0.084,0.091,0.101
"result.780",0.565511594443957,0.995365583838032,-0.014,2.459,0.16,0.085,0.083,0.102
"result.781",0.776831177486932,0.997805959163935,-0.064,2.299,0.226,0.085,0.09,0.102
"result.782",0.997420199046236,0.999890804139996,-0.246,2.282,0.453,0.088,0.088,0.104
"result.783",0.239450347180745,0.999857452691275,0.061,2.491,0.141,0.086,0.079,0.102
"result.784",0.212583511849121,0.99547416085046,0.067,2.369,0.08,0.083,0.085,0.101
"result.785",0.654537557330517,0.995565718613349,-0.033,2.259,0.181,0.084,0.087,0.101
"result.786",0.205006440337751,0.999661484683631,0.069,2.378,0.123,0.083,0.079,0.101
"result.787",0.690252465387126,0.996134401111362,-0.043,2.423,0.192,0.087,0.088,0.103
"result.788",0.993838230894096,0.998990219759961,-0.211,2.297,0.384,0.084,0.077,0.101
"result.789",0.212906099295269,0.989733371902315,0.069,2.571,0.06,0.087,0.079,0.103
"result.790",0.400921143327829,0.999980089175348,0.021,2.384,0.203,0.083,0.079,0.1
"result.791",0.822753102771559,0.999338978758133,-0.081,2.485,0.26,0.087,0.077,0.104
"result.792",0.328667499591241,0.999231705809539,0.037,2.348,0.141,0.084,0.088,0.101
"result.793",0.812391432364172,0.999999811446469,-0.077,2.31,0.341,0.087,0.091,0.103
"result.794",0.442571244567757,0.980960785203521,0.013,2.497,0.103,0.089,0.091,0.105
"result.795",0.313144770972603,0.999675625858949,0.041,2.336,0.151,0.084,0.089,0.101
"result.796",0.971593738860915,0.999938313799301,-0.159,2.217,0.373,0.084,0.085,0.101
"result.797",0.871586484454376,0.978377189403836,-0.097,2.438,0.209,0.085,0.076,0.102
"result.798",0.311448261953116,0.991239837808973,0.043,2.47,0.089,0.087,0.089,0.103
"result.799",0.774188674499728,0.926869625580604,-0.062,2.315,0.144,0.083,0.088,0.1
"result.800",0.363689514486729,0.995492352289166,0.03,2.28,0.118,0.084,0.092,0.101
"result.801",0.0820906150156653,0.990016918167802,0.117,2.408,0.013,0.084,0.088,0.101
"result.802",0.99574412973931,0.999999811396164,-0.225,2.299,0.479,0.086,0.08,0.102
"result.803",0.400171234064293,0.979780944813262,0.022,2.524,0.093,0.088,0.085,0.104
"result.804",0.0924124846500033,0.956503707305093,0.112,2.475,-0.015,0.084,0.081,0.101
"result.805",0.529159362705056,0.999409018151816,-0.006,2.344,0.189,0.086,0.088,0.103
"result.806",0.99554405384949,0.99867501846429,-0.223,2.279,0.394,0.086,0.082,0.103
"result.807",0.990140125181791,0.995564902013825,-0.198,2.272,0.344,0.085,0.086,0.102
"result.808",0.50068102743652,0.997903814128135,0,2.281,0.162,0.085,0.086,0.102
"result.809",0.384337028431359,0.95768805166539,0.025,2.383,0.073,0.083,0.08,0.1
"result.810",0.113879842114456,0.959939610396963,0.105,2.495,-0.006,0.087,0.086,0.103
"result.811",0.425345438406535,0.998390987595353,0.016,2.343,0.151,0.083,0.079,0.1
"result.812",0.748408204164665,0.973146160762422,-0.055,2.295,0.163,0.082,0.08,0.1
"result.813",0.719589715555566,0.994598158861915,-0.05,2.433,0.192,0.086,0.085,0.102
"result.814",0.521472379902346,0.927697633988914,-0.004,2.419,0.086,0.087,0.092,0.103
"result.815",0.769584428600057,0.999079962332759,-0.063,2.414,0.237,0.085,0.077,0.102
"result.816",0.138030303320174,0.999762529886716,0.093,2.377,0.105,0.085,0.087,0.102
"result.817",0.0800187939298896,0.999084903975463,0.121,2.438,0.055,0.086,0.089,0.103
"result.818",0.74632106357407,0.983168724494444,-0.057,2.495,0.175,0.086,0.081,0.102
"result.819",0.972143832354859,0.993040425798958,-0.162,2.31,0.299,0.085,0.084,0.101
"result.820",0.763834469326716,0.997022894528704,-0.061,2.366,0.216,0.085,0.083,0.102
"result.821",0.549663941048349,0.992871202114183,-0.01,2.47,0.147,0.086,0.08,0.102
"result.822",0.27999910694407,0.999807679830647,0.05,2.488,0.147,0.086,0.083,0.102
"result.823",0.530690241621828,0.987304306211872,-0.006,2.28,0.133,0.084,0.089,0.101
"result.824",0.944478778448493,0.982910631205574,-0.134,2.274,0.254,0.084,0.088,0.102
"result.825",0.581650791310021,0.981097549480075,-0.017,2.391,0.134,0.084,0.079,0.101
"result.826",0.430619219910196,0.977772020161364,0.015,2.411,0.098,0.084,0.079,0.101
"result.827",0.597592491352087,0.999545719564877,-0.021,2.35,0.207,0.085,0.083,0.102
"result.828",0.0287669344059226,0.930306873891245,0.164,2.567,-0.082,0.086,0.09,0.103
"result.829",0.40426243749493,0.999964652020616,0.02,2.35,0.2,0.083,0.08,0.101
"result.830",0.953142029788234,0.99564921995517,-0.142,2.336,0.288,0.085,0.086,0.101
"result.831",0.72714995356672,0.995400377976675,-0.051,2.453,0.196,0.085,0.078,0.101
"result.832",0.625615459538017,0.99707621883018,-0.027,2.286,0.182,0.084,0.087,0.101
"result.833",0.545989341373103,0.985447243399661,-0.01,2.519,0.131,0.087,0.082,0.103
"result.834",0.98817587075157,0.992801316103011,-0.195,2.403,0.332,0.086,0.079,0.103
"result.835",0.460238822676836,0.993475175311401,0.009,2.595,0.129,0.089,0.09,0.105
"result.836",0.51800138221198,0.991489499484667,-0.004,2.471,0.137,0.089,0.091,0.105
"result.837",0.905418694704391,0.94591742932458,-0.108,2.243,0.199,0.083,0.085,0.1
"result.838",0.87487097042938,0.987158453748327,-0.095,2.254,0.221,0.083,0.084,0.1
"result.839",0.392532125237992,0.999307940377268,0.023,2.325,0.157,0.084,0.089,0.101
"result.840",0.347201739032005,0.996321745431066,0.035,2.544,0.114,0.089,0.095,0.105
"result.841",0.503642391568191,0.998936742765495,-0.001,2.544,0.172,0.09,0.087,0.105
"result.842",0.301763216710085,0.98525010516409,0.045,2.498,0.077,0.087,0.087,0.103
"result.843",0.149056259594106,0.964832008310902,0.089,2.469,0.013,0.085,0.085,0.102
"result.844",0.238768238410812,0.997514668885301,0.061,2.521,0.095,0.086,0.083,0.103
"result.845",0.73147703524757,0.995651211522204,-0.052,2.367,0.199,0.084,0.085,0.101
"result.846",0.606038919441496,0.997984300968619,-0.022,2.399,0.184,0.084,0.078,0.101
"result.847",0.76684366118513,0.920945444669071,-0.061,2.445,0.14,0.085,0.079,0.101
"result.848",0.27832648162429,0.974533465162871,0.051,2.557,0.058,0.086,0.085,0.102
"result.849",0.801358366563346,0.999590929022515,-0.071,2.328,0.26,0.085,0.082,0.102
"result.850",0.765874175133232,0.994491267200178,-0.061,2.384,0.204,0.085,0.08,0.101
"result.851",0.954501640837412,0.999338314569079,-0.144,2.276,0.325,0.085,0.089,0.102
"result.852",0.326184054434109,0.994424156307772,0.04,2.623,0.101,0.088,0.077,0.104
"result.853",0.397061299825533,0.880517194675833,0.022,2.483,0.044,0.085,0.082,0.102
"result.854",0.102722798265855,0.875123877002565,0.108,2.581,-0.044,0.085,0.08,0.102
"result.855",0.783007158227546,0.999347561458536,-0.066,2.362,0.246,0.084,0.086,0.101
"result.856",0.307264258823714,0.997584409140593,0.043,2.333,0.116,0.084,0.092,0.102
"result.857",0.132112890159121,0.997574654985279,0.096,2.445,0.062,0.085,0.089,0.102
"result.858",0.793412484814332,0.999514996372773,-0.069,2.352,0.255,0.084,0.076,0.102
"result.859",0.890483662536977,0.980529217869175,-0.104,2.386,0.219,0.085,0.077,0.101
"result.860",0.0646103527546249,0.999983022055226,0.131,2.404,0.096,0.086,0.093,0.103
"result.861",0.822703294109385,0.999738626445002,-0.079,2.302,0.275,0.086,0.09,0.103
"result.862",0.563375003087251,0.995882830441345,-0.013,2.364,0.162,0.086,0.092,0.103
"result.863",0.599138165135637,0.99283684855071,-0.021,2.33,0.159,0.084,0.087,0.101
"result.864",0.185430927972199,0.998443741824638,0.075,2.474,0.09,0.084,0.077,0.1
"result.865",0.0784131842495674,0.913852382527646,0.118,2.455,-0.041,0.083,0.083,0.101
"result.866",0.788054631458486,0.998894238877233,-0.068,2.354,0.24,0.085,0.084,0.102
"result.867",0.708797467524629,0.997889492036042,-0.047,2.35,0.209,0.087,0.091,0.103
"result.868",0.0524023289054157,0.958290260500703,0.14,2.499,-0.043,0.086,0.093,0.103
"result.869",0.162044078254979,0.950541162785433,0.086,2.428,0.007,0.087,0.094,0.104
"result.870",0.712888884749094,0.999680611295383,-0.047,2.296,0.239,0.085,0.087,0.101
"result.871",0.868111483748579,0.990161226032133,-0.095,2.317,0.226,0.085,0.086,0.102
"result.872",0.959683439439595,0.998032935716836,-0.153,2.482,0.313,0.088,0.077,0.104
"result.873",0.624681039233868,0.999797297278728,-0.027,2.39,0.225,0.087,0.089,0.103
"result.874",0.852216472843511,0.99981052201856,-0.09,2.407,0.288,0.087,0.083,0.103
"result.875",0.834615550961333,0.858570450772299,-0.083,2.462,0.143,0.085,0.078,0.102
"result.876",0.699481384457204,0.978766628565527,-0.044,2.383,0.158,0.085,0.09,0.102
"result.877",0.428958802278696,0.921911516823289,0.016,2.58,0.063,0.088,0.08,0.104
"result.878",0.337617995784342,0.999084321835299,0.036,2.462,0.14,0.086,0.08,0.103
"result.879",0.390337415677545,0.967705491742685,0.024,2.51,0.08,0.086,0.081,0.103
"result.880",0.79502359373134,0.999653662004595,-0.068,2.321,0.258,0.083,0.079,0.1
"result.881",0.862890161776204,0.9967967827028,-0.096,2.37,0.248,0.088,0.092,0.104
"result.882",0.994388405600121,0.999985611556881,-0.213,2.31,0.439,0.084,0.074,0.101
"result.883",0.11417784061677,0.645718262584948,0.104,2.614,-0.083,0.086,0.08,0.103
"result.884",0.312075047337983,0.993928119722151,0.042,2.408,0.099,0.086,0.091,0.103
"result.885",0.529470159651861,0.999883949533188,-0.006,2.471,0.21,0.088,0.091,0.104
"result.886",0.164342455096176,0.983122365086529,0.084,2.557,0.034,0.086,0.078,0.103
"result.887",0.0299037893128291,0.975530942719818,0.162,2.567,-0.051,0.086,0.079,0.102
"result.888",0.283774800451215,0.995573645442738,0.049,2.436,0.099,0.085,0.083,0.102
"result.889",0.416368412479039,0.962491636303889,0.018,2.42,0.082,0.086,0.091,0.103
"result.890",0.629701433937704,0.952120509806162,-0.027,2.336,0.121,0.083,0.086,0.1
"result.891",0.430656344848362,0.999630814582491,0.015,2.425,0.173,0.087,0.089,0.103
"result.892",0.633817325838284,0.999303459682268,-0.03,2.464,0.209,0.088,0.089,0.105
"result.893",0.928548797401015,0.998363181432036,-0.123,2.32,0.289,0.084,0.077,0.101
"result.894",0.26261084194185,0.998004574463299,0.055,2.38,0.106,0.086,0.089,0.103
"result.895",0.153856948494167,0.976734667407132,0.086,2.347,0.027,0.084,0.094,0.101
"result.896",0.562075106806665,0.935020207316716,-0.013,2.485,0.098,0.087,0.087,0.103
"result.897",0.544488747429336,0.999893882671656,-0.009,2.292,0.217,0.082,0.081,0.1
"result.898",0.777779227589488,0.999999811431927,-0.063,2.261,0.312,0.083,0.086,0.1
"result.899",0.868913386217787,0.999497698752543,-0.095,2.3,0.28,0.085,0.086,0.102
"result.900",0.395898775963759,0.999503330810926,0.022,2.381,0.163,0.084,0.087,0.101
"result.901",0.461789657293756,0.933950169218656,0.009,2.492,0.076,0.088,0.089,0.104
"result.902",0.13960552209564,0.836414750836666,0.093,2.504,-0.037,0.086,0.085,0.102
"result.903",0.478586669370457,0.995535217796445,0.005,2.486,0.141,0.086,0.086,0.103
"result.904",0.268942995431348,0.999925396060311,0.052,2.336,0.16,0.084,0.085,0.101
"result.905",0.429489131977593,0.997959277055728,0.015,2.383,0.148,0.085,0.078,0.102
"result.906",0.66194693354158,0.999947961287576,-0.035,2.295,0.252,0.084,0.085,0.101
"result.907",0.249810493242479,0.99999981141685,0.059,2.431,0.198,0.087,0.088,0.104
"result.908",0.0101964998894446,0.932517311768238,0.194,2.531,-0.111,0.084,0.081,0.101
"result.909",0.654526437143028,0.684923907205199,-0.034,2.515,0.061,0.087,0.085,0.103
"result.910",0.572840558844517,0.986701762317494,-0.015,2.389,0.139,0.083,0.078,0.1
"result.911",0.242625173899522,0.989867162405812,0.06,2.475,0.07,0.085,0.078,0.102
"result.912",0.896355101856665,0.999039020155731,-0.111,2.404,0.285,0.088,0.089,0.104
"result.913",0.760863231271641,0.988549582408141,-0.06,2.322,0.186,0.084,0.087,0.101
"result.914",0.63266600485306,0.974655888603061,-0.029,2.385,0.14,0.086,0.09,0.103
"result.915",0.246010372832546,0.993422616003999,0.059,2.538,0.079,0.086,0.077,0.102
"result.916",0.823756586535542,0.99997671742948,-0.078,2.361,0.302,0.084,0.079,0.101
"result.917",0.901620341537683,0.987851425854849,-0.112,2.393,0.238,0.087,0.088,0.104
"result.918",0.564390950161736,0.946941819443648,-0.013,2.368,0.104,0.082,0.078,0.099
"result.919",0.959761890129567,0.982771152985817,-0.147,2.22,0.266,0.084,0.085,0.101
"result.920",0.994325639942376,0.936813335120699,-0.217,2.382,0.303,0.086,0.078,0.103
"result.921",0.380167712514348,0.995016860062632,0.026,2.402,0.119,0.084,0.08,0.101
"result.922",0.823929468834377,0.997092239798558,-0.08,2.34,0.236,0.086,0.09,0.103
"result.923",0.457930802434523,0.922416837460248,0.009,2.441,0.071,0.084,0.079,0.101
"result.924",0.32218636168599,0.990253977156899,0.039,2.414,0.092,0.085,0.088,0.102
"result.925",0.159272640186468,0.995661307855377,0.085,2.433,0.062,0.085,0.088,0.102
"result.926",0.0458252227652047,0.998527988830936,0.141,2.443,0.026,0.084,0.082,0.101
"result.927",0.315762581974982,0.94416488640263,0.041,2.497,0.048,0.085,0.085,0.102
"result.928",0.208918214303136,0.959969412182282,0.072,2.477,0.026,0.089,0.094,0.105
"result.929",0.391459669171654,0.962436427414124,0.023,2.485,0.076,0.084,0.078,0.101
"result.930",0.819597887826136,0.983682324972302,-0.077,2.381,0.197,0.084,0.075,0.101
"result.931",0.31920292599841,0.988801120235864,0.04,2.461,0.087,0.084,0.079,0.101
"result.932",0.178718161608484,0.919915665970148,0.078,2.546,0,0.085,0.08,0.102
"result.933",0.779129058817461,0.99927852442065,-0.065,2.282,0.243,0.084,0.091,0.101
"result.934",0.942124899102243,0.933995172247634,-0.134,2.376,0.219,0.085,0.078,0.102
"result.935",0.56131402166652,0.933217251246704,-0.013,2.381,0.097,0.084,0.09,0.101
"result.936",0.681245167573228,0.999647868445351,-0.039,2.388,0.228,0.083,0.077,0.1
"result.937",0.517621057919418,0.989214530847067,-0.004,2.419,0.132,0.086,0.092,0.102
"result.938",0.0950328988952834,0.94736935110219,0.112,2.538,-0.021,0.085,0.078,0.102
"result.939",0.334598979601444,0.99976437785694,0.038,2.52,0.158,0.088,0.086,0.104
"result.940",0.279360196268983,0.973186939965231,0.049,2.417,0.059,0.084,0.089,0.101
"result.941",0.433967194889334,0.960277376199913,0.014,2.504,0.084,0.085,0.081,0.102
"result.942",0.819117513216301,0.840600705928661,-0.078,2.49,0.134,0.086,0.078,0.102
"result.943",0.619310964641376,0.98971357292727,-0.025,2.322,0.156,0.083,0.085,0.101
"result.944",0.863220053645175,0.998982424333366,-0.092,2.38,0.264,0.084,0.079,0.101
"result.945",0.567436201298423,0.989030851866851,-0.014,2.266,0.143,0.084,0.088,0.101
"result.946",0.631122319007529,0.974624586354926,-0.028,2.408,0.138,0.085,0.081,0.102
"result.947",0.457670553560153,0.976628936408792,0.009,2.515,0.101,0.087,0.09,0.104
"result.948",0.451989320744313,0.968122459115103,0.01,2.371,0.095,0.083,0.082,0.101
"result.949",0.533503491220546,0.895411897591775,-0.007,2.418,0.078,0.085,0.086,0.102
"result.950",0.842149069342279,0.989859438750815,-0.086,2.271,0.217,0.086,0.09,0.103
"result.951",0.707402720264246,0.999935389932649,-0.047,2.461,0.259,0.087,0.079,0.104
"result.952",0.523665409959505,0.99258910352049,-0.005,2.449,0.141,0.085,0.079,0.102
"result.953",0.175637109956141,0.999584301163349,0.079,2.411,0.11,0.085,0.077,0.102
"result.954",0.181787141416068,0.976068741979494,0.076,2.421,0.035,0.084,0.081,0.101
"result.955",0.978868805349379,0.998020126275393,-0.169,2.235,0.332,0.083,0.084,0.101
"result.956",0.677330587261827,0.996357826612955,-0.039,2.397,0.19,0.085,0.084,0.102
"result.957",0.285679781466548,0.994447838861408,0.05,2.498,0.093,0.087,0.085,0.104
"result.958",0.327006498302471,0.84709729070112,0.038,2.411,0.02,0.084,0.09,0.101
"result.959",0.527870890483423,0.980250492397312,-0.006,2.329,0.122,0.085,0.089,0.102
"result.960",0.136268027662116,0.983581029296166,0.095,2.512,0.025,0.086,0.082,0.103
"result.961",0.80361239342686,0.979244987268154,-0.07,2.327,0.185,0.082,0.08,0.1
"result.962",0.187849218193609,0.909490701034991,0.075,2.447,0,0.084,0.086,0.101
"result.963",0.771076353715594,0.994377203713941,-0.063,2.354,0.205,0.086,0.086,0.102
"result.964",0.28965975267029,0.967721873785806,0.047,2.403,0.057,0.084,0.086,0.101
"result.965",0.0415048263065971,0.993397059712125,0.151,2.567,-0.012,0.087,0.083,0.103
"result.966",0.872666882750853,0.999221928109093,-0.098,2.408,0.275,0.087,0.086,0.103
"result.967",0.830615716732049,0.998431401094464,-0.081,2.31,0.248,0.085,0.088,0.102
"result.968",0.777712604964502,0.94879847203509,-0.063,2.328,0.155,0.082,0.074,0.1
"result.969",0.420600898141957,0.944665105926004,0.017,2.43,0.073,0.084,0.077,0.101
"result.970",0.301028850366432,0.997235495128885,0.044,2.232,0.114,0.084,0.088,0.101
"result.971",0.0781372536884695,0.945660358426966,0.121,2.51,-0.031,0.085,0.084,0.102
"result.972",0.948596020964459,0.97872050592274,-0.136,2.379,0.25,0.084,0.078,0.101
"result.973",0.00842254560547453,0.947522659176376,0.198,2.418,-0.106,0.083,0.087,0.1
"result.974",0.976959468567613,0.999917498533171,-0.168,2.283,0.378,0.084,0.076,0.101
"result.975",0.876558507196735,0.999999811424562,-0.1,2.295,0.341,0.086,0.09,0.103
"result.976",0.926762939682351,0.999913226024284,-0.121,2.312,0.331,0.083,0.078,0.101
"result.977",0.463705301270776,0.997916846014467,0.008,2.38,0.154,0.084,0.077,0.101
"result.978",0.125075649008532,0.991685261197653,0.097,2.495,0.037,0.085,0.081,0.101
"result.979",0.910400141841507,0.999728539765411,-0.117,2.347,0.311,0.087,0.087,0.104
"result.980",0.506637912793627,0.98669701810552,-0.001,2.46,0.125,0.086,0.087,0.102
"result.981",0.816492805042467,0.998889209055121,-0.078,2.299,0.25,0.087,0.089,0.103
"result.982",0.384532314603608,0.940864348397337,0.026,2.62,0.06,0.089,0.083,0.105
"result.983",0.369388258990903,0.99996958932439,0.028,2.45,0.191,0.085,0.078,0.101
"result.984",0.244538842180228,0.961052236236614,0.057,2.282,0.043,0.082,0.084,0.099
"result.985",0.845077507527767,0.999211202807229,-0.086,2.315,0.264,0.084,0.086,0.101
"result.986",0.615411108331855,0.986516221995898,-0.025,2.39,0.149,0.086,0.089,0.103
"result.987",0.617653242085127,0.98922723436781,-0.025,2.249,0.155,0.084,0.09,0.101
"result.988",0.172566983938718,0.998280045037054,0.081,2.415,0.083,0.085,0.089,0.102
"result.989",0.717785273452529,0.994374532814878,-0.049,2.473,0.191,0.086,0.081,0.103
"result.990",0.0221537701452947,0.999778074145209,0.172,2.58,0.022,0.086,0.079,0.102
"result.991",0.699579353051856,0.983232579805191,-0.044,2.354,0.163,0.084,0.086,0.101
"result.992",0.253185073184185,0.978721174459351,0.056,2.387,0.058,0.085,0.088,0.102
"result.993",0.555869533594567,0.939259452625341,-0.012,2.412,0.098,0.083,0.077,0.1
"result.994",0.770069395395059,0.999848066981493,-0.062,2.336,0.263,0.084,0.084,0.101
"result.995",0.78289204085425,0.966480868053652,-0.064,2.328,0.168,0.083,0.079,0.1
"result.996",0.446392373540927,0.999883555731747,0.012,2.501,0.192,0.086,0.084,0.102
"result.997",0.96630327220369,0.999616135282724,-0.155,2.34,0.344,0.085,0.081,0.102
"result.998",0.9361208259552,0.956630805803006,-0.127,2.342,0.224,0.083,0.077,0.101
"result.999",0.407044119938058,0.996430752134467,0.02,2.52,0.129,0.086,0.079,0.102
"result.1000",0.335542075514437,0.996092680175082,0.036,2.478,0.113,0.084,0.086,0.101
"result.1001",0.635046001200069,0.880729186034917,-0.029,2.359,0.096,0.084,0.085,0.101
"result.1002",0.777294587974079,0.998952497904295,-0.063,2.332,0.236,0.083,0.078,0.1
"result.1003",0.282071029574446,0.994797183329597,0.051,2.476,0.093,0.087,0.091,0.104
"result.1004",0.274726826122945,0.999668786807873,0.051,2.462,0.139,0.085,0.079,0.102
"result.1005",0.688233363875019,0.998894237723904,-0.041,2.31,0.213,0.084,0.087,0.101
"result.1006",0.374436770967778,0.995113680501114,0.028,2.546,0.116,0.087,0.085,0.103
"result.1007",0.822613101238643,0.96908339933557,-0.079,2.436,0.183,0.085,0.077,0.102
"result.1008",0.365235997473272,0.992679329207388,0.029,2.34,0.109,0.085,0.088,0.102
"result.1009",0.838421691313792,0.997653163023662,-0.085,2.316,0.244,0.086,0.09,0.103
"result.1010",0.436903472990139,0.998863909599726,0.013,2.342,0.159,0.083,0.08,0.101
"result.1011",0.782593374527677,0.972175925019809,-0.069,2.52,0.176,0.088,0.082,0.105
"result.1012",0.832826249800329,0.998994916147256,-0.083,2.439,0.255,0.086,0.082,0.102
"result.1013",0.479980614434057,0.986762808862034,0.005,2.587,0.118,0.087,0.081,0.103
"result.1014",0.580794060395852,0.993295072117101,-0.017,2.309,0.157,0.086,0.091,0.103
"result.1015",0.367481900806722,0.984456809193526,0.029,2.513,0.091,0.086,0.08,0.103
"result.1016",0.207726900024368,0.977083076918414,0.07,2.564,0.041,0.086,0.08,0.102
"result.1017",0.214327919832275,0.987110516580141,0.068,2.49,0.057,0.086,0.085,0.102
"result.1018",0.484465094789361,0.998035627363347,0.003,2.32,0.159,0.084,0.091,0.102
"result.1019",0.460280711934099,0.99970677872146,0.009,2.348,0.184,0.085,0.086,0.102
"result.1020",0.522605294657528,0.99525934147942,-0.005,2.349,0.151,0.084,0.085,0.101
"result.1021",0.889109158525631,0.96600072976891,-0.106,2.469,0.207,0.087,0.08,0.103
"result.1022",0.65363592306315,0.999953331581715,-0.034,2.373,0.25,0.086,0.087,0.102
"result.1023",0.762121775996835,0.979087254913669,-0.061,2.519,0.174,0.086,0.079,0.102
"result.1024",0.711504834963237,0.94588117274131,-0.048,2.504,0.138,0.087,0.081,0.104
"result.1025",0.484807487900356,0.994874188589363,0.004,2.544,0.14,0.09,0.092,0.106
"result.1026",0.635719219746818,0.894316866381023,-0.029,2.369,0.099,0.084,0.087,0.101
"result.1027",0.94064728190443,0.999467103970295,-0.132,2.28,0.316,0.085,0.084,0.102
"result.1028",0.175713037227319,0.998872732061935,0.078,2.403,0.093,0.083,0.081,0.1
"result.1029",0.193463193077986,0.998545759812415,0.077,2.441,0.091,0.088,0.094,0.105
"result.1030",0.991522294780539,0.99871103546238,-0.202,2.272,0.371,0.085,0.084,0.102
"result.1031",0.183671913097778,0.99614731525052,0.078,2.455,0.073,0.086,0.082,0.103
"result.1032",0.579584650359656,0.997572018932752,-0.017,2.414,0.173,0.083,0.082,0.1
"result.1033",0.861768541136422,0.997839373359049,-0.094,2.401,0.253,0.087,0.086,0.103
"result.1034",0.817376102241294,0.999406050876086,-0.078,2.429,0.26,0.087,0.08,0.103
"result.1035",0.492387852907689,0.997345159845563,0.002,2.426,0.155,0.086,0.088,0.103
"result.1036",0.175701909637211,0.936283235544234,0.08,2.455,0.005,0.086,0.089,0.102
"result.1037",0.0110881745845869,0.995796366291648,0.192,2.439,-0.043,0.084,0.084,0.101
"result.1038",0.202126162058695,0.999080708811971,0.071,2.489,0.103,0.085,0.079,0.101
"result.1039",0.108541659140347,0.994483562607265,0.105,2.493,0.037,0.085,0.078,0.102
"result.1040",0.403492094004509,0.997092949845837,0.021,2.439,0.135,0.086,0.085,0.103
"result.1041",0.251235384841674,0.971082291547986,0.059,2.616,0.046,0.088,0.081,0.104
"result.1042",0.848788881777376,0.966129251680774,-0.087,2.377,0.19,0.085,0.082,0.102
