"","post_prob_death_CR","post_prob_liberation_CR","trt_death_CR","trt_liberation_CR","trt_interaction_trt_ext_CR_inla","sd_death_CR","sd_liberation_CR","sd_interaction_trt_ext_CR_inla"
"result.1",0.00893244749140763,0.999839503164552,0.194,2.109,0.014,0.082,0.088,0.1
"result.2",0.00226705076340703,0.996986858716168,0.239,2.32,-0.081,0.084,0.092,0.102
"result.3",0.00860270144397514,0.999999811443111,0.199,2.297,0.104,0.084,0.09,0.101
"result.4",0.00071262720986257,0.994706763019417,0.263,2.263,-0.116,0.083,0.089,0.101
"result.5",0.00201702013863715,0.998327294135752,0.239,2.289,-0.071,0.083,0.089,0.101
"result.6",0.0156928969977156,0.999970763312314,0.178,2.228,0.049,0.083,0.087,0.101
"result.7",0.229154008603106,0.999516159634749,0.06,2.142,0.129,0.081,0.087,0.099
"result.8",0.0223996610449328,0.999999811442879,0.162,2.107,0.155,0.081,0.087,0.099
"result.9",0.00799280916195073,0.999963019415296,0.199,2.113,0.028,0.083,0.088,0.101
"result.10",0.00474876246300298,0.999999811443046,0.217,2.323,0.032,0.084,0.09,0.101
"result.11",0.0984790257151195,0.997986161268012,0.109,2.257,0.056,0.084,0.089,0.102
"result.12",0.229631767936521,0.999842639852164,0.06,2.065,0.147,0.08,0.084,0.099
"result.13",0.000549199594238343,0.999673755722482,0.275,2.279,-0.08,0.084,0.09,0.102
"result.14",0.00249730181444209,0.986932029646511,0.23,2.304,-0.103,0.082,0.09,0.1
"result.15",0.208127361003079,0.999999811443219,0.068,2.111,0.221,0.083,0.087,0.101
"result.16",0.626439943302881,0.999997055720492,-0.026,2.07,0.267,0.081,0.084,0.099
"result.17",0.00496494813821125,0.999961603124014,0.213,2.074,0.014,0.083,0.087,0.101
"result.18",0.00043028629221342,0.999999811442859,0.279,2.232,-0.031,0.084,0.088,0.102
"result.19",0.545347699316804,0.999999085075066,-0.009,2.033,0.255,0.08,0.085,0.099
"result.20",0.000332276633224587,0.994532622545411,0.288,2.267,-0.141,0.085,0.09,0.102
"result.21",0.194916610304876,0.999999811443146,0.07,2.038,0.207,0.081,0.085,0.099
"result.22",0.040286891222765,0.99900128189027,0.148,2.162,0.028,0.085,0.088,0.102
"result.23",0.0153100925174324,0.999037013748345,0.176,2.177,0.003,0.081,0.089,0.1
"result.24",0.112224606207934,0.999988168153745,0.102,2.157,0.133,0.084,0.088,0.102
"result.25",0.00369153362617154,0.999999811442971,0.222,2.215,0.069,0.083,0.09,0.101
"result.26",0.00981439941387964,0.999999811442927,0.197,2.216,0.054,0.084,0.089,0.102
"result.27",0.0125411609194553,0.999977472313058,0.189,2.272,0.039,0.084,0.09,0.102
"result.28",0.000592824159890056,0.997903519528916,0.283,2.483,-0.12,0.087,0.095,0.104
"result.29",0.0126779618287644,0.999999811443227,0.184,2.337,0.07,0.082,0.091,0.1
"result.30",0.0450249525637632,0.99999949329046,0.139,2.236,0.105,0.082,0.088,0.1
"result.31",0.0283915139552575,0.999989038786749,0.159,2.218,0.076,0.083,0.09,0.101
"result.32",0.00566732607794759,0.99969931938733,0.205,2.194,-0.009,0.081,0.088,0.099
"result.33",0.047503172253134,0.999841394721357,0.136,2.09,0.071,0.081,0.086,0.1
"result.34",0.0413351299701028,0.999999811443036,0.14,2.044,0.12,0.08,0.087,0.099
"result.35",0.0795223451196921,0.999968234794424,0.115,2.092,0.112,0.082,0.085,0.1
"result.36",1.10008431081774e-05,0.999976700005703,0.353,2.343,-0.125,0.086,0.091,0.104
"result.37",0.172216629567575,0.999999811443077,0.079,2.16,0.181,0.084,0.09,0.102
"result.38",0.000560264732075881,0.999993749525963,0.262,2.131,-0.021,0.08,0.087,0.099
"result.39",0.0290602096610704,0.999922515226662,0.157,2.278,0.058,0.083,0.09,0.101
"result.40",0.23877163407842,0.999853190401284,0.059,2.138,0.148,0.082,0.087,0.1
"result.41",0.181335121422474,0.99999981144305,0.077,2.201,0.179,0.084,0.088,0.102
"result.42",0.0141065874059945,0.99993162478435,0.181,2.245,0.034,0.082,0.089,0.1
"result.43",3.31767284327726e-06,0.999781821979263,0.339,2.189,-0.136,0.081,0.087,0.099
"result.44",0.00487714934473801,0.9979131767484,0.209,2.226,-0.044,0.081,0.087,0.099
"result.45",0.0291821862076192,0.999991959805982,0.156,2.2,0.08,0.082,0.088,0.1
"result.46",0.00271554117849914,0.999968926083022,0.232,2.316,-0.008,0.084,0.089,0.101
"result.47",0.108385520650543,0.99978151871975,0.102,2.15,0.1,0.083,0.087,0.101
"result.48",0.414913969182251,0.999971335830712,0.018,2.094,0.209,0.085,0.088,0.102
"result.49",0.0113284018882181,0.99997383328942,0.183,2.118,0.048,0.08,0.086,0.099
"result.50",1.77900054517729e-05,0.997804906535647,0.328,2.306,-0.165,0.081,0.088,0.1
"result.51",0.0527724480138191,0.99999411225051,0.131,2.054,0.109,0.081,0.084,0.099
"result.52",1.77697415223524e-05,0.999902982408806,0.326,2.262,-0.112,0.081,0.087,0.099
"result.53",1.88556469530235e-07,0.99647835223011,0.381,2.312,-0.227,0.085,0.09,0.103
"result.54",0.0211778253938423,0.999892922596685,0.171,2.313,0.039,0.084,0.091,0.102
"result.55",0.000636245296481883,0.999999811443191,0.275,2.363,-0.01,0.085,0.092,0.103
"result.56",1.50129153149588e-05,0.999661411848871,0.339,2.401,-0.145,0.084,0.092,0.101
"result.57",0.00306150625130277,0.999952756654719,0.233,2.383,-0.014,0.085,0.091,0.102
"result.58",0.0993293264664108,0.999901639427684,0.106,2.214,0.105,0.083,0.088,0.1
"result.59",0.0119695352954726,0.999905187478482,0.184,2.199,0.03,0.081,0.088,0.1
"result.60",0.00611495561972225,0.999999811443209,0.205,2.203,0.061,0.082,0.089,0.1
"result.61",0.00405684639091025,0.99999981144315,0.213,2.149,0.034,0.081,0.088,0.099
"result.62",0.15426370760186,0.999673692296301,0.086,2.252,0.108,0.084,0.089,0.102
"result.63",0.00300746680778613,0.999999811443146,0.228,2.168,0.046,0.083,0.091,0.101
"result.64",0.141582021208882,0.999999811443223,0.088,2.193,0.177,0.082,0.088,0.1
"result.65",0.0462981183101615,0.99999720817933,0.137,2.158,0.105,0.081,0.087,0.1
"result.66",0.0215027621246589,0.999999811442881,0.166,2.172,0.095,0.082,0.087,0.1
"result.67",0.0180987571562774,0.999999811443089,0.179,2.312,0.065,0.086,0.093,0.103
"result.68",0.075573583064771,0.999849113352055,0.119,2.215,0.087,0.083,0.087,0.101
"result.69",0.153245661833243,0.999122009460733,0.084,2.173,0.095,0.082,0.087,0.1
"result.70",0.126513854188419,0.999999811443395,0.093,2.041,0.168,0.081,0.084,0.1
"result.71",0.00439683303258291,0.99797240015155,0.22,2.194,-0.055,0.084,0.088,0.102
"result.72",0.088473611236025,0.999718145475634,0.11,2.181,0.089,0.081,0.088,0.1
"result.73",0.0895655382647566,0.999999811443319,0.112,2.193,0.177,0.083,0.09,0.101
"result.74",0.00914795060169792,0.999999811443196,0.196,2.274,0.077,0.083,0.088,0.101
"result.75",0.00901603760994378,0.99990974026425,0.198,2.213,0.017,0.084,0.09,0.102
"result.76",0.0261032626677685,0.999490923440681,0.157,2.212,0.032,0.081,0.088,0.099
"result.77",0.600515807280304,0.999999811442934,-0.021,2.136,0.321,0.081,0.087,0.099
"result.78",0.000807803057776974,0.997402030473761,0.265,2.312,-0.105,0.084,0.09,0.102
"result.79",0.00354427988056958,0.999674891878674,0.229,2.378,-0.034,0.085,0.092,0.102
"result.80",0.0550466193047796,0.999981566877677,0.131,2.283,0.1,0.082,0.091,0.1
"result.81",0.0704604895200242,0.999306537988683,0.122,2.122,0.062,0.083,0.086,0.101
"result.82",0.110888357006634,0.999997416738287,0.102,2.181,0.14,0.083,0.088,0.101
"result.83",0.0522009159091075,0.999879435211571,0.136,2.243,0.072,0.084,0.09,0.101
"result.84",0.0042383876574228,0.998995559356948,0.219,2.326,-0.043,0.083,0.09,0.101
"result.85",0.300162227188406,0.999999811443149,0.043,2.107,0.239,0.082,0.086,0.1
"result.86",0.00272128462523119,0.99956375502213,0.235,2.308,-0.045,0.085,0.09,0.102
"result.87",0.00103659731727081,0.999655550977606,0.259,2.315,-0.066,0.084,0.09,0.102
"result.88",0.0208817526623985,0.999999811443254,0.169,2.224,0.094,0.083,0.089,0.101
"result.89",0.00173492488126587,0.999935197925219,0.239,2.179,-0.02,0.082,0.087,0.1
"result.90",0.229331129375675,0.999356534265444,0.06,2.159,0.125,0.081,0.087,0.099
"result.91",0.0431989494163294,0.999999811443005,0.145,2.299,0.119,0.085,0.091,0.102
"result.92",0.126477356824915,0.99999981144303,0.094,2.137,0.155,0.082,0.085,0.1
"result.93",0.00234272755877916,0.999999811443364,0.23,2.352,0.016,0.081,0.089,0.1
"result.94",0.025932133754099,0.9989653345583,0.158,2.151,0.018,0.081,0.086,0.099
"result.95",0.00262457960691283,0.999632606877691,0.23,2.228,-0.035,0.082,0.088,0.101
"result.96",0.00063309790084166,0.999628040911882,0.27,2.264,-0.076,0.084,0.091,0.102
"result.97",0.00540042621693763,0.999897382284559,0.217,2.266,-0.005,0.085,0.089,0.103
"result.98",0.000890651906324969,0.999428939235684,0.26,2.154,-0.071,0.083,0.089,0.102
"result.99",0.00402242333279434,0.999955571782917,0.212,2.161,0.011,0.08,0.086,0.098
"result.100",0.000979242527944614,0.999928322617548,0.25,2.188,-0.032,0.081,0.088,0.099
"result.101",0.0531900983318168,0.99999507427997,0.134,2.123,0.107,0.083,0.087,0.101
"result.102",0.0103407955789432,0.99748477321261,0.187,2.244,-0.027,0.081,0.087,0.099
"result.103",0.219970796069485,0.999999811443368,0.062,2.018,0.224,0.081,0.086,0.099
"result.104",0.00402460222407565,0.999948495310636,0.223,2.228,-0.002,0.084,0.089,0.102
"result.105",0.0708457506634293,0.999946424381902,0.121,2.216,0.098,0.082,0.087,0.1
"result.106",0.000710190250942844,0.999977964928243,0.265,2.297,-0.035,0.083,0.089,0.101
"result.107",0.20216380152443,0.999814550342711,0.067,2.136,0.138,0.08,0.086,0.099
"result.108",0.00234695978559092,0.999824820369763,0.232,2.175,-0.027,0.082,0.088,0.1
"result.109",0.761847254545584,0.999997129735047,-0.059,2.046,0.301,0.083,0.087,0.101
"result.110",0.00174681299779861,0.998724557002961,0.243,2.351,-0.071,0.083,0.09,0.101
"result.111",0.186800039744921,0.999992346204364,0.074,2.118,0.163,0.083,0.087,0.101
"result.112",0.0305381047215133,0.999999811442645,0.156,2.272,0.113,0.083,0.091,0.101
"result.113",0.231709098944523,0.999505205719654,0.06,2.066,0.13,0.082,0.085,0.1
"result.114",0.0490740767765153,0.999999811443308,0.14,2.151,0.142,0.084,0.09,0.102
"result.115",0.220780486383363,0.999999811443382,0.064,2.236,0.181,0.084,0.089,0.101
"result.116",0.0109724847931939,0.999948615693984,0.19,2.258,0.031,0.083,0.089,0.101
"result.117",0.0729941241273461,0.999829338952728,0.122,2.146,0.083,0.084,0.087,0.101
"result.118",0.00104612017849986,0.996082240316105,0.259,2.36,-0.107,0.084,0.091,0.102
"result.119",0.00472825411037567,0.995359963483142,0.215,2.186,-0.065,0.083,0.088,0.101
"result.120",0.00243199058756582,0.999988198981909,0.23,2.241,0.005,0.082,0.09,0.1
"result.121",0.0762310508836448,0.999999811442736,0.117,2.222,0.177,0.082,0.089,0.1
"result.122",0.200617936823402,0.999961894593712,0.069,2.033,0.156,0.082,0.084,0.1
"result.123",0.0629842947577492,0.999922690365433,0.126,2.235,0.088,0.082,0.088,0.1
"result.124",0.0356989411315948,0.99999981144312,0.152,2.344,0.133,0.084,0.092,0.102
"result.125",0.126786611831241,0.999999811443332,0.093,2.171,0.159,0.081,0.088,0.099
"result.126",0.593358576423778,0.999999811442831,-0.019,2.145,0.305,0.083,0.087,0.101
"result.127",0.140067502575536,0.999965988304987,0.087,2.019,0.14,0.081,0.086,0.099
"result.128",0.0172739458190228,0.999906538624435,0.176,2.295,0.036,0.083,0.089,0.101
"result.129",0.0945967940320608,0.999987520617079,0.109,2.012,0.128,0.083,0.086,0.101
"result.130",0.0228186750004326,0.999999811443355,0.163,2.116,0.083,0.082,0.087,0.1
"result.131",0.14629160123431,0.999991340951855,0.088,2.173,0.149,0.083,0.089,0.101
"result.132",0.0262302921486214,0.999970398140207,0.162,2.193,0.065,0.084,0.089,0.101
"result.133",0.00288115788387278,0.995818222491512,0.223,2.144,-0.071,0.081,0.085,0.099
"result.134",0.323373527257395,0.999846918823456,0.038,2.174,0.168,0.082,0.087,0.1
"result.135",0.118067525628792,0.999983205648694,0.098,2.203,0.133,0.083,0.089,0.101
"result.136",0.0506847148687229,0.999999811442326,0.138,2.268,0.162,0.084,0.089,0.102
"result.137",0.152032221999439,0.99999899726656,0.084,2.02,0.164,0.081,0.086,0.1
"result.138",0.00387628312363641,0.997575403297112,0.219,2.256,-0.058,0.082,0.087,0.1
"result.139",0.0822329618916525,0.99999587105236,0.116,2.058,0.127,0.083,0.087,0.101
"result.140",0.0672785555054996,0.999999811443277,0.12,2.038,0.131,0.08,0.087,0.099
"result.141",0.00723880635953761,0.999965613296396,0.197,2.058,0.029,0.081,0.084,0.099
"result.142",0.139875244268691,0.999802154289827,0.09,2.217,0.113,0.083,0.089,0.101
"result.143",0.555724951887133,0.999594528370218,-0.012,2.323,0.201,0.084,0.092,0.101
"result.144",0.0316232237960605,0.999972062074328,0.155,2.183,0.072,0.083,0.088,0.101
"result.145",0.00126134688758284,0.99996915991138,0.251,2.224,-0.024,0.083,0.089,0.101
"result.146",0.0235732248798423,0.998623739248365,0.162,2.17,0.011,0.081,0.088,0.1
"result.147",0.0578464246986074,0.999554367604062,0.129,2.196,0.061,0.082,0.088,0.1
"result.148",0.318612197919133,0.999999811443262,0.039,2.122,0.287,0.083,0.087,0.101
"result.149",0.188221234596783,0.999999811443317,0.072,2.111,0.245,0.082,0.088,0.1
"result.150",0.00057037501935874,0.999968713845079,0.268,2.245,-0.041,0.082,0.088,0.1
"result.151",0.000374138567144826,0.999932448155192,0.281,2.179,-0.062,0.084,0.087,0.102
"result.152",0.201603131616984,0.999879517193705,0.07,2.348,0.137,0.083,0.09,0.1
"result.153",0.161031855849923,0.999650528959314,0.079,2.112,0.116,0.08,0.086,0.099
"result.154",0.0320321661251811,0.999999811443329,0.156,2.219,0.091,0.084,0.09,0.102
"result.155",0.0555377498188734,0.999813909738185,0.131,2.079,0.076,0.082,0.087,0.101
"result.156",0.0031440561312098,0.999730041776917,0.222,2.019,-0.02,0.081,0.085,0.1
"result.157",0.000776264031038108,0.998396409521146,0.262,2.278,-0.093,0.083,0.09,0.101
"result.158",0.263272445590515,0.99969551307501,0.053,2.226,0.142,0.084,0.089,0.101
"result.159",0.0604901297837756,0.99137017177974,0.128,2.299,0.007,0.082,0.088,0.1
"result.160",0.00267547068309012,0.999999811442847,0.23,2.15,0.055,0.083,0.089,0.101
"result.161",0.00612421754413722,0.999999811443337,0.201,2.222,0.052,0.08,0.089,0.099
"result.162",0.13094685784507,0.99999981144324,0.091,2.094,0.161,0.081,0.086,0.099
"result.163",0.0243764972701039,0.999999811443351,0.163,2.237,0.092,0.082,0.09,0.1
"result.164",0.00204942018042052,0.999850552068199,0.242,2.316,-0.037,0.084,0.091,0.102
"result.165",0.0237083694370226,0.998169457872851,0.171,2.375,-0.006,0.086,0.09,0.103
"result.166",0.051505838060644,0.999980445499612,0.132,2.066,0.102,0.081,0.085,0.099
"result.167",0.0521018155623506,0.996066356957144,0.134,2.053,0.02,0.082,0.086,0.101
"result.168",0.0336913308769933,0.999999811443149,0.152,2.169,0.109,0.083,0.088,0.101
"result.169",0.0324149505376763,0.999990916837289,0.156,2.299,0.078,0.084,0.09,0.102
"result.170",0.00594803793939821,0.997553528498396,0.206,2.239,-0.045,0.082,0.088,0.1
"result.171",0.0756568986810786,0.999996531981397,0.116,2.08,0.127,0.08,0.086,0.099
"result.172",0.0193457101420927,0.999840588996844,0.169,2.236,0.036,0.082,0.088,0.1
"result.173",0.0668013577757386,0.999491197700774,0.123,2.243,0.064,0.082,0.09,0.1
"result.174",0.0132310985668906,0.988410460962096,0.182,2.191,-0.051,0.082,0.087,0.1
"result.175",0.00677851650999108,0.999999811443072,0.204,2.174,0.056,0.083,0.088,0.101
"result.176",0.0137035903020081,0.999926536909473,0.182,2.166,0.035,0.082,0.087,0.1
"result.177",0.212596983328625,0.993655426345448,0.067,2.154,0.076,0.083,0.088,0.101
"result.178",0.0312432518455963,0.997399017252353,0.15,2.208,0.011,0.08,0.088,0.099
"result.179",0.0481392581755839,0.999982917380307,0.135,2.045,0.098,0.081,0.085,0.1
"result.180",0.0209594189387742,0.999903403034441,0.171,2.219,0.041,0.084,0.088,0.102
"result.181",0.00659309962680887,0.999995789143702,0.21,2.237,0.03,0.085,0.091,0.103
"result.182",0.0360517718696815,0.99999981144318,0.15,2.178,0.14,0.083,0.088,0.101
"result.183",0.0709035812598953,0.999999811442967,0.121,2.204,0.141,0.082,0.088,0.1
"result.184",0.00508171130210295,0.999757158070272,0.215,2.191,-0.014,0.084,0.089,0.101
"result.185",0.507637267298356,0.999999811442792,-0.001,2.047,0.286,0.083,0.086,0.101
"result.186",0.0702173905679529,0.999961591227208,0.119,2.067,0.107,0.081,0.087,0.099
"result.187",0.0035271787630559,0.999992774876573,0.22,2.18,0.019,0.082,0.089,0.1
"result.188",0.0148815794670657,0.999999811443249,0.181,2.169,0.07,0.083,0.087,0.101
"result.189",0.0249175603602984,0.999999811442695,0.167,2.297,0.084,0.085,0.09,0.102
"result.190",0.00154110285186155,0.999882016814017,0.249,2.252,-0.038,0.084,0.09,0.102
"result.191",0.000112835929643923,0.997694879218069,0.294,2.159,-0.131,0.08,0.086,0.099
"result.192",0.00708461537529551,0.999985877790471,0.202,2.118,0.033,0.082,0.087,0.101
"result.193",0.00913836665837038,0.999999811442914,0.2,2.235,0.096,0.085,0.09,0.102
"result.194",0.330175623797336,0.99981441324467,0.037,2.215,0.166,0.085,0.089,0.102
"result.195",0.0415255026196786,0.999862089688844,0.148,2.309,0.058,0.086,0.09,0.103
"result.196",0.0931259563398796,0.99961255414466,0.109,2.171,0.083,0.082,0.087,0.1
"result.197",0.345551424828719,0.999999811443236,0.033,2.164,0.239,0.083,0.088,0.101
"result.198",0.00448634126021717,0.99919400512981,0.216,2.218,-0.034,0.083,0.088,0.101
"result.199",0.000118194119706368,0.999999811442391,0.305,2.245,-0.053,0.083,0.089,0.101
"result.200",0.0897137539635689,0.999905159214573,0.11,2.091,0.105,0.082,0.086,0.1
"result.201",0.000159405552488149,0.993712414880366,0.306,2.445,-0.164,0.085,0.091,0.103
"result.202",0.0611417192140213,0.999999811442848,0.128,2.137,0.16,0.083,0.088,0.101
"result.203",0.0407722822411946,0.990071646806705,0.145,2.319,-0.012,0.083,0.091,0.101
"result.204",0.0089667592496035,0.999232276697124,0.193,2.218,-0.012,0.082,0.087,0.1
"result.205",0.0213875369462291,0.99996581273996,0.166,2.17,0.06,0.082,0.087,0.1
"result.206",0.0406862146815343,0.999991381473734,0.146,2.141,0.093,0.084,0.089,0.102
"result.207",1.11863535952274e-05,0.977297163526234,0.34,2.281,-0.225,0.083,0.089,0.101
"result.208",0.00619305884012069,0.999999811442705,0.204,2.177,0.056,0.082,0.088,0.1
"result.209",0.0286465549380591,0.999597976616114,0.158,2.312,0.034,0.083,0.089,0.101
"result.210",0.140495269551352,0.999999811443046,0.09,2.168,0.166,0.083,0.088,0.101
"result.211",0.00196459160266271,0.976250379132772,0.238,2.321,-0.125,0.083,0.089,0.1
"result.212",0.169950555212892,0.999950160511492,0.081,2.223,0.139,0.085,0.089,0.102
"result.213",0.530723279160845,0.999985687101486,-0.006,2.08,0.241,0.083,0.088,0.101
"result.214",0.188558679005406,0.999932535450239,0.072,2.088,0.146,0.081,0.086,0.1
"result.215",0.273282569932765,0.999898840904139,0.051,2.301,0.158,0.084,0.09,0.101
"result.216",0.00262073857743308,0.999904531916851,0.231,2.212,-0.016,0.083,0.089,0.101
"result.217",0.00344797250226802,0.99992747933554,0.22,2.217,-0.004,0.082,0.089,0.1
"result.218",0.0253010669591199,0.999974849036243,0.161,2.12,0.068,0.082,0.087,0.101
"result.219",0.000814273560311327,0.998139762690124,0.26,2.218,-0.093,0.082,0.089,0.101
"result.220",0.00118900032467097,0.997359494202297,0.252,2.311,-0.093,0.083,0.088,0.101
"result.221",0.0225091598963633,0.999817300114062,0.168,2.211,0.036,0.084,0.088,0.102
"result.222",0.00111047338546225,0.999979023062073,0.249,2.193,-0.017,0.081,0.088,0.1
"result.223",0.00025830067865704,0.999611696381423,0.286,2.217,-0.093,0.083,0.087,0.101
"result.224",0.526111070410663,0.999999811443369,-0.005,2.129,0.25,0.082,0.087,0.1
"result.225",0.000898280671981901,0.999998760905886,0.26,2.225,-0.014,0.083,0.089,0.101
"result.226",0.0744144637605371,0.999982363129461,0.119,2.178,0.113,0.083,0.088,0.101
"result.227",0.002653154320518,0.99979536743475,0.227,2.185,-0.024,0.081,0.088,0.1
"result.228",0.0869724864669221,0.999563965798441,0.113,2.172,0.079,0.083,0.087,0.101
"result.229",0.0475187636848089,0.999999811442992,0.136,2.122,0.179,0.081,0.088,0.1
"result.230",0.00222740099038956,0.999999811443256,0.233,2.131,0.029,0.082,0.088,0.1
"result.231",0.404806514888533,0.999907289317616,0.02,1.995,0.196,0.081,0.086,0.1
"result.232",0.014887936565963,0.999999811442933,0.181,2.101,0.125,0.083,0.089,0.102
"result.233",0.0154253461503477,0.999886686374126,0.18,2.147,0.033,0.083,0.089,0.101
"result.234",0.00296450623057178,0.999418781530012,0.233,2.254,-0.047,0.085,0.091,0.102
"result.235",0.00174463053038093,0.99817205028021,0.248,2.305,-0.082,0.085,0.089,0.102
"result.236",0.241286626795172,0.999999811442749,0.058,2.059,0.208,0.082,0.087,0.101
"result.237",0.0183725777556376,0.999657514043553,0.169,2.134,0.027,0.081,0.087,0.1
"result.238",0.0940862263364705,0.999983124358012,0.108,2.194,0.123,0.082,0.088,0.1
"result.239",0.109609515932842,0.99998687755955,0.102,2.182,0.132,0.083,0.088,0.1
"result.240",0.00976320484883198,0.99999981144227,0.193,2.169,0.108,0.083,0.089,0.101
"result.241",0.000910385085980349,0.988140162709814,0.259,2.303,-0.131,0.083,0.088,0.101
"result.242",0.0256072366461107,0.985190058005225,0.158,2.146,-0.033,0.081,0.085,0.099
"result.243",0.0877378655200825,0.99999981144338,0.111,2.04,0.152,0.081,0.086,0.1
"result.244",0.0207923671597977,0.999869017167164,0.169,2.298,0.038,0.083,0.088,0.101
"result.245",0.00285588227065697,0.997494409117005,0.226,2.201,-0.064,0.082,0.089,0.1
"result.246",0.000316382706128856,0.999688693890249,0.284,2.296,-0.088,0.083,0.089,0.101
"result.247",0.00533128434409237,0.999999811442931,0.212,2.238,0.039,0.083,0.089,0.101
"result.248",0.0246180808810825,0.999999811443301,0.169,2.292,0.083,0.086,0.09,0.103
"result.249",0.00974437538476942,0.999164291022872,0.194,2.321,-0.015,0.083,0.089,0.101
"result.250",0.0983072481503098,0.99999981144326,0.106,2.194,0.155,0.082,0.089,0.1
"result.251",0.0062489926574954,0.993763294299151,0.206,2.213,-0.062,0.083,0.088,0.101
"result.252",0.270257275926202,0.999999811443175,0.05,2.022,0.232,0.081,0.085,0.1
"result.253",0.232253304793447,0.999989432520099,0.059,1.998,0.18,0.08,0.085,0.099
"result.254",0.00268706237630121,0.99697359279922,0.239,2.435,-0.084,0.086,0.092,0.103
"result.255",0.157497004755556,0.999999811443311,0.084,2.04,0.17,0.083,0.086,0.101
"result.256",0.0903531407785068,0.999399165087129,0.109,2.075,0.079,0.081,0.085,0.1
"result.257",0.00201311666820388,0.99979080804684,0.232,2.101,-0.028,0.081,0.085,0.099
"result.258",0.320814068429884,0.999999811443225,0.039,2.208,0.215,0.083,0.089,0.101
"result.259",0.191545318211501,0.99999981144277,0.072,1.98,0.253,0.082,0.087,0.101
"result.260",0.0318490894438524,0.999841991984344,0.154,2.111,0.053,0.083,0.086,0.101
"result.261",0.113402018786332,0.999999811443148,0.104,2.341,0.166,0.086,0.092,0.103
"result.262",0.0620676936593718,0.999913267437021,0.125,1.918,0.094,0.081,0.084,0.1
"result.263",0.0171715393473261,0.999968807685782,0.177,2.221,0.049,0.084,0.088,0.101
"result.264",0.0194561361094289,0.999999811442887,0.171,2.139,0.083,0.083,0.089,0.101
"result.265",0.696937444029385,0.999993443925865,-0.042,2.026,0.283,0.083,0.085,0.101
"result.266",0.0486581804641324,0.999411345928816,0.136,2.052,0.052,0.082,0.086,0.1
"result.267",0.045946555913571,0.999115876024839,0.139,2.129,0.04,0.083,0.086,0.101
"result.268",0.00289398550325219,0.996725626201385,0.225,2.186,-0.069,0.082,0.088,0.1
"result.269",0.00906257597831246,0.99952317350251,0.196,2.183,-0.007,0.083,0.087,0.101
"result.270",0.00105312275167633,0.999829382261703,0.26,2.316,-0.057,0.084,0.09,0.102
"result.271",1.88556462333457e-07,0.999960437584085,0.376,2.307,-0.151,0.083,0.091,0.101
"result.272",0.232588401899171,0.999956796901509,0.059,1.953,0.167,0.08,0.084,0.099
"result.273",0.00799128258981981,0.999775969579437,0.194,2.082,0.009,0.081,0.084,0.099
"result.274",0.142316507462711,0.999992418189581,0.091,2.252,0.146,0.085,0.091,0.102
"result.275",0.210717156952298,0.999999811443233,0.065,2.076,0.218,0.081,0.086,0.099
"result.276",0.00118265273155927,0.997029998001911,0.251,2.137,-0.092,0.083,0.088,0.101
"result.277",0.010826729954943,0.999077925423727,0.189,2.179,-0.01,0.082,0.087,0.1
"result.278",0.00408470590107841,0.999988782546517,0.217,2.251,0.018,0.082,0.088,0.1
"result.279",0.0110251719106045,0.99914695271746,0.186,2.151,-0.005,0.081,0.086,0.1
"result.280",0.164490445478592,0.999970785740714,0.082,2.137,0.144,0.084,0.088,0.102
"result.281",0.000265999125347496,0.999944379444221,0.294,2.312,-0.074,0.085,0.09,0.103
"result.282",0.254739573672654,0.99847546725056,0.055,2.127,0.117,0.083,0.089,0.101
"result.283",0.00695673053831201,0.999977367763231,0.201,2.179,0.029,0.082,0.087,0.1
"result.284",0.0131272307880883,0.999829578616338,0.182,2.058,0.025,0.082,0.086,0.1
"result.285",0.0170971256329333,0.99995743612972,0.173,2.147,0.05,0.082,0.086,0.1
"result.286",0.384481437172946,0.999968050030341,0.025,2.1,0.202,0.083,0.087,0.101
"result.287",0.14786689556114,0.999999811442836,0.088,2.162,0.213,0.084,0.09,0.102
"result.288",0.29882208779741,0.999999811443132,0.044,2.168,0.203,0.083,0.087,0.101
"result.289",0.00334539113449425,0.999714300579409,0.23,2.338,-0.034,0.085,0.09,0.102
"result.290",0.015433871996991,0.982891100136783,0.187,2.322,-0.066,0.087,0.094,0.104
"result.291",0.00577993591228845,0.999996772484516,0.211,2.268,0.03,0.084,0.089,0.101
"result.292",0.0847011927320424,0.999985253435634,0.114,2.243,0.118,0.083,0.089,0.1
"result.293",0.353956320097686,0.999983223249069,0.031,2.136,0.201,0.083,0.088,0.101
"result.294",0.413444056864342,0.999999811443155,0.018,2.106,0.278,0.083,0.087,0.1
"result.295",0.0473335790374753,0.999488893055217,0.139,2.217,0.049,0.083,0.089,0.101
"result.296",0.0550077499125802,0.999786517814352,0.129,2.179,0.073,0.081,0.088,0.099
"result.297",0.156503798019426,0.999903405120384,0.084,2.074,0.131,0.084,0.088,0.102
"result.298",0.0110677139587415,0.999986126156916,0.187,2.189,0.048,0.082,0.088,0.1
"result.299",0.0138076207023618,0.995616824910641,0.187,2.278,-0.037,0.085,0.09,0.102
"result.300",0.00912785647422665,0.998916258018476,0.199,2.283,-0.025,0.085,0.089,0.102
"result.301",0.00054459667829184,0.994236513002269,0.282,2.441,-0.138,0.086,0.093,0.103
