"","post_prob_death_CR","post_prob_liberation_CR","trt_death_CR","trt_liberation_CR","trt_interaction_trt_ext_CR_inla","sd_death_CR","sd_liberation_CR","sd_interaction_trt_ext_CR_inla"
"result.587",0.0508411976880409,0.0532760581129958,0.134,2.388,-0.226,0.082,0.08,0.1
"result.588",0.172637210729254,0.0944614586585464,0.079,2.415,-0.154,0.083,0.084,0.101
"result.589",0.0162167230110616,0.0302365234436522,0.178,2.48,-0.284,0.083,0.086,0.101
"result.590",0.0228236241241671,0.0747260736425747,0.164,2.408,-0.247,0.082,0.079,0.1
"result.591",0.00491249071179214,0.181351198191765,0.217,2.434,-0.27,0.084,0.089,0.102
"result.592",0.122609145649516,0.0658605499851002,0.096,2.493,-0.18,0.082,0.077,0.1
"result.593",0.263794520416713,0.139203875914657,0.053,2.319,-0.115,0.084,0.088,0.102
"result.594",0.0120858383308019,0.0404772593440854,0.182,2.416,-0.282,0.081,0.076,0.099
"result.595",0.000122129534570675,0.0197912351736782,0.303,2.503,-0.42,0.083,0.085,0.101
"result.596",0.0131455185543545,0.39980846127143,0.179,2.25,-0.194,0.081,0.088,0.099
"result.597",0.146930606403254,0.0203744789749251,0.087,2.355,-0.204,0.082,0.086,0.101
"result.598",0.194316698209015,0.426860269238868,0.071,2.399,-0.082,0.083,0.076,0.1
"result.599",0.00238579008290812,0.0164263484628082,0.233,2.356,-0.356,0.083,0.091,0.101
"result.600",0.360923371598779,0.066198215705419,0.03,2.326,-0.116,0.084,0.089,0.102
"result.601",0.0669338089157142,0.12282878073636,0.121,2.356,-0.188,0.081,0.076,0.099
"result.602",0.000449114600704172,0.00325571672482816,0.278,2.521,-0.433,0.084,0.089,0.101
"result.603",0.0156464860781029,0.312089452314725,0.181,2.515,-0.208,0.084,0.081,0.101
"result.604",0.023948387617155,0.0535883208757929,0.162,2.314,-0.254,0.082,0.087,0.1
"result.605",0.0761493091110284,0.032274737467086,0.116,2.331,-0.222,0.081,0.084,0.099
"result.606",0.0625285870994086,0.00426144963068298,0.125,2.325,-0.276,0.081,0.089,0.1
"result.607",0.0101916059219027,0.195440354311609,0.19,2.424,-0.239,0.082,0.078,0.1
"result.608",0.00127344904548517,0.202479539484189,0.243,2.387,-0.29,0.08,0.08,0.099
"result.609",0.000404428837947941,0.0418697179738252,0.28,2.542,-0.378,0.084,0.087,0.101
"result.610",0.00398231685900132,0.0437037206735282,0.214,2.224,-0.313,0.081,0.087,0.099
"result.611",0.000287903538742132,0.00500178140009511,0.286,2.55,-0.433,0.083,0.086,0.101
"result.612",0.198387446652735,0.0823318045024044,0.07,2.4,-0.149,0.082,0.079,0.1
"result.613",0.138966465078189,0.0091828628247157,0.091,2.465,-0.226,0.084,0.085,0.101
"result.614",0.0183314189222389,0.0548818283796452,0.167,2.182,-0.26,0.08,0.084,0.099
"result.615",0.000354295965427402,0.233599443104876,0.274,2.435,-0.316,0.081,0.08,0.099
"result.616",0.00520581190485035,0.00333333199481867,0.213,2.529,-0.368,0.083,0.082,0.101
"result.617",0.00775978202662067,0.0670820327359443,0.201,2.446,-0.286,0.083,0.087,0.101
"result.618",0.000308317220025686,0.0520701086547545,0.289,2.523,-0.381,0.084,0.09,0.102
"result.619",1.88554996919919e-07,0.00921081221011177,0.401,2.613,-0.536,0.084,0.086,0.102
"result.620",0.00873186215133012,0.171454651968075,0.195,2.326,-0.249,0.082,0.088,0.1
"result.621",0.139241247124191,0.121627564513548,0.091,2.396,-0.157,0.083,0.084,0.101
"result.622",0.00765900855332574,0.157571729559224,0.202,2.461,-0.259,0.084,0.087,0.101
"result.623",0.501855322792934,0.0757941561565877,0,2.358,-0.082,0.084,0.088,0.102
"result.624",0.0164458226463601,0.0357971084243444,0.176,2.446,-0.279,0.083,0.085,0.1
"result.625",0.000553799351448829,0.0939101729695947,0.272,2.465,-0.347,0.083,0.088,0.101
"result.626",1.41707326931166e-05,0.0419862122308918,0.337,2.46,-0.437,0.083,0.087,0.101
"result.627",0.0838966746584909,0.00671091241119104,0.114,2.521,-0.254,0.083,0.077,0.1
"result.628",3.4896277506837e-05,0.061142444907608,0.33,2.523,-0.419,0.084,0.086,0.102
"result.629",0.315542043301058,0.0393052724357225,0.04,2.34,-0.14,0.083,0.089,0.1
"result.630",0.23205086688576,0.351805994678808,0.06,2.328,-0.082,0.082,0.081,0.1
"result.631",0.00105318584500289,0.506937371557376,0.257,2.339,-0.256,0.084,0.09,0.101
"result.632",0.00591950700078397,0.00510997514663958,0.215,2.568,-0.362,0.086,0.088,0.103
"result.633",0.0559130469657531,0.0493418381167046,0.134,2.463,-0.228,0.084,0.084,0.102
"result.634",0.23802152111474,0.189597569966797,0.06,2.264,-0.11,0.084,0.089,0.101
"result.635",0.0276225592952598,0.0784630438501661,0.163,2.415,-0.244,0.085,0.091,0.102
"result.636",0.179923606369817,0.0696320982461016,0.075,2.401,-0.159,0.082,0.082,0.099
"result.637",0.193384764992763,0.0729815396259983,0.071,2.28,-0.155,0.082,0.087,0.1
"result.638",0.270255880170782,0.328479913368965,0.052,2.406,-0.077,0.084,0.085,0.102
"result.639",0.036825952159828,0.342912855209802,0.145,2.422,-0.168,0.081,0.075,0.099
"result.640",2.41180538771549e-05,0.0330244998012991,0.328,2.541,-0.433,0.082,0.079,0.1
"result.641",0.0290974035841095,0.0259878820859043,0.154,2.404,-0.266,0.081,0.08,0.1
"result.642",0.139089970889427,0.602144996896192,0.089,2.185,-0.074,0.081,0.086,0.1
"result.643",0.0054930227628514,0.000364541514755845,0.207,2.438,-0.401,0.081,0.084,0.1
"result.644",0.0357447353561654,0.393943082788411,0.144,2.258,-0.159,0.08,0.084,0.098
"result.645",1.88556479873414e-07,0.0211051557210453,0.359,2.644,-0.474,0.084,0.082,0.101
"result.646",0.138578569018118,0.0715553146438195,0.089,2.347,-0.173,0.082,0.085,0.1
"result.647",0.0219582483253778,0.00508140725618533,0.165,2.32,-0.312,0.082,0.087,0.1
"result.648",0.0109735422937424,0.0598761218466141,0.192,2.517,-0.281,0.084,0.08,0.101
"result.649",0.120816179622503,0.011481762859598,0.097,2.434,-0.227,0.082,0.082,0.1
"result.650",0.236851530928466,0.22502822688963,0.061,2.417,-0.104,0.085,0.086,0.102
"result.651",0.0465010839039988,0.0835453971165844,0.141,2.408,-0.22,0.084,0.091,0.102
"result.652",0.00246403779216101,0.290278197515991,0.235,2.488,-0.266,0.083,0.085,0.101
"result.653",0.00150902196925696,0.0537463723001267,0.249,2.528,-0.341,0.084,0.08,0.102
"result.654",0.0860830178606405,0.424112221361243,0.115,2.408,-0.126,0.084,0.084,0.102
"result.655",0.211393533680814,0.0453828415643572,0.067,2.44,-0.163,0.083,0.079,0.101
"result.656",0.00234662167472896,0.0419324952207635,0.237,2.461,-0.337,0.084,0.089,0.102
"result.657",0.00221960133650891,0.00141616251765719,0.238,2.508,-0.41,0.084,0.088,0.102
"result.658",0.00216928283857,0.0946485684265483,0.233,2.378,-0.308,0.082,0.089,0.1
"result.659",0.207190993455862,0.0937022624770193,0.068,2.379,-0.144,0.083,0.083,0.101
"result.660",0.0149936734651161,0.0579988857916107,0.181,2.414,-0.27,0.083,0.087,0.101
"result.661",0.00124731905012838,0.0179067830036912,0.254,2.484,-0.375,0.084,0.089,0.102
"result.662",0.199748035350071,0.197993282518002,0.069,2.353,-0.117,0.081,0.077,0.099
"result.663",0.0825806889271556,0.035800474040569,0.116,2.391,-0.219,0.083,0.087,0.101
"result.664",0.00679946693945242,0.0015493639556633,0.2,2.409,-0.371,0.081,0.083,0.1
"result.665",0.1020319400629,0.0326355917083834,0.105,2.509,-0.209,0.082,0.085,0.1
"result.666",0.0881667320842161,0.00855265861941701,0.112,2.298,-0.248,0.082,0.088,0.1
"result.667",0.00208965518630111,0.0501840727174074,0.237,2.446,-0.331,0.083,0.083,0.101
"result.668",0.00347086981666127,0.391724959653449,0.218,2.296,-0.234,0.081,0.087,0.099
"result.669",0.116997423727008,0.0618207985201509,0.097,2.281,-0.185,0.081,0.085,0.1
"result.670",0.0185643998171466,0.082293202144026,0.173,2.415,-0.253,0.083,0.08,0.101
"result.671",0.200570186727881,0.080311457197953,0.069,2.336,-0.149,0.082,0.083,0.1
"result.672",0.769376635024774,0.0973182485242781,-0.061,2.393,-0.012,0.083,0.078,0.101
"result.673",0.010971895460925,0.00918353673227479,0.188,2.456,-0.322,0.082,0.085,0.1
"result.674",0.0252461784444899,0.00562177551977849,0.159,2.404,-0.304,0.081,0.076,0.099
"result.675",0.00129174046296887,0.143466863461698,0.246,2.292,-0.307,0.081,0.089,0.1
"result.676",0.0449915637132376,0.331596390546884,0.141,2.289,-0.166,0.083,0.088,0.101
"result.677",0.0208527760525394,0.0707554071346197,0.169,2.495,-0.253,0.083,0.082,0.101
"result.678",0.00964832175489826,0.00953918849574731,0.193,2.549,-0.325,0.083,0.078,0.1
"result.679",0.312219976775133,0.26398273661811,0.04,2.346,-0.076,0.082,0.077,0.1
"result.680",0.259253727997098,0.0074214178572054,0.055,2.52,-0.193,0.085,0.08,0.102
"result.681",0.249552870579326,0.181169194202062,0.055,2.278,-0.107,0.081,0.084,0.099
"result.682",0.000787171308835355,0.113182979836564,0.259,2.477,-0.328,0.082,0.081,0.1
"result.683",0.0267821030142984,0.119584102803767,0.163,2.388,-0.231,0.084,0.09,0.102
"result.684",0.00120587314301404,0.000893694411961299,0.254,2.542,-0.432,0.084,0.088,0.101
"result.685",0.0804974183036388,0.432676160399691,0.117,2.377,-0.126,0.083,0.088,0.101
"result.686",0.0908874189623674,0.00544388392213435,0.11,2.315,-0.257,0.082,0.087,0.1
"result.687",0.00273219645973572,0.00704875038255492,0.227,2.478,-0.367,0.082,0.078,0.1
"result.688",0.0118350362244954,0.152691543421026,0.187,2.392,-0.246,0.083,0.086,0.101
"result.689",0.0471089174242046,0.0192015226232348,0.144,2.585,-0.261,0.086,0.081,0.103
"result.690",0.00475111555663764,0.0700970563159017,0.214,2.417,-0.298,0.083,0.087,0.1
"result.691",0.134080339440625,0.100739380547865,0.09,2.401,-0.162,0.081,0.078,0.099
"result.692",0.0238914797884891,0.28415345946389,0.16,2.292,-0.193,0.081,0.086,0.099
"result.693",0.0212283270863179,0.125648475514461,0.165,2.444,-0.23,0.081,0.077,0.099
"result.694",0.00271485230629556,0.000848915362397396,0.233,2.525,-0.413,0.084,0.09,0.102
"result.695",0.00103130028234927,0.0972143451689711,0.254,2.416,-0.328,0.082,0.088,0.1
"result.696",0.0577531096729668,0.0477208129206735,0.128,2.317,-0.224,0.081,0.086,0.099
"result.697",0.390350746726145,0.119199450602526,0.023,2.274,-0.09,0.082,0.085,0.1
"result.698",0.00904986349146314,0.00144908074260464,0.196,2.46,-0.368,0.083,0.087,0.101
"result.699",0.0327216252648223,0.0222004175225884,0.156,2.536,-0.27,0.085,0.087,0.102
"result.700",0.000601244048983553,0.00834664759945902,0.263,2.425,-0.399,0.081,0.087,0.099
"result.701",0.00433738497991144,0.00616005669078656,0.217,2.507,-0.359,0.083,0.08,0.1
"result.702",0.0216269911160664,0.0382256610679821,0.164,2.376,-0.266,0.081,0.08,0.1
"result.703",0.0219743686028459,0.0228242238073944,0.165,2.373,-0.28,0.082,0.084,0.1
"result.704",0.0592914816770401,0.249935837764363,0.129,2.432,-0.167,0.083,0.079,0.1
"result.705",4.57852286979413e-05,0.0753028502184299,0.316,2.372,-0.399,0.082,0.088,0.1
"result.706",0.0222601902190395,0.0772289084861389,0.171,2.426,-0.252,0.085,0.091,0.102
"result.707",0.0754121170248524,0.11872027366398,0.119,2.314,-0.188,0.083,0.09,0.101
"result.708",0.0805348884878873,0.249214953960183,0.117,2.435,-0.155,0.083,0.086,0.101
"result.709",0.0702322050397396,0.00479181596115208,0.122,2.487,-0.269,0.083,0.079,0.101
"result.710",0.330783200039419,0.653327892298359,0.036,2.297,-0.013,0.082,0.083,0.1
"result.711",0.0110402058678083,0.0163750904592892,0.198,2.64,-0.318,0.086,0.086,0.103
"result.712",0.0497154770770082,0.0412250354493244,0.135,2.342,-0.234,0.082,0.088,0.1
"result.713",0.306708137062613,0.319841506713571,0.043,2.367,-0.07,0.085,0.085,0.102
"result.714",0.0625400580628284,0.264516008002375,0.128,2.447,-0.163,0.083,0.082,0.101
"result.715",0.00208314217631432,0.0242801799377453,0.243,2.52,-0.355,0.085,0.088,0.102
"result.716",0.0602261351083896,0.249435499425399,0.13,2.462,-0.168,0.083,0.079,0.101
"result.717",0.100070637275075,0.248540576432524,0.106,2.415,-0.144,0.083,0.078,0.1
"result.718",0.01586534557395,0.1379031652275,0.178,2.488,-0.24,0.083,0.081,0.1
"result.719",0.160949963395125,0.193783633154703,0.082,2.388,-0.131,0.082,0.077,0.1
"result.720",0.0189029973943198,0.0587356631361736,0.17,2.369,-0.259,0.082,0.087,0.1
"result.721",0.0627742681554698,0.0887000449332503,0.128,2.378,-0.205,0.083,0.086,0.101
"result.722",1.88556425778628e-07,0.00915534813181917,0.376,2.536,-0.511,0.084,0.09,0.102
"result.723",0.0253222384604652,0.000364456672580449,0.164,2.453,-0.358,0.084,0.086,0.102
"result.724",0.000347044962834778,0.00761576941351061,0.284,2.461,-0.423,0.084,0.089,0.102
"result.725",1.88556264055319e-07,0.00816181945109395,0.36,2.547,-0.497,0.084,0.089,0.102
"result.726",0.00696485323414414,0.21295837716802,0.207,2.457,-0.252,0.084,0.087,0.102
"result.727",0.0997465345462153,0.211550937568094,0.106,2.409,-0.152,0.083,0.082,0.101
"result.728",0.107374136271854,0.287988511953321,0.101,2.374,-0.133,0.082,0.077,0.1
"result.729",0.22815594904749,0.222363579009188,0.062,2.309,-0.105,0.083,0.088,0.1
"result.730",0.0444736895555949,0.0390565652208456,0.137,2.276,-0.239,0.08,0.085,0.099
"result.731",0.0301150862099766,0.00767163033103346,0.156,2.377,-0.295,0.083,0.089,0.101
"result.732",0.757297856207836,0.263317754771954,-0.058,2.218,0.021,0.083,0.087,0.101
"result.733",0.00918322217502968,0.204055555107868,0.192,2.342,-0.239,0.081,0.084,0.1
"result.734",0.0567470224581258,0.00115163167343535,0.13,2.439,-0.305,0.082,0.083,0.1
"result.735",0.0238838584884376,0.0238900522948607,0.162,2.359,-0.277,0.082,0.091,0.1
"result.736",0.00907823635663293,0.0124910693563687,0.198,2.467,-0.326,0.084,0.087,0.101
"result.737",0.00442757877728613,0.0679706920751232,0.214,2.419,-0.3,0.082,0.082,0.1
"result.738",0.0209988671631208,0.161945233671638,0.175,2.601,-0.231,0.086,0.08,0.103
"result.739",0.00515613855239726,0.0140781819594198,0.21,2.483,-0.336,0.082,0.078,0.1
"result.740",0.209844016761473,0.021526922068469,0.067,2.407,-0.182,0.083,0.087,0.1
"result.741",0.0271159951810488,0.0449835572911047,0.164,2.5,-0.26,0.085,0.09,0.102
"result.742",0.0718793110140774,0.0868589726964292,0.122,2.46,-0.2,0.083,0.077,0.101
"result.743",0.00277964221258211,0.0804409680441998,0.225,2.298,-0.306,0.081,0.089,0.1
"result.744",0.00397893899280225,0.294264279040484,0.225,2.584,-0.256,0.085,0.079,0.102
"result.745",0.00431011310725585,0.0475657262822845,0.221,2.502,-0.315,0.084,0.088,0.101
"result.746",0.283427850778226,0.0322522838381285,0.048,2.429,-0.153,0.083,0.084,0.101
"result.747",0.0191249448190248,0.141528096997724,0.171,2.402,-0.233,0.082,0.081,0.101
"result.748",0.00213679215154169,0.0218110290200059,0.238,2.507,-0.352,0.083,0.088,0.101
"result.749",0.25815104445993,0.0256050646777292,0.054,2.283,-0.166,0.083,0.088,0.101
"result.750",0.0077732869222244,0.00814398380339931,0.198,2.451,-0.336,0.082,0.083,0.1
"result.751",0.0904761147171527,0.0318468699401691,0.108,2.377,-0.214,0.081,0.081,0.099
"result.752",0.225660418947997,0.598561546110446,0.064,2.426,-0.049,0.084,0.083,0.101
"result.753",4.30054543251973e-05,0.0397263821618898,0.32,2.476,-0.42,0.082,0.089,0.1
"result.754",0.000624938249211287,0.0106811342826059,0.263,2.454,-0.394,0.081,0.086,0.099
"result.755",0.0396656989171002,0.101822554474827,0.145,2.308,-0.219,0.083,0.091,0.101
"result.756",0.022415723565614,0.178483853304298,0.168,2.362,-0.22,0.084,0.091,0.101
"result.757",2.82375933854537e-05,0.0252207497259109,0.327,2.518,-0.439,0.083,0.082,0.101
"result.758",0.360236637587631,0.20118017215705,0.03,2.432,-0.078,0.084,0.081,0.101
"result.759",0.0564140690934621,0.427121787759848,0.129,2.313,-0.139,0.081,0.078,0.099
"result.760",0.0011393816710076,0.0949175549204454,0.252,2.543,-0.326,0.083,0.08,0.1
"result.761",0.0532486839063431,0.0223133878000521,0.133,2.444,-0.247,0.082,0.078,0.1
"result.762",0.00300620386633424,0.178233825288723,0.225,2.458,-0.277,0.082,0.079,0.1
"result.763",0.00546904418424499,0.0220745182243391,0.212,2.527,-0.327,0.084,0.083,0.101
"result.764",0.0128107468667596,0.0984603615451912,0.187,2.347,-0.261,0.084,0.093,0.102
"result.765",3.46360757051426e-05,0.00618095207344549,0.332,2.518,-0.476,0.085,0.09,0.103
"result.766",0.260243767558193,0.118276828866059,0.052,2.302,-0.12,0.081,0.082,0.099
"result.767",0.14422913169421,0.0779004168095326,0.088,2.376,-0.169,0.083,0.087,0.101
"result.768",0.00669604578542046,0.369351892682615,0.205,2.369,-0.225,0.083,0.091,0.101
"result.769",0.202571590386048,0.0620120660401401,0.069,2.41,-0.156,0.083,0.08,0.1
"result.770",0.00342339150858206,0.00142548741094017,0.221,2.443,-0.392,0.082,0.086,0.1
"result.771",0.000347713462223701,0.4474021724837,0.282,2.513,-0.289,0.083,0.08,0.101
"result.772",0.00059217270870482,0.0048635541416514,0.268,2.544,-0.416,0.083,0.08,0.1
"result.773",0.0247013381937401,0.0282947002223164,0.16,2.354,-0.269,0.081,0.084,0.1
"result.774",0.0130099789470378,0.00593029592902894,0.185,2.511,-0.327,0.083,0.084,0.1
"result.775",0.0374909939482234,0.034418568884744,0.148,2.377,-0.253,0.083,0.088,0.101
"result.776",0.00176632036535261,0.00383984474770582,0.238,2.465,-0.39,0.082,0.087,0.1
"result.777",0.0935045781567521,0.036805747504507,0.107,2.279,-0.211,0.081,0.087,0.1
"result.778",0.0480018168922757,0.116356226442302,0.137,2.397,-0.205,0.083,0.086,0.1
"result.779",0.00202634316100569,0.00640543778371017,0.236,2.32,-0.381,0.082,0.089,0.101
"result.780",0.0516007551928433,0.0826687203035691,0.136,2.416,-0.215,0.083,0.089,0.101
"result.781",0.186911284172178,0.0680545443301486,0.073,2.261,-0.16,0.082,0.091,0.101
"result.782",0.724278815798191,0.314340233719019,-0.05,2.321,0.022,0.084,0.082,0.102
"result.783",0.00438563971245817,0.366156138999683,0.218,2.491,-0.238,0.083,0.079,0.101
"result.784",0.0122736371347326,0.046646208208701,0.184,2.327,-0.28,0.082,0.086,0.1
"result.785",0.100986737909049,0.0577823265568466,0.104,2.242,-0.195,0.081,0.086,0.1
"result.786",0.00467829891077103,0.210200176217352,0.211,2.371,-0.258,0.081,0.08,0.1
"result.787",0.046375533373988,0.0804902307785847,0.141,2.411,-0.221,0.084,0.09,0.101
"result.788",0.723389675439548,0.160517874065715,-0.048,2.289,-0.008,0.082,0.078,0.1
"result.789",0.00497355283070106,0.0387638367655936,0.218,2.562,-0.318,0.084,0.079,0.102
"result.790",0.0239774002108534,0.610461831319359,0.161,2.344,-0.145,0.081,0.086,0.099
"result.791",0.0576837613078619,0.303782400568805,0.132,2.497,-0.161,0.083,0.076,0.101
"result.792",0.00692112271972495,0.232246902773454,0.2,2.338,-0.242,0.081,0.088,0.1
"result.793",0.202855364946531,0.728743113575637,0.07,2.296,-0.035,0.084,0.091,0.102
"result.794",0.00634147424749485,0.012177686938093,0.213,2.511,-0.342,0.085,0.091,0.103
"result.795",0.00775169107138172,0.338013657010824,0.197,2.339,-0.221,0.082,0.088,0.1
"result.796",0.514475267917972,0.397114993967637,-0.003,2.225,-0.012,0.081,0.083,0.099
"result.797",0.276084798975081,0.0280591191240163,0.05,2.433,-0.158,0.083,0.077,0.101
"result.798",0.00319174599186149,0.0413050400220193,0.229,2.481,-0.328,0.084,0.087,0.102
"result.799",0.0862798413395911,0.00297377595919968,0.109,2.306,-0.268,0.08,0.087,0.099
"result.800",0.0278220844236267,0.0656832131490842,0.158,2.283,-0.245,0.082,0.091,0.101
"result.801",0.000127434171146083,0.0410488657245369,0.296,2.408,-0.395,0.081,0.088,0.099
"result.802",0.776868663624516,0.631937031246331,-0.063,2.302,0.082,0.083,0.078,0.101
"result.803",0.00938678662242709,0.0621986996999961,0.199,2.53,-0.287,0.085,0.083,0.102
"result.804",0.000550592761066179,0.0113683630990074,0.267,2.469,-0.398,0.082,0.081,0.1
"result.805",0.036584205294224,0.178344662117198,0.149,2.324,-0.202,0.083,0.089,0.101
"result.806",0.739123123618138,0.173353529190466,-0.053,2.272,-0.002,0.083,0.083,0.101
"result.807",0.674434622789592,0.0408190563243308,-0.037,2.28,-0.062,0.082,0.086,0.1
"result.808",0.0326154329053406,0.0352160047992088,0.153,2.271,-0.258,0.083,0.085,0.101
"result.809",0.0163198744435675,0.0141962633530562,0.173,2.369,-0.299,0.081,0.082,0.099
"result.810",0.00131363878112319,0.00973176272398912,0.253,2.464,-0.388,0.084,0.089,0.102
"result.811",0.0449552855896951,0.19360541998165,0.138,2.311,-0.187,0.081,0.085,0.099
"result.812",0.0508685223609134,0.0451149020833976,0.13,2.303,-0.227,0.079,0.08,0.098
"result.813",0.0927921251311826,0.0338873558845862,0.11,2.433,-0.214,0.083,0.083,0.101
"result.814",0.039998940628566,0.00173081330954872,0.148,2.42,-0.316,0.084,0.091,0.102
"result.815",0.162054517806702,0.133206528204336,0.082,2.406,-0.146,0.083,0.077,0.101
"result.816",0.00108418197148413,0.291107073318775,0.253,2.39,-0.285,0.083,0.084,0.101
"result.817",0.00322774590476744,0.111976618552451,0.23,2.389,-0.299,0.084,0.09,0.102
"result.818",0.072774566512208,0.024832057592461,0.121,2.502,-0.232,0.083,0.079,0.101
"result.819",0.486077324234059,0.0431830618952189,0.003,2.291,-0.101,0.082,0.085,0.1
"result.820",0.186685232557205,0.164218872333672,0.074,2.341,-0.13,0.083,0.085,0.101
"result.821",0.0249508131099988,0.0745827159951449,0.163,2.471,-0.245,0.083,0.08,0.101
"result.822",0.00134060198706773,0.368899583184811,0.248,2.498,-0.267,0.083,0.08,0.1
"result.823",0.0571972795615768,0.0252646950888781,0.129,2.247,-0.242,0.082,0.088,0.1
"result.824",0.464363838636677,0.0324446045472618,0.008,2.245,-0.114,0.082,0.089,0.1
"result.825",0.0555312497319885,0.0363024065758921,0.131,2.377,-0.234,0.082,0.081,0.1
"result.826",0.0101440046702922,0.0211977974073321,0.189,2.41,-0.305,0.081,0.079,0.1
"result.827",0.0476779117255328,0.0941621240152382,0.137,2.348,-0.213,0.082,0.082,0.1
"result.828",1.88556927901093e-07,0.00255182814665444,0.395,2.601,-0.554,0.083,0.088,0.1
"result.829",0.0116156848790353,0.476725522591246,0.184,2.342,-0.187,0.081,0.081,0.099
"result.830",0.283095215155093,0.0551342561180166,0.047,2.347,-0.138,0.081,0.084,0.099
"result.831",0.0648019005327601,0.0503065620385242,0.124,2.462,-0.217,0.082,0.081,0.099
"result.832",0.0891035002455512,0.100339226125898,0.11,2.267,-0.184,0.082,0.087,0.1
"result.833",0.0398534142806861,0.0230402376644675,0.147,2.517,-0.261,0.084,0.082,0.101
"result.834",0.634271812992539,0.0606286885453461,-0.028,2.407,-0.06,0.083,0.079,0.101
"result.835",0.0139508833429783,0.0564409440789889,0.188,2.601,-0.278,0.086,0.087,0.103
"result.836",0.0343825381021646,0.0579647905258014,0.156,2.47,-0.246,0.086,0.091,0.103
"result.837",0.193826459886442,0.0221207339162037,0.069,2.265,-0.185,0.08,0.084,0.098
"result.838",0.260290556022835,0.0492142970765833,0.052,2.235,-0.147,0.08,0.085,0.099
"result.839",0.0234903467765723,0.274620386023008,0.163,2.311,-0.197,0.082,0.087,0.1
"result.840",0.0156890610627705,0.0970753406925879,0.187,2.518,-0.261,0.087,0.094,0.104
"result.841",0.0129810707160229,0.125050055570589,0.192,2.554,-0.257,0.086,0.085,0.103
"result.842",0.00920724310020418,0.0748289310122472,0.199,2.487,-0.281,0.084,0.088,0.102
"result.843",0.00191702348081479,0.00669886691884025,0.24,2.438,-0.382,0.083,0.089,0.101
"result.844",0.0101891766231125,0.130954168604298,0.196,2.485,-0.259,0.084,0.088,0.102
"result.845",0.133893065626631,0.0484172196412537,0.091,2.295,-0.186,0.082,0.089,0.1
"result.846",0.0698090487767072,0.157544985481322,0.121,2.394,-0.178,0.082,0.078,0.1
"result.847",0.106599234960822,0.00423987553424654,0.102,2.435,-0.253,0.082,0.08,0.1
"result.848",0.00622118286258047,0.0158266151554443,0.208,2.549,-0.33,0.083,0.084,0.101
"result.849",0.0999570257044637,0.201972036487756,0.105,2.304,-0.153,0.082,0.086,0.1
"result.850",0.0714695782381436,0.0636754186412064,0.12,2.383,-0.207,0.082,0.08,0.1
"result.851",0.558023209718995,0.287669942561981,-0.012,2.263,-0.02,0.083,0.088,0.101
"result.852",0.00493961442846243,0.103978760084241,0.219,2.629,-0.29,0.085,0.077,0.102
"result.853",0.0349457939683373,0.00402342893464058,0.151,2.433,-0.302,0.083,0.088,0.101
"result.854",0.00166995967385108,0.0013449581454863,0.245,2.558,-0.416,0.083,0.085,0.101
"result.855",0.0839828486502633,0.133423051987288,0.113,2.367,-0.176,0.082,0.084,0.1
"result.856",0.0100867414489813,0.0812614583252478,0.191,2.29,-0.272,0.082,0.089,0.1
"result.857",0.000949425736583484,0.15743125739249,0.258,2.47,-0.315,0.083,0.087,0.101
"result.858",0.142876074951249,0.348032308723637,0.088,2.345,-0.11,0.082,0.077,0.1
"result.859",0.197596239438572,0.0231807499673538,0.07,2.381,-0.184,0.082,0.078,0.1
"result.860",0.000634539178409954,0.471068295542289,0.272,2.383,-0.276,0.084,0.09,0.102
"result.861",0.133421471001404,0.504498230785515,0.092,2.321,-0.091,0.083,0.087,0.101
"result.862",0.0273546193674837,0.113850169781862,0.159,2.382,-0.229,0.083,0.09,0.101
"result.863",0.0677687565222215,0.122281719760189,0.122,2.354,-0.189,0.082,0.084,0.1
"result.864",0.0110391876137843,0.107980950979348,0.188,2.46,-0.258,0.082,0.078,0.1
"result.865",0.000122753419636591,0.00874819245620451,0.295,2.462,-0.431,0.081,0.082,0.099
"result.866",0.214928863703591,0.100707245193776,0.066,2.334,-0.139,0.083,0.085,0.101
"result.867",0.0812269666179624,0.0945927658917584,0.117,2.347,-0.193,0.084,0.09,0.102
"result.868",3.14909221517507e-05,0.013466145519162,0.329,2.516,-0.456,0.084,0.092,0.101
"result.869",0.00208829386208825,0.0251853290126156,0.242,2.438,-0.354,0.084,0.093,0.102
"result.870",0.039227109154356,0.268323445666953,0.143,2.329,-0.179,0.081,0.084,0.099
"result.871",0.197293609474666,0.049875021190942,0.07,2.337,-0.164,0.082,0.084,0.1
"result.872",0.429272287809983,0.210371843269041,0.015,2.48,-0.061,0.085,0.077,0.102
"result.873",0.0199039481562851,0.258251536579715,0.171,2.4,-0.208,0.083,0.088,0.101
"result.874",0.292245432999263,0.278851927582636,0.046,2.367,-0.079,0.084,0.087,0.102
"result.875",0.067181101921314,0.000774545853851283,0.123,2.469,-0.305,0.082,0.078,0.1
"result.876",0.137448028849251,0.0202901526237671,0.091,2.375,-0.208,0.083,0.089,0.101
"result.877",0.00501812648060778,0.00658904575855557,0.217,2.583,-0.358,0.084,0.079,0.102
"result.878",0.0119199376786425,0.234714207386669,0.189,2.443,-0.231,0.084,0.084,0.102
"result.879",0.0055379994422558,0.0235853952048203,0.212,2.517,-0.325,0.083,0.079,0.101
