"","post_prob_death_CR","post_prob_liberation_CR","trt_death_CR","trt_liberation_CR","trt_interaction_trt_ext_CR_inla","sd_death_CR","sd_liberation_CR","sd_interaction_trt_ext_CR_inla"
"result.1065",0.923522822316002,0.608411861346874,-0.122,2.271,0.137,0.085,0.088,0.102
"result.1066",0.00688393814345814,0.16793110073372,0.202,2.493,-0.257,0.082,0.076,0.1
"result.1067",0.924329522382909,0.779680557979201,-0.121,2.366,0.165,0.085,0.076,0.102
"result.1068",0.803426941466499,0.867174001798099,-0.073,2.29,0.137,0.086,0.09,0.103
"result.1069",0.0666387991042642,0.223919587717723,0.127,2.511,-0.17,0.084,0.083,0.102
"result.1070",0.765912723462242,0.786601343706943,-0.062,2.436,0.107,0.086,0.078,0.103
"result.1071",0.188266407015173,0.0437917605244744,0.075,2.49,-0.171,0.084,0.09,0.101
"result.1072",0.0215470649305743,0.17030837411934,0.17,2.442,-0.224,0.084,0.088,0.101
"result.1073",0.249121695627712,0.362355332524567,0.058,2.482,-0.078,0.086,0.087,0.102
"result.1074",0.203687380108314,0.380835228722276,0.069,2.479,-0.086,0.084,0.078,0.101
"result.1075",0.749386104015728,0.532712933142007,-0.058,2.359,0.062,0.086,0.089,0.103
"result.1076",0.370734363407794,0.245381848273755,0.028,2.457,-0.066,0.084,0.078,0.101
"result.1077",0.303882453510439,0.558451647521974,0.045,2.442,-0.037,0.087,0.092,0.104
"result.1078",0.345847993437098,0.286009688239385,0.033,2.414,-0.065,0.083,0.079,0.101
"result.1079",0.0534310581281129,0.451962991882392,0.139,2.451,-0.146,0.086,0.09,0.103
"result.1080",0.752473138261987,0.0989769096142452,-0.058,2.371,-0.016,0.085,0.086,0.102
"result.1081",0.340459920404895,0.268892199833212,0.036,2.589,-0.071,0.088,0.084,0.104
"result.1082",0.929687251235315,0.846892103226558,-0.123,2.318,0.181,0.084,0.079,0.101
"result.1083",0.317493791470219,0.821801051861171,0.04,2.355,0.012,0.085,0.089,0.102
"result.1084",0.557303100634253,0.723271029059616,-0.012,2.457,0.046,0.088,0.09,0.104
"result.1085",0.447706783152973,0.625880830579542,0.011,2.454,0.007,0.086,0.083,0.103
"result.1086",0.0262213318133504,0.13960963040883,0.167,2.496,-0.228,0.086,0.089,0.103
"result.1087",0.860838237064426,0.849869889853984,-0.092,2.326,0.151,0.085,0.087,0.102
"result.1088",0.347200567759937,0.83810606659654,0.034,2.525,0.021,0.087,0.078,0.103
"result.1089",0.677034073323376,0.293326140801045,-0.038,2.46,0.008,0.084,0.079,0.101
"result.1090",0.323399026946571,0.741569480956628,0.04,2.495,-0.003,0.087,0.085,0.104
"result.1091",0.435955106562494,0.766673888384402,0.014,2.403,0.028,0.085,0.089,0.102
"result.1092",0.332136200967672,0.0761760890407563,0.037,2.443,-0.119,0.085,0.085,0.102
"result.1093",0.0226735502731692,0.28642892982559,0.176,2.511,-0.208,0.088,0.1,0.105
"result.1094",0.898117944327398,0.557596156581743,-0.107,2.335,0.115,0.084,0.085,0.102
"result.1095",0.20066662792306,0.669223356606304,0.073,2.519,-0.048,0.087,0.083,0.103
"result.1096",0.10152492766381,0.867319971410022,0.107,2.462,-0.044,0.084,0.081,0.101
"result.1097",0.0867782981165108,0.376917233311346,0.114,2.387,-0.132,0.084,0.086,0.101
"result.1098",0.249288335569937,0.424604004681885,0.057,2.483,-0.067,0.083,0.083,0.1
"result.1099",0.176910546665521,0.390815506404723,0.08,2.586,-0.095,0.086,0.079,0.103
"result.1100",0.0539116809685671,0.619033638000611,0.134,2.368,-0.117,0.083,0.087,0.101
"result.1101",0.770753603757383,0.275400009173445,-0.063,2.444,0.029,0.085,0.078,0.102
"result.1102",0.951078914868513,0.550335987415649,-0.144,2.395,0.151,0.087,0.086,0.103
"result.1103",0.415209697107833,0.907469641305546,0.019,2.382,0.057,0.086,0.085,0.103
"result.1104",0.926959008214604,0.838486970416952,-0.12,2.28,0.176,0.083,0.081,0.1
"result.1105",0.936163280175886,0.686709345847918,-0.132,2.428,0.16,0.087,0.083,0.104
"result.1106",0.579145791490824,0.557075454010165,-0.017,2.471,0.025,0.086,0.078,0.103
"result.1107",0.616475040052477,0.396092482335107,-0.025,2.341,0.01,0.084,0.089,0.101
"result.1108",0.658533344582712,0.619291589853024,-0.036,2.436,0.053,0.088,0.091,0.105
"result.1109",0.705851216469087,0.538023315040081,-0.045,2.348,0.051,0.084,0.087,0.102
"result.1110",0.936875434223216,0.724017016703998,-0.129,2.226,0.163,0.085,0.092,0.102
"result.1111",0.961312794010555,0.248337536811675,-0.154,2.369,0.115,0.087,0.086,0.104
"result.1112",0.434487133069113,0.221335652922772,0.014,2.497,-0.058,0.086,0.084,0.103
"result.1113",0.241340161623344,0.462740913245483,0.06,2.465,-0.065,0.086,0.088,0.102
"result.1114",0.0114962558213969,0.485850269520153,0.194,2.429,-0.196,0.085,0.092,0.103
"result.1115",0.151280143959984,0.144254399441948,0.089,2.558,-0.149,0.086,0.086,0.103
"result.1116",0.17507749503412,0.0780945233871421,0.077,2.508,-0.157,0.082,0.08,0.1
"result.1117",0.669305243528753,0.558681506181119,-0.038,2.444,0.046,0.087,0.085,0.104
"result.1118",0.0531636475531793,0.265679536445838,0.138,2.494,-0.173,0.085,0.089,0.102
"result.1119",0.955810908378559,0.762224864531431,-0.147,2.43,0.187,0.087,0.08,0.103
"result.1120",0.886742247887596,0.735794986721693,-0.105,2.4,0.14,0.087,0.085,0.103
"result.1121",0.91480192994794,0.978265092195591,-0.119,2.337,0.234,0.087,0.08,0.104
"result.1122",0.117972860834065,0.786649530975077,0.098,2.384,-0.053,0.083,0.084,0.1
"result.1123",0.0419030610545647,0.548607763885751,0.146,2.461,-0.139,0.084,0.087,0.102
"result.1124",0.423354433197976,0.107645068976031,0.017,2.506,-0.086,0.086,0.087,0.103
"result.1125",0.0671871328540396,0.942126048321261,0.129,2.442,-0.039,0.086,0.088,0.103
"result.1126",0.680658356493669,0.435795003262832,-0.04,2.416,0.031,0.085,0.079,0.102
"result.1127",0.84615719338272,0.463270445565105,-0.088,2.347,0.083,0.086,0.09,0.103
"result.1128",0.36504771015657,0.131478304965451,0.029,2.507,-0.092,0.084,0.076,0.101
"result.1129",0.0242398096909025,0.350310920979713,0.169,2.611,-0.191,0.086,0.08,0.102
"result.1130",0.437410402888398,0.527267229828532,0.013,2.399,-0.009,0.084,0.08,0.101
"result.1131",0.382270728186165,0.272634562669379,0.025,2.402,-0.059,0.083,0.078,0.1
"result.1132",0.193617608064845,0.592924490459824,0.074,2.443,-0.06,0.085,0.086,0.102
"result.1133",0.724213187860898,0.619680788548819,-0.052,2.464,0.069,0.087,0.084,0.104
"result.1134",0.158996506684821,0.269965731595257,0.085,2.327,-0.12,0.085,0.089,0.102
"result.1135",0.472332461278366,0.771507746661956,0.006,2.439,0.036,0.085,0.081,0.102
"result.1136",0.737249990991872,0.694438545413459,-0.054,2.366,0.082,0.085,0.083,0.102
"result.1137",0.222239363048804,0.33847199482068,0.065,2.488,-0.088,0.085,0.08,0.102
"result.1138",0.804909269037333,0.670549652031085,-0.073,2.389,0.098,0.085,0.079,0.102
"result.1139",0.638600496075288,0.754476554571123,-0.03,2.352,0.069,0.084,0.079,0.102
"result.1140",0.702232788582116,0.926184064391935,-0.045,2.351,0.127,0.085,0.081,0.102
"result.1141",0.136166530043676,0.448902534666501,0.093,2.415,-0.1,0.084,0.087,0.102
"result.1142",0.381338097726858,0.399337310996464,0.026,2.443,-0.041,0.086,0.084,0.103
"result.1143",0.177258871987627,0.414387709309828,0.082,2.519,-0.094,0.088,0.092,0.105
"result.1144",0.196379572497632,0.311752970661878,0.076,2.627,-0.103,0.088,0.083,0.104
"result.1145",0.801977568443942,0.435279365737788,-0.074,2.452,0.064,0.087,0.091,0.103
"result.1146",0.288582815941977,0.837203163800118,0.046,2.357,0.01,0.082,0.078,0.1
"result.1147",0.690098499358605,0.453229832877073,-0.042,2.421,0.035,0.085,0.08,0.102
"result.1148",0.00760231467042558,0.37820350073831,0.204,2.58,-0.221,0.084,0.082,0.101
"result.1149",0.0622161631341839,0.47732261105645,0.131,2.424,-0.134,0.085,0.092,0.102
"result.1150",0.251406634143805,0.575399652198307,0.056,2.436,-0.045,0.084,0.076,0.101
"result.1151",0.995919021351221,0.825603698420743,-0.237,2.38,0.29,0.09,0.088,0.106
"result.1152",0.893539264597377,0.910973847101591,-0.107,2.427,0.183,0.086,0.08,0.103
"result.1153",0.36645394316828,0.633077734166727,0.029,2.443,-0.009,0.083,0.077,0.101
"result.1154",0.340199649292408,0.149001585959848,0.036,2.532,-0.094,0.086,0.081,0.103
"result.1155",0.76983436957441,0.338529782067943,-0.064,2.525,0.041,0.087,0.078,0.104
"result.1156",0.903037285144647,0.810933126658998,-0.112,2.415,0.162,0.086,0.078,0.103
"result.1157",0.198125771206946,0.317110271087568,0.071,2.429,-0.098,0.084,0.086,0.101
"result.1158",0.212677145339891,0.617895433312819,0.068,2.463,-0.051,0.086,0.08,0.103
"result.1159",0.438202806930685,0.220490215030741,0.013,2.407,-0.057,0.084,0.085,0.102
"result.1160",0.551169154580558,0.352684761076023,-0.011,2.529,-0.01,0.086,0.079,0.102
"result.1161",0.151858649738112,0.466589735284584,0.087,2.49,-0.092,0.084,0.078,0.102
"result.1162",0.628110279997908,0.68673869914955,-0.028,2.432,0.055,0.085,0.078,0.102
"result.1163",0.635120253341584,0.85014260870237,-0.029,2.409,0.088,0.085,0.078,0.102
"result.1164",0.3473272554985,0.102000369913864,0.034,2.489,-0.106,0.087,0.088,0.103
"result.1165",0.729178140186081,0.336169177126256,-0.051,2.397,0.027,0.084,0.077,0.101
"result.1166",0.810693662223195,0.684463298873916,-0.077,2.502,0.104,0.087,0.078,0.104
"result.1167",0.75118509815163,0.626889549711436,-0.058,2.327,0.076,0.086,0.089,0.103
"result.1168",0.721700661823174,0.181376997368749,-0.049,2.376,-0.002,0.084,0.087,0.101
"result.1169",0.479357493469119,0.914481560012509,0.005,2.427,0.072,0.086,0.086,0.102
"result.1170",0.190146539148658,0.0513838901895329,0.076,2.527,-0.168,0.086,0.089,0.103
"result.1171",0.171472401383012,0.715481477683356,0.081,2.439,-0.048,0.085,0.085,0.102
"result.1172",0.25259306908844,0.804586166785581,0.058,2.452,-0.009,0.087,0.091,0.104
"result.1173",0.499003965124691,0.839834915262009,0,2.384,0.056,0.084,0.078,0.101
"result.1174",0.105973555139592,0.415734953239872,0.107,2.496,-0.119,0.085,0.08,0.102
"result.1175",0.956264138162953,0.494646556907018,-0.145,2.391,0.145,0.085,0.085,0.102
"result.1176",0.328760509085746,0.226691832343749,0.039,2.52,-0.082,0.087,0.083,0.104
"result.1177",0.930193376079644,0.639953991424412,-0.122,2.286,0.142,0.082,0.077,0.1
"result.1178",0.754187803324819,0.41419689587175,-0.059,2.444,0.047,0.087,0.087,0.103
"result.1179",0.901610853149391,0.506747231498091,-0.11,2.369,0.111,0.085,0.084,0.103
"result.1180",0.279510118398593,0.396456983432465,0.05,2.355,-0.064,0.085,0.088,0.102
"result.1181",0.953872870026539,0.64658344359509,-0.142,2.254,0.164,0.085,0.09,0.102
"result.1182",0.758015068319994,0.650707311124671,-0.059,2.393,0.081,0.085,0.087,0.102
"result.1183",0.0137428486720774,0.0349184111349201,0.189,2.589,-0.291,0.086,0.086,0.103
"result.1184",0.351935764831696,0.451364373400219,0.033,2.515,-0.04,0.087,0.083,0.104
"result.1185",0.510516173562118,0.415659741167896,-0.002,2.305,-0.01,0.084,0.088,0.102
"result.1186",0.650663408554714,0.426296190616201,-0.033,2.486,0.023,0.087,0.08,0.103
"result.1187",0.193641198415432,0.772056334062019,0.076,2.57,-0.034,0.088,0.081,0.104
"result.1188",0.238770732321484,0.539809337319087,0.061,2.469,-0.055,0.085,0.082,0.102
"result.1189",0.509652676807783,0.168618601424116,-0.002,2.389,-0.053,0.084,0.079,0.101
"result.1190",0.605187363875894,0.739104359858367,-0.022,2.295,0.059,0.084,0.086,0.102
"result.1191",0.49349226999966,0.50320260334837,0.002,2.483,-0.001,0.086,0.079,0.102
"result.1192",0.829302015730739,0.455034752290999,-0.08,2.397,0.074,0.084,0.077,0.101
"result.1193",0.618859880579287,0.738770591337211,-0.026,2.345,0.062,0.085,0.091,0.103
"result.1194",0.733324832684067,0.519355901840644,-0.052,2.262,0.055,0.084,0.089,0.101
"result.1195",0.511984732721545,0.956997273453096,-0.002,2.378,0.099,0.085,0.09,0.102
"result.1196",0.399427957742588,0.429145725165478,0.022,2.519,-0.032,0.087,0.081,0.103
"result.1197",0.665223800215656,0.919110594178114,-0.036,2.334,0.116,0.085,0.088,0.102
"result.1198",0.33274036420921,0.258366068385439,0.037,2.453,-0.074,0.085,0.081,0.102
"result.1199",0.454706797897687,0.0846951429549104,0.01,2.429,-0.087,0.086,0.09,0.103
"result.1200",0.156698563833779,0.145933533313981,0.086,2.481,-0.146,0.085,0.084,0.102
"result.1201",0.763058656871176,0.345825430194607,-0.061,2.418,0.039,0.086,0.084,0.103
"result.1202",0.0872517843682327,0.9174422924252,0.115,2.487,-0.037,0.085,0.079,0.102
"result.1203",0.527806678070555,0.457461422127083,-0.006,2.369,0,0.086,0.091,0.103
"result.1204",0.891085453849031,0.958118720011164,-0.105,2.339,0.203,0.085,0.08,0.102
"result.1205",0.729145070792765,0.532072316182847,-0.053,2.379,0.057,0.086,0.092,0.103
"result.1206",0.470643232348865,0.420627473694768,0.006,2.474,-0.018,0.084,0.076,0.101
"result.1207",0.471254885537167,0.56082542016169,0.006,2.39,0.003,0.083,0.077,0.1
"result.1208",0.00256908259895674,0.444885211005918,0.239,2.508,-0.247,0.085,0.09,0.102
"result.1209",0.49185461155108,0.110865902896361,0.002,2.513,-0.07,0.086,0.086,0.103
"result.1210",0.453356808801952,0.628971401838522,0.01,2.392,0.009,0.085,0.083,0.102
"result.1211",0.621346293076228,0.214715182216264,-0.026,2.425,-0.019,0.084,0.081,0.101
"result.1212",0.934508751312179,0.88860796788908,-0.126,2.234,0.196,0.084,0.086,0.101
"result.1213",0.959341046856502,0.692727107243248,-0.148,2.297,0.177,0.085,0.087,0.103
"result.1214",0.895929316461385,0.737553745956932,-0.106,2.304,0.142,0.084,0.083,0.101
"result.1215",0.567458383202427,0.572348875798777,-0.014,2.47,0.025,0.085,0.081,0.103
"result.1216",0.457504018728407,0.654927550795223,0.009,2.513,0.013,0.086,0.08,0.102
"result.1217",0.9216783579746,0.929686189946477,-0.119,2.328,0.202,0.084,0.08,0.101
"result.1218",0.376510237255622,0.217269931365768,0.028,2.619,-0.071,0.088,0.08,0.104
"result.1219",0.463084683633824,0.124023139330685,0.008,2.482,-0.073,0.085,0.084,0.103
"result.1220",0.251356912723808,0.061054063225082,0.057,2.407,-0.145,0.085,0.088,0.103
"result.1221",0.973529560018106,0.649785974788345,-0.161,2.302,0.183,0.083,0.078,0.101
"result.1222",0.937301302283961,0.784585734450427,-0.133,2.334,0.177,0.087,0.087,0.104
"result.1223",0.498864688963561,0.575135597153814,0,2.429,0.011,0.086,0.082,0.103
"result.1224",0.254730556736448,0.105299279947723,0.058,2.483,-0.129,0.087,0.089,0.104
"result.1225",0.569686439570158,0.109108055986189,-0.015,2.489,-0.054,0.086,0.089,0.103
"result.1226",0.878106047723844,0.819815359184665,-0.103,2.358,0.155,0.088,0.09,0.105
"result.1227",0.805975625223713,0.373712045982196,-0.074,2.374,0.056,0.086,0.086,0.103
"result.1228",0.762255164974466,0.218804252809718,-0.061,2.41,0.017,0.086,0.081,0.103
"result.1229",0.0180266551613998,0.0981798808321186,0.183,2.594,-0.256,0.087,0.087,0.104
"result.1230",0.424827011173792,0.645031280242408,0.016,2.431,0.005,0.084,0.083,0.102
"result.1231",0.725510811900498,0.584492448876026,-0.052,2.447,0.064,0.087,0.081,0.103
"result.1232",0.130427473763544,0.190174879598866,0.094,2.497,-0.144,0.084,0.081,0.101
"result.1233",0.394876060619552,0.63871561907966,0.023,2.428,-0.002,0.084,0.079,0.101
"result.1234",0.416219420035452,0.274993476244436,0.018,2.465,-0.052,0.085,0.079,0.102
"result.1235",0.22585034502627,0.263389187588322,0.062,2.358,-0.098,0.082,0.079,0.099
"result.1236",0.599098725226248,0.273751486405618,-0.022,2.524,-0.012,0.087,0.08,0.104
"result.1237",0.954307601405688,0.899691230191403,-0.14,2.171,0.213,0.083,0.087,0.101
"result.1238",0.145199941025279,0.357145095934196,0.091,2.516,-0.111,0.085,0.083,0.102
"result.1239",0.671565207631501,0.658126685810219,-0.036,2.281,0.059,0.081,0.081,0.099
"result.1240",0.30949655418364,0.149247377651618,0.042,2.429,-0.101,0.085,0.087,0.102
"result.1241",0.37890430724255,0.462864384571493,0.027,2.441,-0.032,0.085,0.086,0.103
"result.1242",0.843069819166603,0.816813634261028,-0.085,2.31,0.137,0.085,0.087,0.102
"result.1243",0.819525210562741,0.379056913512477,-0.078,2.441,0.061,0.086,0.079,0.103
"result.1244",0.202363061521233,0.715820587737192,0.072,2.497,-0.039,0.086,0.081,0.103
"result.1245",0.713657783546934,0.367412415859643,-0.048,2.482,0.029,0.085,0.079,0.102
"result.1246",0.544071220117022,0.880494382242878,-0.009,2.337,0.076,0.083,0.077,0.101
"result.1247",0.267254234007837,0.644008578009864,0.054,2.497,-0.033,0.086,0.091,0.103
"result.1248",0.576848464829154,0.439836079963915,-0.016,2.3,0.008,0.085,0.091,0.103
"result.1249",0.755080266957138,0.347386072490056,-0.061,2.378,0.039,0.088,0.092,0.105
"result.1250",0.264379415080151,0.668540852590888,0.054,2.496,-0.029,0.085,0.082,0.102
"result.1251",0.93812314677964,0.700232165491708,-0.13,2.393,0.159,0.085,0.079,0.101
"result.1252",0.251294518865578,0.216104599872855,0.058,2.499,-0.103,0.087,0.095,0.104
"result.1253",0.696686543904178,0.784957508088319,-0.042,2.31,0.087,0.082,0.076,0.1
"result.1254",0.251182059252219,0.27046296017576,0.058,2.442,-0.092,0.085,0.084,0.103
"result.1255",0.0587987017625774,0.604033222628794,0.135,2.539,-0.12,0.086,0.086,0.103
"result.1256",0.320334931111442,0.595764776524706,0.04,2.512,-0.027,0.086,0.079,0.103
"result.1257",0.811046891191102,0.926250752517699,-0.075,2.38,0.158,0.086,0.079,0.103
"result.1258",0.00784492240421666,0.27420955889688,0.208,2.544,-0.242,0.086,0.089,0.103
"result.1259",0.503352296820599,0.280008012635737,-0.001,2.477,-0.032,0.086,0.086,0.103
"result.1260",0.430923771551978,0.113862900494296,0.015,2.549,-0.083,0.086,0.076,0.103
"result.1261",0.428647275539225,0.383902719881518,0.015,2.473,-0.032,0.084,0.076,0.101
"result.1262",0.219890580919313,0.565469287480658,0.064,2.261,-0.055,0.083,0.09,0.101
"result.1263",0.201571303790006,0.382840445633948,0.07,2.337,-0.086,0.083,0.085,0.101
"result.1264",0.103672268600736,0.4670893692268,0.109,2.448,-0.114,0.087,0.092,0.103
"result.1265",0.10038628568132,0.677440166314596,0.111,2.492,-0.085,0.087,0.088,0.103
"result.1266",0.680226639360302,0.302005380947944,-0.04,2.406,0.011,0.086,0.091,0.103
"result.1267",0.0938392524146639,0.319168177118975,0.112,2.507,-0.139,0.085,0.084,0.102
"result.1268",0.268235548649107,0.472082529245373,0.053,2.483,-0.057,0.085,0.078,0.102
"result.1269",0.683337161386968,0.420134814643216,-0.041,2.473,0.03,0.086,0.081,0.103
"result.1270",0.899083300162696,0.331993222149855,-0.108,2.359,0.084,0.085,0.085,0.102
"result.1271",0.834184499540745,0.873681201380406,-0.081,2.367,0.145,0.084,0.08,0.101
"result.1272",0.513071877020001,0.826501265688874,-0.003,2.387,0.056,0.084,0.078,0.101
"result.1273",0.758121844759841,0.54646562502624,-0.058,2.37,0.065,0.084,0.08,0.101
"result.1274",0.400816406010708,0.0432141360558205,0.021,2.397,-0.119,0.085,0.089,0.102
"result.1275",0.179897841663775,0.712972015123382,0.079,2.433,-0.046,0.086,0.084,0.103
"result.1276",0.341478150784321,0.242017612873296,0.034,2.324,-0.073,0.082,0.088,0.1
"result.1277",0.732975375942294,0.863966434791289,-0.054,2.33,0.116,0.087,0.093,0.104
"result.1278",0.398217826312663,0.611847389119611,0.022,2.325,-0.006,0.084,0.087,0.102
"result.1279",0.519237532874516,0.47902005193499,-0.004,2.529,0.001,0.086,0.083,0.103
"result.1280",0.771889292163783,0.255753727057542,-0.065,2.472,0.028,0.088,0.088,0.104
"result.1281",0.31293779070213,0.65862813026882,0.042,2.453,-0.019,0.086,0.083,0.103
"result.1282",0.516757717749166,0.0830458754412864,-0.003,2.385,-0.075,0.086,0.09,0.103
"result.1283",0.756127527598656,0.798791682728957,-0.058,2.355,0.106,0.085,0.08,0.102
"result.1284",0.939608518513049,0.255033177292797,-0.133,2.289,0.095,0.086,0.091,0.103
"result.1285",0.504479170152786,0.308100931880701,-0.001,2.397,-0.027,0.083,0.082,0.101
"result.1286",0.431362804371901,0.115943931063671,0.015,2.43,-0.082,0.085,0.087,0.102
"result.1287",0.530494429467708,0.461962448781493,-0.006,2.346,0.001,0.084,0.09,0.101
"result.1288",0.925898135916806,0.495343397445124,-0.125,2.406,0.124,0.086,0.085,0.103
"result.1289",0.835493636447145,0.848800440655091,-0.082,2.323,0.141,0.084,0.085,0.102
"result.1290",0.95178117763873,0.948173905001195,-0.136,2.092,0.23,0.082,0.086,0.1
"result.1291",0.860703061584443,0.314528294414316,-0.092,2.365,0.064,0.085,0.082,0.102
"result.1292",0.922661660393763,0.422522756395028,-0.122,2.344,0.111,0.086,0.086,0.103
"result.1293",0.953819445431775,0.691807069451942,-0.142,2.232,0.17,0.084,0.089,0.102
"result.1294",0.41729496413913,0.389967926803285,0.018,2.467,-0.034,0.086,0.089,0.103
"result.1295",0.411869839489363,0.0862413686995925,0.019,2.49,-0.097,0.086,0.079,0.103
"result.1296",0.776127419609457,0.297382851919843,-0.065,2.459,0.035,0.085,0.079,0.102
"result.1297",0.582855186767374,0.638597348084948,-0.017,2.236,0.038,0.083,0.089,0.101
"result.1298",0.124801335658591,0.46413727636091,0.099,2.506,-0.104,0.086,0.091,0.103
"result.1299",0.575088257296754,0.772363995163009,-0.016,2.433,0.058,0.086,0.083,0.103
"result.1300",0.852861298761836,0.749083130488797,-0.088,2.296,0.126,0.084,0.081,0.101
"result.1301",0.803187425275977,0.794882000508577,-0.071,2.279,0.118,0.084,0.08,0.101
"result.1302",0.31778532799751,0.275505036236463,0.04,2.366,-0.074,0.085,0.093,0.102
"result.1303",0.591440438211576,0.199723394661167,-0.02,2.464,-0.028,0.086,0.085,0.103
"result.1304",0.00971473180822973,0.374260425082165,0.21,2.637,-0.227,0.09,0.093,0.106
"result.1305",0.893300545044036,0.51267666532842,-0.108,2.318,0.11,0.087,0.09,0.104
"result.1306",0.369339021726842,0.648350404873475,0.029,2.38,-0.007,0.085,0.089,0.102
"result.1307",0.679930959399922,0.244305594245467,-0.038,2.305,-0.002,0.081,0.082,0.099
"result.1308",0.855310571070279,0.895550767339819,-0.09,2.36,0.162,0.086,0.084,0.103
"result.1309",0.19443850327693,0.66206627732486,0.075,2.41,-0.051,0.086,0.091,0.103
"result.1310",0.816677078198701,0.944564256641367,-0.075,2.344,0.165,0.084,0.076,0.101
"result.1311",0.555264476777181,0.733185672505094,-0.012,2.474,0.047,0.087,0.08,0.104
"result.1312",0.683334278204429,0.532941244500933,-0.039,2.301,0.044,0.083,0.085,0.101
"result.1313",0.91140165177037,0.67593388257544,-0.117,2.411,0.143,0.087,0.082,0.104
"result.1314",0.969053535312827,0.394930767088418,-0.163,2.286,0.148,0.088,0.088,0.104
"result.1315",0.869883725388764,0.66681620165311,-0.096,2.42,0.121,0.086,0.078,0.103
"result.1316",0.138412380876761,0.11554300368619,0.094,2.499,-0.162,0.086,0.087,0.103
"result.1317",0.874373927504133,0.787741393497913,-0.099,2.355,0.144,0.087,0.09,0.103
"result.1318",0.52440811523905,0.829276425879368,-0.005,2.425,0.059,0.084,0.078,0.101
"result.1319",0.628922725764236,0.140408195253874,-0.028,2.48,-0.033,0.084,0.078,0.101
"result.1320",0.626680565659389,0.258334220530518,-0.027,2.373,-0.009,0.086,0.094,0.103
"result.1321",0.532318659688245,0.262869713511811,-0.007,2.388,-0.029,0.084,0.086,0.101
"result.1322",0.165267981207937,0.212810530408745,0.083,2.511,-0.128,0.085,0.08,0.102
"result.1323",0.248733493782199,0.0392383318214246,0.06,2.544,-0.159,0.088,0.093,0.105
"result.1324",0.906641813567299,0.413994626162164,-0.11,2.326,0.098,0.084,0.082,0.101
"result.1325",0.107688939891429,0.576313359553977,0.104,2.406,-0.093,0.084,0.087,0.101
"result.1326",0.760078654622667,0.628259069200956,-0.06,2.437,0.078,0.085,0.078,0.102
"result.1327",0.604645496352086,0.22871985374332,-0.022,2.392,-0.02,0.084,0.084,0.101
"result.1328",0.864528536246067,0.801374957396563,-0.091,2.166,0.14,0.083,0.089,0.101
"result.1329",0.3398565104714,0.496256051750376,0.036,2.473,-0.036,0.087,0.09,0.103
"result.1330",0.995289414773029,0.880321691974684,-0.218,2.285,0.285,0.084,0.077,0.102
"result.1331",0.109165900655231,0.433635999247436,0.106,2.522,-0.115,0.086,0.085,0.103
"result.1332",0.710116615526034,0.628408766524377,-0.048,2.384,0.066,0.086,0.087,0.103
"result.1333",0.0622926849721317,0.0979296774502866,0.13,2.535,-0.204,0.085,0.079,0.102
"result.1334",0.968112938254087,0.522869817297787,-0.157,2.345,0.16,0.085,0.085,0.102
"result.1335",0.918071801453118,0.612319645033932,-0.117,2.321,0.134,0.084,0.08,0.102
"result.1336",0.402944341424105,0.279057810009195,0.022,2.534,-0.054,0.087,0.086,0.104
"result.1337",0.413592022495919,0.121866316216287,0.019,2.478,-0.084,0.085,0.08,0.102
"result.1338",0.586836174448723,0.104147285931727,-0.019,2.457,-0.052,0.086,0.088,0.103
"result.1339",0.738526383197471,0.754963925344643,-0.056,2.508,0.095,0.088,0.082,0.104
"result.1340",0.516556513258166,0.203950701452461,-0.003,2.48,-0.043,0.084,0.08,0.101
"result.1341",0.458299742110136,0.466306556002776,0.009,2.459,-0.014,0.085,0.078,0.102
"result.1342",0.64150735746067,0.208047290345671,-0.03,2.345,-0.016,0.084,0.089,0.102
"result.1343",0.965121049317666,0.521764036299416,-0.153,2.354,0.156,0.084,0.075,0.102
"result.1344",0.0693859595095881,0.232200105675599,0.127,2.52,-0.168,0.085,0.084,0.102
"result.1345",0.170431773047303,0.434003949756197,0.078,2.33,-0.088,0.082,0.086,0.1
"result.1346",0.0107246928262445,0.311081384689878,0.195,2.537,-0.222,0.085,0.083,0.102
"result.1347",0.321605768838948,0.676088984611245,0.04,2.506,-0.015,0.087,0.087,0.103
"result.1348",0.842922071001116,0.977738616069651,-0.086,2.318,0.2,0.086,0.094,0.103
"result.1349",0.440563700650764,0.258710887815513,0.013,2.428,-0.05,0.087,0.09,0.103
"result.1350",0.414140689059495,0.528046572581048,0.019,2.422,-0.015,0.086,0.089,0.103
"result.1351",0.586217262433272,0.449326883191198,-0.018,2.335,0.011,0.085,0.089,0.102
"result.1352",0.881574137575127,0.852163149643121,-0.1,2.346,0.16,0.085,0.08,0.102
"result.1353",0.202457363095217,0.624516238421484,0.073,2.578,-0.055,0.087,0.08,0.104
"result.1354",0.133952532766899,0.551883853247131,0.096,2.384,-0.088,0.086,0.088,0.103
"result.1355",0.445931913127412,0.743479139114473,0.012,2.457,0.025,0.085,0.08,0.102
"result.1356",0.612302976769518,0.3590546767399,-0.025,2.553,0.005,0.089,0.085,0.105
"result.1357",0.637567790282435,0.248165741321467,-0.03,2.455,-0.009,0.085,0.077,0.102
"result.1358",0.171588697929834,0.621796580352634,0.08,2.461,-0.062,0.084,0.085,0.102
