"","post_prob_death_CR","post_prob_liberation_CR","trt_death_CR","trt_liberation_CR","trt_interaction_trt_ext_CR_inla","sd_death_CR","sd_liberation_CR","sd_interaction_trt_ext_CR_inla"
"result.1356",0.994199035885565,0.999748320500117,-0.225,2.321,0.421,0.089,0.091,0.106
"result.1357",0.69512723459241,0.999848615643126,-0.045,2.427,0.247,0.088,0.081,0.104
"result.1358",0.9210345259739,0.999989021690827,-0.124,2.386,0.356,0.088,0.079,0.105
"result.1359",0.988615894692056,0.999852227574066,-0.203,2.402,0.405,0.089,0.081,0.105
"result.1360",0.998985284230985,0.999809114576554,-0.272,2.295,0.471,0.088,0.084,0.105
"result.1361",0.99977368194901,0.999999811414654,-0.307,2.278,0.601,0.088,0.078,0.104
"result.1362",0.978852050274303,0.999999811433357,-0.176,2.28,0.462,0.087,0.081,0.104
"result.1363",0.998997967311876,0.999991932583124,-0.271,2.265,0.504,0.088,0.079,0.104
"result.1364",0.939016473322438,0.97285725875683,-0.135,2.391,0.243,0.087,0.088,0.104
"result.1365",0.876550766752853,0.999999811424076,-0.103,2.323,0.356,0.089,0.088,0.106
"result.1366",0.957612743283564,0.999186811612434,-0.147,2.222,0.325,0.086,0.089,0.102
"result.1367",0.992806061827542,0.999999811428124,-0.219,2.207,0.523,0.09,0.093,0.106
"result.1368",0.944119080207695,0.999976559668916,-0.138,2.26,0.365,0.087,0.087,0.104
"result.1369",0.984248160529103,0.999900370462509,-0.193,2.433,0.4,0.09,0.085,0.106
"result.1370",0.990884575577394,0.999774022136273,-0.213,2.411,0.409,0.09,0.081,0.106
"result.1371",0.981217999464539,0.999999811438548,-0.189,2.362,0.462,0.091,0.085,0.107
"result.1372",0.95443498616921,0.996577304508433,-0.15,2.324,0.302,0.089,0.092,0.105
"result.1373",0.99782371932406,0.999999811442503,-0.251,2.266,0.527,0.088,0.08,0.105
"result.1374",0.999283922274614,0.9995713464706,-0.282,2.235,0.471,0.089,0.092,0.105
"result.1375",0.980867314667862,0.999884566239526,-0.179,2.326,0.384,0.086,0.082,0.103
"result.1376",0.962843770213743,0.997117146408158,-0.156,2.353,0.312,0.088,0.088,0.104
"result.1377",0.985785531922456,0.99998053374805,-0.191,2.266,0.418,0.087,0.089,0.104
"result.1378",0.999776642362602,0.999978227129522,-0.316,2.312,0.542,0.09,0.088,0.106
"result.1379",0.996073226289102,0.999999811428868,-0.231,2.275,0.512,0.087,0.079,0.104
"result.1380",0.999185954460858,0.999999811433581,-0.264,2.042,0.596,0.084,0.083,0.102
"result.1381",0.999123325184933,0.999754922924288,-0.276,2.272,0.473,0.088,0.083,0.105
"result.1382",0.998365275124964,0.999976970252095,-0.261,2.277,0.487,0.089,0.08,0.105
"result.1383",0.999497633160467,0.999999811443077,-0.285,2.189,0.548,0.087,0.084,0.104
"result.1384",0.934184458590974,0.999905422262071,-0.134,2.39,0.343,0.089,0.088,0.105
"result.1385",0.967158528673161,0.996924916855321,-0.164,2.406,0.319,0.089,0.078,0.106
"result.1386",0.995957260726914,0.998999005042169,-0.234,2.386,0.408,0.089,0.078,0.105
"result.1387",0.978011320169329,0.999999811425006,-0.172,2.135,0.418,0.086,0.09,0.103
"result.1388",0.799502923341408,0.999989115470932,-0.075,2.433,0.305,0.089,0.089,0.105
"result.1389",0.99556967117521,0.99999981144648,-0.235,2.296,0.491,0.09,0.09,0.106
"result.1390",0.997589331975141,0.999999811440287,-0.243,2.223,0.49,0.086,0.08,0.103
"result.1391",0.993002706661492,0.999999811431502,-0.21,2.223,0.49,0.086,0.077,0.103
"result.1392",0.936932450223626,0.999557501538732,-0.134,2.256,0.323,0.088,0.094,0.105
"result.1393",0.987188702412016,0.997066013682003,-0.198,2.412,0.353,0.089,0.081,0.105
"result.1394",0.554385560836974,0.999901994278648,-0.013,2.508,0.219,0.094,0.094,0.109
"result.1395",0.996419131783568,0.999895624642837,-0.24,2.286,0.449,0.089,0.088,0.106
"result.1396",0.970998096598085,0.999999811428745,-0.168,2.302,0.428,0.089,0.09,0.105
"result.1397",0.997733354460865,0.99975622205348,-0.24,2.212,0.438,0.085,0.079,0.102
"result.1398",0.999328724495712,0.999999811421633,-0.286,2.298,0.588,0.089,0.08,0.106
"result.1399",0.8127444101845,0.999999811407682,-0.079,2.371,0.325,0.089,0.09,0.105
"result.1400",0.998216040926896,0.999999811402639,-0.253,2.259,0.555,0.087,0.076,0.104
"result.1401",0.990266920477866,0.999999811441175,-0.211,2.384,0.468,0.091,0.081,0.107
"result.1402",0.990339619878234,0.999999811420657,-0.2,2.242,0.456,0.086,0.079,0.103
"result.1403",0.999694297542016,0.999999811418987,-0.31,2.333,0.562,0.091,0.083,0.107
"result.1404",0.999700559853945,0.999995156621501,-0.31,2.208,0.546,0.091,0.09,0.107
"result.1405",0.999670549511672,0.99999981143242,-0.306,2.334,0.556,0.09,0.078,0.106
"result.1406",0.719052850081611,0.996947535814952,-0.051,2.442,0.205,0.089,0.088,0.105
"result.1407",0.999689970204711,0.999999811434408,-0.31,2.233,0.578,0.091,0.09,0.107
"result.1408",0.992368693436591,0.999999811433689,-0.212,2.345,0.469,0.088,0.078,0.104
"result.1409",0.996093160805266,0.995185456968332,-0.234,2.412,0.378,0.088,0.079,0.104
"result.1410",0.993796863060622,0.99895084233227,-0.222,2.271,0.397,0.089,0.095,0.106
"result.1411",0.959140408172643,0.999444066669393,-0.151,2.329,0.335,0.087,0.082,0.103
"result.1412",0.913600206595164,0.999713306300768,-0.12,2.41,0.314,0.088,0.08,0.105
"result.1413",0.844203746184115,0.990084378039436,-0.092,2.47,0.222,0.091,0.093,0.107
"result.1414",0.999221787489226,0.99996074346222,-0.274,2.23,0.494,0.087,0.084,0.103
"result.1415",0.85962217674607,0.999999811411918,-0.094,2.309,0.346,0.088,0.087,0.104
"result.1416",0.996656372425415,0.999995844588799,-0.24,2.347,0.475,0.089,0.078,0.105
"result.1417",0.992891620427793,0.999884576039698,-0.213,2.315,0.419,0.087,0.082,0.104
"result.1418",0.999223711842845,0.999999811420291,-0.272,2.104,0.559,0.086,0.09,0.103
"result.1419",0.973711528413466,0.999966450436085,-0.175,2.376,0.396,0.091,0.092,0.107
"result.1420",1,0.999999811418028,-0.415,2.194,0.716,0.088,0.077,0.105
"result.1421",0.828111300877889,0.999969832542762,-0.085,2.412,0.307,0.09,0.089,0.106
"result.1422",0.991752157830296,0.999999811438786,-0.214,2.301,0.464,0.089,0.088,0.106
"result.1423",0.631157489171281,0.996597575224675,-0.029,2.448,0.182,0.087,0.079,0.104
