"","V1","V2","V3"
"result.262",0.126622101565247,-0.109,0.095
"result.263",0.06734994340268,-0.143,0.095
"result.264",0.0172329430180762,-0.202,0.095
"result.265",0.897797336530822,0.121,0.096
"result.266",0.00423252547029701,-0.251,0.096
"result.267",0.0317115391279721,-0.177,0.095
"result.268",0.431368486356934,-0.017,0.095
"result.269",0.0314147467616045,-0.178,0.095
"result.270",0.00535057669220951,-0.244,0.096
"result.271",0.102778617226754,-0.121,0.095
"result.272",0.236382543938285,-0.069,0.095
"result.273",0.193411394156648,-0.083,0.095
"result.274",0.666936048608683,0.041,0.095
"result.275",0.279273857051025,-0.056,0.095
"result.276",0.319268400436562,-0.045,0.095
"result.277",0.121606336277396,-0.111,0.095
"result.278",0.0630175662365635,-0.146,0.095
"result.279",0.0511195614070121,-0.156,0.096
"result.280",0.469891161487237,-0.007,0.095
"result.281",0.00373445024444012,-0.255,0.096
"result.282",0.393044896559793,-0.026,0.095
"result.283",0.106728834543661,-0.119,0.095
"result.284",0.000377084159560387,-0.321,0.096
"result.285",0.00779515964021766,-0.23,0.095
"result.286",0.387418581516457,-0.027,0.095
"result.287",0.412057646592724,-0.021,0.095
"result.288",0.0346330780211538,-0.174,0.096
"result.289",0.0269061595816971,-0.184,0.095
"result.290",9.67304974368027e-05,-0.353,0.095
"result.291",0.456905941891546,-0.011,0.095
"result.292",0.0109234113943608,-0.219,0.095
"result.293",0.832419377849575,0.092,0.095
"result.294",0.0137094526959252,-0.21,0.095
"result.295",0.0937044889330053,-0.126,0.095
"result.296",0.258043830832681,-0.062,0.096
"result.297",0.0144732142781614,-0.208,0.095
"result.298",0.1518951004972,-0.098,0.095
"result.299",0.0434570841606683,-0.163,0.095
"result.300",0.0529009195833314,-0.155,0.095
"result.301",0.40443272332694,-0.023,0.095
"result.302",0.0874542834932928,-0.129,0.095
"result.303",0.0861901346458076,-0.131,0.096
"result.304",0.0658726484730852,-0.144,0.095
"result.305",0.0379727041840333,-0.17,0.096
"result.306",0.180134434973102,-0.087,0.095
"result.307",0.63987162312283,0.034,0.095
"result.308",0.0980164404880099,-0.123,0.095
"result.309",0.144692343134675,-0.101,0.095
"result.310",0.0128318165017962,-0.213,0.095
"result.311",0.00561001259496904,-0.242,0.095
"result.312",0.250010630587262,-0.064,0.095
"result.313",0.02011726187448,-0.196,0.095
"result.314",0.338857689862476,-0.04,0.095
"result.315",0.326186983223585,-0.043,0.095
"result.316",0.375234474814445,-0.03,0.095
"result.317",0.00136858647531467,-0.288,0.096
"result.318",0.000535582436249693,-0.313,0.096
"result.319",0.00804679788970344,-0.23,0.096
"result.320",0.250161675856014,-0.064,0.095
"result.321",0.00457509460807315,-0.249,0.096
"result.322",0.116541590220674,-0.114,0.095
"result.323",0.0299751582714813,-0.179,0.095
"result.324",0.00119753854574835,-0.291,0.096
"result.325",0.032977734857663,-0.176,0.095
"result.326",0.0939767587035952,-0.126,0.095
"result.327",0.222965123521395,-0.073,0.095
"result.328",0.0580947033802313,-0.15,0.096
"result.329",0.144770424842979,-0.101,0.095
"result.330",0.209082180077085,-0.077,0.095
"result.331",0.0871069176012048,-0.13,0.095
"result.332",0.0303602922892782,-0.179,0.095
"result.333",0.0332963074123666,-0.175,0.096
"result.334",0.18659617552311,-0.085,0.095
"result.335",0.823783532601676,0.088,0.095
"result.336",0.00374120325485886,-0.255,0.095
"result.337",0.108032986680043,-0.118,0.096
"result.338",0.520659141064968,0.005,0.095
"result.339",0.0721701622646261,-0.139,0.095
"result.340",0.0168012343762753,-0.202,0.095
"result.341",0.0446210100478155,-0.162,0.095
"result.342",0.24372934295585,-0.066,0.095
"result.343",0.232927240022479,-0.07,0.095
"result.344",0.0909471426721815,-0.127,0.095
"result.345",0.299402647827054,-0.05,0.095
"result.346",0.00650186403855565,-0.237,0.096
"result.347",0.026530282566341,-0.184,0.095
"result.348",0.0766209283674889,-0.136,0.095
"result.349",0.125650830690364,-0.109,0.095
"result.350",0.0208409436419333,-0.195,0.096
"result.351",0.49055290389529,-0.002,0.095
"result.352",0.695069034115261,0.049,0.096
"result.353",0.00474897859643831,-0.247,0.095
"result.354",0.000829606366085791,-0.3,0.096
"result.355",0.00186656011375057,-0.277,0.095
"result.356",0.0650853640614715,-0.144,0.095
"result.357",0.135807786779623,-0.105,0.096
"result.358",0.383880622865199,-0.028,0.095
"result.359",0.226190564423494,-0.072,0.095
"result.360",0.0159159895984678,-0.204,0.095
"result.361",0.00578981297296103,-0.241,0.096
"result.362",0.0305355424288987,-0.179,0.096
"result.363",0.0123244577678242,-0.214,0.095
"result.364",0.209062439335036,-0.077,0.095
"result.365",0.0805596671141741,-0.134,0.095
"result.366",0.21391608619426,-0.076,0.095
"result.367",0.0393019028000013,-0.168,0.095
"result.368",0.480453174827917,-0.005,0.095
"result.369",0.0039256849373491,-0.254,0.096
"result.370",0.0397489914755367,-0.167,0.095
"result.371",0.000468151550934096,-0.316,0.096
"result.372",0.0724096880192265,-0.139,0.095
"result.373",0.00989098638219425,-0.222,0.095
"result.374",0.0285242034654866,-0.182,0.096
"result.375",0.0575765195338193,-0.15,0.095
"result.376",0.0859326580801766,-0.13,0.095
"result.377",0.119679149891825,-0.112,0.095
"result.378",0.278509510801879,-0.056,0.095
"result.379",0.14947705904317,-0.099,0.095
"result.380",0.083353859383755,-0.132,0.095
"result.381",0.279857253114575,-0.056,0.095
"result.382",0.0553254297227609,-0.153,0.096
"result.383",0.350210077051814,-0.037,0.095
"result.384",0.726027770823015,0.057,0.095
"result.385",0.308628087282449,-0.048,0.096
"result.386",0.00349373917280376,-0.257,0.096
"result.387",0.113274915543913,-0.115,0.095
"result.388",0.523662104899259,0.005,0.095
"result.389",0.0298670410678366,-0.18,0.095
"result.390",0.14972718839031,-0.099,0.095
"result.391",0.390416880794971,-0.027,0.095
"result.392",0.00585972485822547,-0.241,0.096
"result.393",0.423577031049298,-0.019,0.095
"result.394",0.230848801086431,-0.07,0.095
"result.395",0.0182771822681034,-0.199,0.095
"result.396",0.493740083606339,-0.002,0.095
"result.397",0.693449714698207,0.048,0.095
"result.398",0.0019791528870502,-0.275,0.095
"result.399",0.96300127842124,0.17,0.095
"result.400",0.0280964911188838,-0.182,0.095
"result.401",0.000337315300617562,-0.324,0.096
"result.402",0.0295719033695035,-0.18,0.096
"result.403",0.0613187430998721,-0.147,0.095
"result.404",0.193340473108212,-0.083,0.095
"result.405",0.248194876426423,-0.065,0.095
"result.406",0.967794915091492,0.176,0.095
"result.407",0.170609052160786,-0.091,0.095
"result.408",0.00569965739717201,-0.242,0.096
"result.409",0.012556372134546,-0.214,0.095
"result.410",0.0302238594736033,-0.179,0.095
"result.411",0.0808035116516481,-0.134,0.095
"result.412",0.16126661129505,-0.095,0.095
"result.413",0.00876198846416882,-0.226,0.095
"result.414",0.0876014800308443,-0.129,0.095
"result.415",0.00246688254158418,-0.267,0.095
"result.416",0.757089933527907,0.066,0.095
"result.417",0.0601193963096667,-0.149,0.096
"result.418",0.157994682790618,-0.096,0.095
"result.419",0.40756018748458,-0.022,0.095
"result.420",0.0821199811933623,-0.133,0.095
"result.421",0.186844996921244,-0.085,0.095
"result.422",0.143920274166252,-0.101,0.095
"result.423",0.0998642887273931,-0.123,0.095
"result.424",0.377784856800296,-0.03,0.095
"result.425",0.00919755760296363,-0.225,0.095
"result.426",0.0989540733371278,-0.123,0.095
"result.427",0.552015116355294,0.012,0.095
"result.428",0.133804030591019,-0.106,0.095
"result.429",0.0502378522300096,-0.157,0.096
"result.430",0.374117609843517,-0.031,0.095
"result.431",0.101265924383636,-0.122,0.095
"result.432",0.0811505850093057,-0.133,0.095
"result.433",0.0900875182131509,-0.128,0.096
"result.434",0.0506663691934067,-0.156,0.095
"result.435",0.144200641761698,-0.101,0.095
"result.436",0.00198194707664857,-0.275,0.095
"result.437",0.0329796332555603,-0.175,0.095
"result.438",0.0045725963563317,-0.249,0.096
"result.439",0.156680346539561,-0.096,0.095
"result.440",0.0294908489170493,-0.18,0.095
"result.441",0.0638338411881024,-0.146,0.095
"result.442",0.0291848799948783,-0.181,0.096
"result.443",0.0666794161731952,-0.143,0.095
"result.444",0.650520172600801,0.037,0.096
"result.445",0.138344444372878,-0.104,0.095
"result.446",0.0488333900877042,-0.158,0.095
"result.447",0.143607884031891,-0.102,0.096
"result.448",0.0978883354099136,-0.123,0.095
"result.449",0.286038845634569,-0.054,0.095
"result.450",0.214892253501207,-0.075,0.095
"result.451",0.0052253405825824,-0.244,0.095
"result.452",0.0464835262645749,-0.16,0.095
"result.453",0.14452104376549,-0.101,0.095
"result.454",0.319767961522308,-0.045,0.096
"result.455",0.0336419165274284,-0.175,0.095
"result.456",0.0278360796297899,-0.183,0.096
"result.457",0.111850736315867,-0.116,0.095
"result.458",0.0346241180301882,-0.173,0.095
"result.459",0.0483437115481292,-0.159,0.095
