"","V1","V2","V3"
"result.212",0.142025979423547,0.102,0.095
"result.213",0.424621114520687,0.018,0.095
"result.214",0.104055048788179,0.12,0.095
"result.215",0.0375021621045709,0.17,0.095
"result.216",0.00158835552085362,0.281,0.095
"result.217",0.00225778243348969,0.271,0.096
"result.218",0.0146331331270657,0.208,0.095
"result.219",7.35111599146878e-05,0.36,0.096
"result.220",0.000266537012938792,0.33,0.096
"result.221",0.0446390598858268,0.162,0.095
"result.222",0.0032818894789716,0.26,0.096
"result.223",0.000304099019000442,0.327,0.096
"result.224",0.462561274461756,0.009,0.095
"result.225",0.00574610459475102,0.241,0.095
"result.226",0.04068968623923,0.166,0.095
"result.227",0.00431148739398903,0.251,0.096
"result.228",0.150404960949152,0.099,0.095
"result.229",0.0189230421480142,0.198,0.096
"result.230",0.003114784269231,0.261,0.095
"result.231",0.323800098600929,0.044,0.095
"result.232",0.0723541538754906,0.139,0.095
"result.233",0.0695961638379613,0.141,0.095
"result.234",0.000486240936624505,0.314,0.095
"result.235",0.000452198818649234,0.316,0.095
"result.236",0.0677949108853188,0.142,0.095
"result.237",0.00548981672468648,0.243,0.096
"result.238",0.0279186792656534,0.183,0.095
"result.239",0.0828323256526385,0.132,0.095
"result.240",0.0690103041762866,0.141,0.095
"result.241",1.88783382695037e-07,0.413,0.096
"result.242",0.00275868378632193,0.265,0.096
"result.243",0.0857074856267506,0.131,0.095
"result.244",0.00469955167253891,0.248,0.095
"result.245",0.000215252121120869,0.336,0.096
"result.246",0.000336435152614109,0.324,0.095
"result.247",0.0300788333763824,0.179,0.095
"result.248",0.00268896899086077,0.265,0.095
"result.249",0.00467699652180223,0.248,0.095
"result.250",0.0458373818426345,0.161,0.095
"result.251",0.0014993009895969,0.283,0.095
"result.252",0.129310713827865,0.108,0.095
"result.253",0.177927244461201,0.088,0.096
"result.254",0.0100778152786312,0.221,0.095
"result.255",0.213589541291725,0.076,0.095
"result.256",0.0150027416669769,0.207,0.095
"result.257",0.000659927626285157,0.307,0.096
"result.258",0.344559988355421,0.038,0.095
"result.259",0.243440864286294,0.067,0.095
"result.260",0.0326490738866206,0.176,0.095
"result.261",0.0664088895826606,0.143,0.095
"result.262",0.0595338446735672,0.149,0.095
"result.263",0.0192297651715605,0.197,0.095
"result.264",0.0442428102169089,0.163,0.095
"result.265",0.292919821075781,0.052,0.095
"result.266",0.0707300270311544,0.14,0.095
"result.267",0.0502579864035571,0.157,0.095
"result.268",0.00177116962292485,0.279,0.096
"result.269",0.00120434441614141,0.289,0.095
